[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 144.56072646658947, Score, 31.333333333333336,sDepthFirstSearchLowCost,Cost, 241.9120413508267, Score, -28.666666666666668, PathLength, 85.0,sLeastConnectedFirst,Cost, 466.1829838848538, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 14581.369980261798, Score, 42.166666666666664,sDepthFirstSearchLowCost,Cost, 619.7141865793418, Score, -55.666666666666664, PathLength, 166.0,sLeastConnectedFirst,Cost, 476.36816036224013, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 18244.76810011793, Score, 38.0,sDepthFirstSearchLowCost,Cost, 624.8365710493539, Score, -58.333333333333336, PathLength, 174.0,sLeastConnectedFirst,Cost, 247.16334625734075, Score, -17.666666666666668, PathLength, 52.0,
hRandomSet,Cost, 208.71195605905217, Score, 26.166666666666664,sDepthFirstSearchLowCost,Cost, 257.2581579526137, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 339.7248104746243, Score, -24.0, PathLength, 71.0,
hRandomSet,Cost, 244.8495438589529, Score, 35.333333333333336,sDepthFirstSearchLowCost,Cost, 556.7693726767163, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 281.94677772239186, Score, -19.0, PathLength, 56.0,
hMinimumConnectivity,Cost, 16184.263791978912, Score, 45.0,sDepthFirstSearchLowCost,Cost, 665.4717122926902, Score, -65.33333333333333, PathLength, 195.0,sLeastConnectedFirst,Cost, 348.4343647013608, Score, -24.666666666666668, PathLength, 73.0,
hRandomSet,Cost, 126.89243249263431, Score, 37.83333333333333,sDepthFirstSearchLowCost,Cost, 300.3574698143699, Score, -32.33333333333333, PathLength, 96.0,sLeastConnectedFirst,Cost, 628.0706301943703, Score, -43.333333333333336, PathLength, 129.0,
hMinimumConnectivity,Cost, 7598.771366217267, Score, 41.66666666666667,sDepthFirstSearchLowCost,Cost, 522.8262682677691, Score, -59.333333333333336, PathLength, 177.0,sLeastConnectedFirst,Cost, 350.0788950465559, Score, -24.0, PathLength, 71.0,
hRandomSet,Cost, 132.03548162797836, Score, 34.16666666666667,sDepthFirstSearchLowCost,Cost, 456.1514129678084, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 386.08850553114047, Score, -25.666666666666664, PathLength, 76.0,
hMinimumConnectivity,Cost, 8886.00661045567, Score, 35.833333333333336,sDepthFirstSearchLowCost,Cost, 394.6762881092328, Score, -42.333333333333336, PathLength, 126.0,sLeastConnectedFirst,Cost, 370.69364586112073, Score, -29.333333333333332, PathLength, 87.0,
hRandomSet,Cost, 111.2069756119546, Score, 28.0,sDepthFirstSearchLowCost,Cost, 202.94938897578336, Score, -24.333333333333336, PathLength, 72.0,sLeastConnectedFirst,Cost, 433.9742386983998, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 15670.633575634745, Score, 36.0,sDepthFirstSearchLowCost,Cost, 483.3582971854101, Score, -46.33333333333333, PathLength, 138.0,sLeastConnectedFirst,Cost, 371.82376000129403, Score, -25.666666666666664, PathLength, 76.0,
hRandomSet,Cost, 140.0524722478226, Score, 39.833333333333336,sDepthFirstSearchLowCost,Cost, 477.41982475412505, Score, -48.333333333333336, PathLength, 144.0,sLeastConnectedFirst,Cost, 501.31572663312164, Score, -31.333333333333336, PathLength, 93.0,
hRandomSet,Cost, 313.97515014407463, Score, 27.166666666666668,sDepthFirstSearchLowCost,Cost, 187.0706205255398, Score, -30.333333333333336, PathLength, 90.0,sLeastConnectedFirst,Cost, 342.5093840565139, Score, -24.0, PathLength, 71.0,
hMinimumConnectivity,Cost, 24036.087929518948, Score, 33.666666666666664,sDepthFirstSearchLowCost,Cost, 613.4979070422849, Score, -56.666666666666664, PathLength, 169.0,sLeastConnectedFirst,Cost, 157.43498995338305, Score, -10.666666666666668, PathLength, 31.0,
hMinimumConnectivity,Cost, 16245.782727981228, Score, 34.5,sDepthFirstSearchLowCost,Cost, 519.5902437745754, Score, -42.0, PathLength, 125.0,sLeastConnectedFirst,Cost, 440.0836153189803, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 223.90118161310775, Score, 41.0,sDepthFirstSearchLowCost,Cost, 600.7897608172237, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 485.54127245993413, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 167.21624370290567, Score, 38.16666666666667,sDepthFirstSearchLowCost,Cost, 492.38005649018777, Score, -44.333333333333336, PathLength, 132.0,sLeastConnectedFirst,Cost, 474.50007362015685, Score, -32.0, PathLength, 95.0,
hRandomSet,Cost, 216.7434475904242, Score, 42.33333333333333,sDepthFirstSearchLowCost,Cost, 379.5860317421253, Score, -40.0, PathLength, 119.0,sLeastConnectedFirst,Cost, 623.5328987706031, Score, -44.666666666666664, PathLength, 133.0,
hMinimumConnectivity,Cost, 14172.727727077181, Score, 46.5,sDepthFirstSearchLowCost,Cost, 564.6692566899555, Score, -58.333333333333336, PathLength, 174.0,sLeastConnectedFirst,Cost, 519.5751763233931, Score, -34.66666666666667, PathLength, 103.0,
hRandomSet,Cost, 114.47827335402705, Score, 34.5,sDepthFirstSearchLowCost,Cost, 506.03369860360266, Score, -47.0, PathLength, 140.0,sLeastConnectedFirst,Cost, 313.9867565063911, Score, -22.0, PathLength, 65.0,
hMinimumConnectivity,Cost, 15215.878858949676, Score, 39.5,sDepthFirstSearchLowCost,Cost, 515.5190150657437, Score, -47.66666666666667, PathLength, 142.0,sLeastConnectedFirst,Cost, 461.43905329264476, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 6371.804181028943, Score, 48.333333333333336,sDepthFirstSearchLowCost,Cost, 618.1229112593552, Score, -60.333333333333336, PathLength, 180.0,sLeastConnectedFirst,Cost, 553.0673629016536, Score, -36.333333333333336, PathLength, 108.0,
hMinimumConnectivity,Cost, 3076.786022835689, Score, 39.5,sDepthFirstSearchLowCost,Cost, 555.3597030644233, Score, -55.666666666666664, PathLength, 166.0,sLeastConnectedFirst,Cost, 343.94272437316954, Score, -23.333333333333332, PathLength, 69.0,
hRandomSet,Cost, 139.94064048896124, Score, 28.0,sDepthFirstSearchLowCost,Cost, 285.71698260833534, Score, -32.666666666666664, PathLength, 97.0,sLeastConnectedFirst,Cost, 308.42813879355106, Score, -23.333333333333332, PathLength, 69.0,
hRandomSet,Cost, 172.8610044655601, Score, 26.5,sDepthFirstSearchLowCost,Cost, 169.98056588430842, Score, -25.0, PathLength, 74.0,sLeastConnectedFirst,Cost, 446.5800877182687, Score, -28.000000000000004, PathLength, 83.0,
hRandomSet,Cost, 285.1478674961119, Score, 46.33333333333333,sDepthFirstSearchLowCost,Cost, 579.5140448576742, Score, -57.99999999999999, PathLength, 173.0,sLeastConnectedFirst,Cost, 517.6251373951238, Score, -34.66666666666667, PathLength, 103.0,
hRandomSet,Cost, 162.06406498767842, Score, 28.5,sDepthFirstSearchLowCost,Cost, 254.1023163197206, Score, -30.666666666666664, PathLength, 91.0,sLeastConnectedFirst,Cost, 352.75244569077773, Score, -26.333333333333332, PathLength, 78.0,
hMinimumConnectivity,Cost, 10778.75945015614, Score, 38.5,sDepthFirstSearchLowCost,Cost, 544.4559251934627, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 246.91123492814373, Score, -22.0, PathLength, 65.0,
hMinimumConnectivity,Cost, 18056.362246450266, Score, 41.83333333333333,sDepthFirstSearchLowCost,Cost, 530.5829128723477, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 483.9359922431942, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 8489.269087918996, Score, 29.5,sDepthFirstSearchLowCost,Cost, 384.67336186083884, Score, -40.666666666666664, PathLength, 121.0,sLeastConnectedFirst,Cost, 273.7392577908269, Score, -18.333333333333332, PathLength, 54.0,
hRandomSet,Cost, 82.80705154050112, Score, 32.5,sDepthFirstSearchLowCost,Cost, 346.8345535780392, Score, -36.666666666666664, PathLength, 109.0,sLeastConnectedFirst,Cost, 437.0686485056839, Score, -28.333333333333332, PathLength, 84.0,
hMinimumConnectivity,Cost, 11751.123497386494, Score, 39.333333333333336,sDepthFirstSearchLowCost,Cost, 630.9145570385365, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 370.1940069790037, Score, -22.333333333333332, PathLength, 66.0,
hRandomSet,Cost, 310.4248407243389, Score, 40.83333333333333,sDepthFirstSearchLowCost,Cost, 628.3954635326645, Score, -57.99999999999999, PathLength, 173.0,sLeastConnectedFirst,Cost, 375.19643145348584, Score, -23.666666666666668, PathLength, 70.0,
hRandomSet,Cost, 261.69377523556693, Score, 34.16666666666667,sDepthFirstSearchLowCost,Cost, 183.29824124391396, Score, -24.0, PathLength, 71.0,sLeastConnectedFirst,Cost, 623.1924265034329, Score, -44.333333333333336, PathLength, 132.0,
hMinimumConnectivity,Cost, 14912.42898729327, Score, 28.833333333333336,sDepthFirstSearchLowCost,Cost, 239.33831204939474, Score, -31.333333333333336, PathLength, 93.0,sLeastConnectedFirst,Cost, 357.4962305475803, Score, -26.333333333333332, PathLength, 78.0,
hRandomSet,Cost, 249.59335581118512, Score, 33.83333333333333,sDepthFirstSearchLowCost,Cost, 241.62904101014973, Score, -30.666666666666664, PathLength, 91.0,sLeastConnectedFirst,Cost, 526.4387379139571, Score, -37.0, PathLength, 110.0,
hMinimumConnectivity,Cost, 13995.986787841031, Score, 41.0,sDepthFirstSearchLowCost,Cost, 599.7026164587969, Score, -54.0, PathLength, 161.0,sLeastConnectedFirst,Cost, 427.8310879338782, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 8495.952149613446, Score, 40.83333333333333,sDepthFirstSearchLowCost,Cost, 565.1825181048263, Score, -61.33333333333333, PathLength, 183.0,sLeastConnectedFirst,Cost, 270.4860249379119, Score, -20.333333333333332, PathLength, 60.0,
hRandomSet,Cost, 177.57978302868906, Score, 26.166666666666664,sDepthFirstSearchLowCost,Cost, 280.87400830889896, Score, -33.0, PathLength, 98.0,sLeastConnectedFirst,Cost, 242.37075382090364, Score, -19.333333333333332, PathLength, 57.0,
hMinimumConnectivity,Cost, 13328.325128305005, Score, 48.5,sDepthFirstSearchLowCost,Cost, 583.895674060614, Score, -65.33333333333333, PathLength, 195.0,sLeastConnectedFirst,Cost, 453.7582857490726, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 13143.149378041491, Score, 40.166666666666664,sDepthFirstSearchLowCost,Cost, 502.38441298446725, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 407.84543367163656, Score, -25.666666666666664, PathLength, 76.0,
hMinimumConnectivity,Cost, 9296.628663976475, Score, 44.666666666666664,sDepthFirstSearchLowCost,Cost, 633.5568641830207, Score, -65.66666666666666, PathLength, 196.0,sLeastConnectedFirst,Cost, 391.55121455875786, Score, -23.666666666666668, PathLength, 70.0,
hRandomSet,Cost, 174.72794329914646, Score, 41.83333333333333,sDepthFirstSearchLowCost,Cost, 507.56859081275167, Score, -53.666666666666664, PathLength, 160.0,sLeastConnectedFirst,Cost, 420.0782460086224, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 16333.383083119326, Score, 41.83333333333333,sDepthFirstSearchLowCost,Cost, 641.6025142960016, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 397.5952382660213, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 12075.003357280379, Score, 50.16666666666667,sDepthFirstSearchLowCost,Cost, 590.4487022886287, Score, -59.66666666666667, PathLength, 178.0,sLeastConnectedFirst,Cost, 577.0689947004888, Score, -40.666666666666664, PathLength, 121.0,
hRandomSet,Cost, 130.7295002464629, Score, 23.833333333333336,sDepthFirstSearchLowCost,Cost, 179.5184454460426, Score, -22.333333333333332, PathLength, 66.0,sLeastConnectedFirst,Cost, 353.4650519326891, Score, -25.333333333333336, PathLength, 75.0,
hMinimumConnectivity,Cost, 18775.786162411863, Score, 35.5,sDepthFirstSearchLowCost,Cost, 478.4842359917916, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 247.50741251304677, Score, -19.0, PathLength, 56.0,
hRandomSet,Cost, 141.6100572711881, Score, 32.33333333333333,sDepthFirstSearchLowCost,Cost, 285.00116630780605, Score, -33.666666666666664, PathLength, 100.0,sLeastConnectedFirst,Cost, 434.85222556597495, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 155.83798404265727, Score, 20.333333333333332,sDepthFirstSearchLowCost,Cost, 63.32518681743329, Score, -11.333333333333332, PathLength, 33.0,sLeastConnectedFirst,Cost, 431.42599343277544, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 14188.880725136332, Score, 39.5,sDepthFirstSearchLowCost,Cost, 582.7726877600636, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 412.27953073967063, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 633.6055868468287, Score, 42.0,sDepthFirstSearchLowCost,Cost, 560.1706096388166, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 528.3755975622688, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 4777.181485794777, Score, 23.5,sDepthFirstSearchLowCost,Cost, 292.15133243024025, Score, -31.333333333333336, PathLength, 93.0,sLeastConnectedFirst,Cost, 229.65380520075817, Score, -15.666666666666668, PathLength, 46.0,
hMinimumConnectivity,Cost, 24199.0807462623, Score, 43.5,sDepthFirstSearchLowCost,Cost, 671.3148650137418, Score, -61.0, PathLength, 182.0,sLeastConnectedFirst,Cost, 378.636670591767, Score, -26.0, PathLength, 77.0,
hMinimumConnectivity,Cost, 14058.629727826432, Score, 46.0,sDepthFirstSearchLowCost,Cost, 624.4013774150237, Score, -58.666666666666664, PathLength, 175.0,sLeastConnectedFirst,Cost, 487.9929168280387, Score, -33.33333333333333, PathLength, 99.0,
hMinimumConnectivity,Cost, 15655.170681312751, Score, 39.66666666666667,sDepthFirstSearchLowCost,Cost, 512.044845080977, Score, -48.0, PathLength, 143.0,sLeastConnectedFirst,Cost, 472.023203035533, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 11556.632632227389, Score, 25.833333333333336,sDepthFirstSearchLowCost,Cost, 237.82669629646392, Score, -26.666666666666668, PathLength, 79.0,sLeastConnectedFirst,Cost, 388.4273082072804, Score, -25.0, PathLength, 74.0,
hRandomSet,Cost, 406.635308784753, Score, 43.16666666666667,sDepthFirstSearchLowCost,Cost, 591.455495144414, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 436.1007105711433, Score, -31.333333333333336, PathLength, 93.0,
hRandomSet,Cost, 205.22654009790085, Score, 30.333333333333332,sDepthFirstSearchLowCost,Cost, 265.9784787027626, Score, -33.666666666666664, PathLength, 100.0,sLeastConnectedFirst,Cost, 386.8592012440909, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 164.82871778721778, Score, 33.0,sDepthFirstSearchLowCost,Cost, 264.8910496425182, Score, -29.666666666666668, PathLength, 88.0,sLeastConnectedFirst,Cost, 582.4333562474244, Score, -36.333333333333336, PathLength, 108.0,
hMinimumConnectivity,Cost, 15781.89134473417, Score, 47.666666666666664,sDepthFirstSearchLowCost,Cost, 582.698270128394, Score, -63.0, PathLength, 188.0,sLeastConnectedFirst,Cost, 433.23005896456664, Score, -32.33333333333333, PathLength, 96.0,
hRandomSet,Cost, 243.35673817557145, Score, 28.5,sDepthFirstSearchLowCost,Cost, 440.9972628032145, Score, -40.0, PathLength, 119.0,sLeastConnectedFirst,Cost, 261.5262996805754, Score, -17.0, PathLength, 50.0,
hRandomSet,Cost, 116.74483740564902, Score, 33.166666666666664,sDepthFirstSearchLowCost,Cost, 418.62316776804425, Score, -40.33333333333333, PathLength, 120.0,sLeastConnectedFirst,Cost, 415.3381752580469, Score, -26.0, PathLength, 77.0,
hRandomSet,Cost, 133.36409796935052, Score, 27.999999999999996,sDepthFirstSearchLowCost,Cost, 168.3558163745604, Score, -22.666666666666664, PathLength, 67.0,sLeastConnectedFirst,Cost, 459.64968506175717, Score, -33.33333333333333, PathLength, 99.0,
hRandomSet,Cost, 67.09872821462056, Score, 32.5,sDepthFirstSearchLowCost,Cost, 288.3069646038869, Score, -32.0, PathLength, 95.0,sLeastConnectedFirst,Cost, 467.543047010447, Score, -33.0, PathLength, 98.0,
hMinimumConnectivity,Cost, 2331.2981683090975, Score, 36.833333333333336,sDepthFirstSearchLowCost,Cost, 435.31069957701857, Score, -48.333333333333336, PathLength, 144.0,sLeastConnectedFirst,Cost, 334.2028072395986, Score, -25.333333333333336, PathLength, 75.0,
hMinimumConnectivity,Cost, 2120.5251193624977, Score, 45.16666666666667,sDepthFirstSearchLowCost,Cost, 585.3688786903389, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 422.2948242270119, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 15073.739896994486, Score, 46.0,sDepthFirstSearchLowCost,Cost, 614.0698174881798, Score, -60.0, PathLength, 179.0,sLeastConnectedFirst,Cost, 486.2843859414614, Score, -32.0, PathLength, 95.0,
hRandomSet,Cost, 578.9457632378748, Score, 37.0,sDepthFirstSearchLowCost,Cost, 495.3184679479924, Score, -49.0, PathLength, 146.0,sLeastConnectedFirst,Cost, 350.50667146197344, Score, -25.0, PathLength, 74.0,
hRandomSet,Cost, 181.52717783822624, Score, 30.0,sDepthFirstSearchLowCost,Cost, 272.43724171079793, Score, -32.33333333333333, PathLength, 96.0,sLeastConnectedFirst,Cost, 386.8140048758156, Score, -27.666666666666668, PathLength, 82.0,
hMinimumConnectivity,Cost, 18916.832938670326, Score, 42.66666666666667,sDepthFirstSearchLowCost,Cost, 525.3581230922293, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 435.7926979044231, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 201.15896972152686, Score, 30.0,sDepthFirstSearchLowCost,Cost, 310.9333404057617, Score, -33.33333333333333, PathLength, 99.0,sLeastConnectedFirst,Cost, 372.4372595124178, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 9714.606362586357, Score, 41.666666666666664,sDepthFirstSearchLowCost,Cost, 572.3766054650589, Score, -56.666666666666664, PathLength, 169.0,sLeastConnectedFirst,Cost, 405.39308954472506, Score, -26.666666666666668, PathLength, 79.0,
hRandomSet,Cost, 248.42915467428935, Score, 34.0,sDepthFirstSearchLowCost,Cost, 283.17240627026086, Score, -34.66666666666667, PathLength, 103.0,sLeastConnectedFirst,Cost, 539.8224754690197, Score, -33.33333333333333, PathLength, 99.0,
hMinimumConnectivity,Cost, 1838.72015451386, Score, 27.333333333333336,sDepthFirstSearchLowCost,Cost, 245.9732941307003, Score, -31.0, PathLength, 92.0,sLeastConnectedFirst,Cost, 302.33587685838404, Score, -23.666666666666668, PathLength, 70.0,
hRandomSet,Cost, 62.786341985223636, Score, 33.333333333333336,sDepthFirstSearchLowCost,Cost, 411.85091651038385, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 435.4996957198404, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 8909.082277629388, Score, 48.33333333333333,sDepthFirstSearchLowCost,Cost, 568.7214329795728, Score, -65.33333333333333, PathLength, 195.0,sLeastConnectedFirst,Cost, 456.47128169649284, Score, -31.333333333333336, PathLength, 93.0,
hRandomSet,Cost, 301.084038359811, Score, 33.5,sDepthFirstSearchLowCost,Cost, 331.640786526509, Score, -34.66666666666667, PathLength, 103.0,sLeastConnectedFirst,Cost, 444.42517291179905, Score, -32.33333333333333, PathLength, 96.0,
hMinimumConnectivity,Cost, 12840.550659038563, Score, 40.66666666666667,sDepthFirstSearchLowCost,Cost, 497.42005433031005, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 427.43767495263603, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 19235.619791020166, Score, 37.666666666666664,sDepthFirstSearchLowCost,Cost, 491.879239807458, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 437.708061382871, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 8754.749075082615, Score, 57.0,sDepthFirstSearchLowCost,Cost, 593.8868513002789, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 867.6363663334189, Score, -57.666666666666664, PathLength, 172.0,
hRandomSet,Cost, 123.2435252192654, Score, 39.833333333333336,sDepthFirstSearchLowCost,Cost, 579.3604923376425, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 448.91310524881976, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 9135.852761207365, Score, 31.666666666666668,sDepthFirstSearchLowCost,Cost, 332.09450318420727, Score, -33.0, PathLength, 98.0,sLeastConnectedFirst,Cost, 451.2708878502416, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 9740.702773411123, Score, 45.5,sDepthFirstSearchLowCost,Cost, 638.7505657644936, Score, -60.0, PathLength, 179.0,sLeastConnectedFirst,Cost, 472.27965616087175, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 161.3260695151786, Score, 30.166666666666664,sDepthFirstSearchLowCost,Cost, 248.423438209805, Score, -28.000000000000004, PathLength, 83.0,sLeastConnectedFirst,Cost, 497.4083668719687, Score, -32.33333333333333, PathLength, 96.0,
hRandomSet,Cost, 106.32423473602859, Score, 40.5,sDepthFirstSearchLowCost,Cost, 465.91776555645635, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 470.92532010194526, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 14387.108123869491, Score, 36.33333333333333,sDepthFirstSearchLowCost,Cost, 436.67528640447404, Score, -43.666666666666664, PathLength, 130.0,sLeastConnectedFirst,Cost, 413.0825247471525, Score, -28.999999999999996, PathLength, 86.0,
hMinimumConnectivity,Cost, 17299.15918489613, Score, 31.833333333333336,sDepthFirstSearchLowCost,Cost, 479.3970357958868, Score, -43.333333333333336, PathLength, 129.0,sLeastConnectedFirst,Cost, 316.5821539450938, Score, -20.333333333333332, PathLength, 60.0,
hRandomSet,Cost, 382.93461492511324, Score, 39.66666666666667,sDepthFirstSearchLowCost,Cost, 546.4698203534081, Score, -50.66666666666667, PathLength, 151.0,sLeastConnectedFirst,Cost, 470.2766051996571, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 13394.254991791355, Score, 38.33333333333333,sDepthFirstSearchLowCost,Cost, 518.5416240030354, Score, -50.33333333333333, PathLength, 150.0,sLeastConnectedFirst,Cost, 361.9446752533777, Score, -26.333333333333332, PathLength, 78.0,
hMinimumConnectivity,Cost, 15209.317889165535, Score, 44.5,sDepthFirstSearchLowCost,Cost, 612.4692269130567, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 428.7688535447355, Score, -31.333333333333336, PathLength, 93.0,
hRandomSet,Cost, 157.66405013255255, Score, 23.666666666666668,sDepthFirstSearchLowCost,Cost, 197.19912277573746, Score, -23.666666666666668, PathLength, 70.0,sLeastConnectedFirst,Cost, 322.1181861364461, Score, -23.666666666666668, PathLength, 70.0,
hMinimumConnectivity,Cost, 16677.34781805628, Score, 32.333333333333336,sDepthFirstSearchLowCost,Cost, 430.80783843623334, Score, -41.0, PathLength, 122.0,sLeastConnectedFirst,Cost, 330.4199765903125, Score, -23.666666666666668, PathLength, 70.0,
hRandomSet,Cost, 210.43373901500698, Score, 27.499999999999996,sDepthFirstSearchLowCost,Cost, 520.9188636159452, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 131.97022913592647, Score, -9.666666666666666, PathLength, 28.0,
hMinimumConnectivity,Cost, 14839.997444127775, Score, 38.83333333333333,sDepthFirstSearchLowCost,Cost, 527.7521757986785, Score, -51.33333333333333, PathLength, 153.0,sLeastConnectedFirst,Cost, 337.93690085596876, Score, -26.333333333333332, PathLength, 78.0,
hMinimumConnectivity,Cost, 21905.37555324979, Score, 44.0,sDepthFirstSearchLowCost,Cost, 622.6425104733241, Score, -58.666666666666664, PathLength, 175.0,sLeastConnectedFirst,Cost, 424.6956327342121, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 19552.497417662722, Score, 34.66666666666667,sDepthFirstSearchLowCost,Cost, 361.2640875783669, Score, -38.333333333333336, PathLength, 114.0,sLeastConnectedFirst,Cost, 446.73758922773317, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 321.5198340789675, Score, 33.166666666666664,sDepthFirstSearchLowCost,Cost, 355.18402613518845, Score, -37.0, PathLength, 110.0,sLeastConnectedFirst,Cost, 438.58927654415, Score, -29.333333333333332, PathLength, 87.0,
hRandomSet,Cost, 103.80448787624653, Score, 38.5,sDepthFirstSearchLowCost,Cost, 504.2799929746337, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 496.4096615172039, Score, -34.333333333333336, PathLength, 102.0,
hRandomSet,Cost, 248.00236595050646, Score, 31.833333333333332,sDepthFirstSearchLowCost,Cost, 353.2870142684027, Score, -37.666666666666664, PathLength, 112.0,sLeastConnectedFirst,Cost, 386.54301317292413, Score, -26.0, PathLength, 77.0,
hRandomSet,Cost, 219.45117408205522, Score, 39.333333333333336,sDepthFirstSearchLowCost,Cost, 512.8211389005298, Score, -49.0, PathLength, 146.0,sLeastConnectedFirst,Cost, 387.29931903589585, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 6519.918175699434, Score, 41.83333333333333,sDepthFirstSearchLowCost,Cost, 539.2195010658057, Score, -57.99999999999999, PathLength, 173.0,sLeastConnectedFirst,Cost, 332.1124331714842, Score, -25.666666666666664, PathLength, 76.0,
hMinimumConnectivity,Cost, 7432.8327380928695, Score, 36.333333333333336,sDepthFirstSearchLowCost,Cost, 537.4289889949202, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 402.8373470211185, Score, -25.333333333333336, PathLength, 75.0,
hMinimumConnectivity,Cost, 4649.707473132977, Score, 32.16666666666667,sDepthFirstSearchLowCost,Cost, 367.10305219856934, Score, -39.0, PathLength, 116.0,sLeastConnectedFirst,Cost, 331.09639413222015, Score, -25.333333333333336, PathLength, 75.0,
hMinimumConnectivity,Cost, 3677.1135199661094, Score, 40.333333333333336,sDepthFirstSearchLowCost,Cost, 564.9161366820946, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 427.300192435108, Score, -28.666666666666668, PathLength, 85.0,
hRandomSet,Cost, 212.5329902950697, Score, 19.5,sDepthFirstSearchLowCost,Cost, 189.26439613788142, Score, -25.666666666666664, PathLength, 76.0,sLeastConnectedFirst,Cost, 167.03339005481536, Score, -13.333333333333334, PathLength, 39.0,
hRandomSet,Cost, 185.8384898825842, Score, 43.16666666666667,sDepthFirstSearchLowCost,Cost, 416.1476469156563, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 574.1411374921573, Score, -39.0, PathLength, 116.0,
