[100, [RandomSet,1], [ConstrainedRandomWalk,1][DepthFirstSearchLowCost,1][OptimalBacktrackPath,1][BacktrackPath,1][LowEdgeCost,1][DepthFirstSearch,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandomSet,Cost, 43.017914024378314, Score, 55.26933333333332,sConstrainedRandomWalk,Cost, 575.011295653446, Score, -38.22999999999999, PathLength, 113.0,sDepthFirstSearchLowCost,Cost, 368.18300674305357, Score, -36.43000000000001, PathLength, 108.0,sOptimalBacktrackPath,Cost, 459.1005388248669, Score, -41.82000000000003, PathLength, 124.0,sBacktrackPath,Cost, 589.0848798588934, Score, -61.47666666666667, PathLength, 183.0,sLowEdgeCost,Cost, 417.6921804290664, Score, -39.056666666666665, PathLength, 116.0,sDepthFirstSearch,Cost, 496.3412084179634, Score, -35.05999999999999, PathLength, 104.0,sBreadthFirstSearch,Cost, 769.4482732186614, Score, -118.38333333333335, PathLength, 354.0,sBreadthFirstSearchLowCost,Cost, 695.0945179633245, Score, -107.49, PathLength, 321.0,sLeastConnectedFirst,Cost, 430.3854438960815, Score, -30.243333333333325, PathLength, 89.0,sMostConnectedFirst,Cost, 658.5211240263135, Score, -44.50333333333334, PathLength, 132.0,
hRandomSet,Cost, 43.337275113191296, Score, 50.44833333333333,sConstrainedRandomWalk,Cost, 511.39942032420345, Score, -36.046666666666646, PathLength, 107.0,sDepthFirstSearchLowCost,Cost, 283.28935919178656, Score, -33.79333333333335, PathLength, 100.0,sOptimalBacktrackPath,Cost, 296.3485540952339, Score, -33.06, PathLength, 98.0,sBacktrackPath,Cost, 475.0642953369658, Score, -54.54666666666667, PathLength, 162.0,sLowEdgeCost,Cost, 294.4800183966956, Score, -32.846666666666664, PathLength, 97.0,sDepthFirstSearch,Cost, 474.8483628379594, Score, -32.72333333333333, PathLength, 97.0,sBreadthFirstSearch,Cost, 704.679109353145, Score, -109.30333333333336, PathLength, 326.0,sBreadthFirstSearchLowCost,Cost, 653.3709392935998, Score, -104.66333333333333, PathLength, 312.0,sLeastConnectedFirst,Cost, 404.4032765277368, Score, -29.670000000000012, PathLength, 88.0,sMostConnectedFirst,Cost, 549.3632199089402, Score, -37.83, PathLength, 112.0,
hRandomSet,Cost, 51.613213460818514, Score, 55.09600000000003,sConstrainedRandomWalk,Cost, 616.1733026568185, Score, -39.11000000000001, PathLength, 116.0,sDepthFirstSearchLowCost,Cost, 341.9419582132598, Score, -32.636666666666684, PathLength, 96.0,sOptimalBacktrackPath,Cost, 385.94730562978344, Score, -35.10333333333333, PathLength, 104.0,sBacktrackPath,Cost, 723.8368132097053, Score, -68.11333333333332, PathLength, 203.0,sLowEdgeCost,Cost, 376.82315941229876, Score, -34.73333333333334, PathLength, 103.0,sDepthFirstSearch,Cost, 571.0158932225318, Score, -35.17999999999999, PathLength, 104.0,sBreadthFirstSearch,Cost, 797.4347965639791, Score, -114.82, PathLength, 343.0,sBreadthFirstSearchLowCost,Cost, 795.4760865620643, Score, -115.54666666666661, PathLength, 345.0,sLeastConnectedFirst,Cost, 467.7727523772222, Score, -29.376666666666665, PathLength, 87.0,sMostConnectedFirst,Cost, 733.2058808532455, Score, -46.33999999999998, PathLength, 138.0,
hRandomSet,Cost, 44.21961275318352, Score, 50.539333333333346,sConstrainedRandomWalk,Cost, 539.2284490034158, Score, -35.48333333333333, PathLength, 105.0,sDepthFirstSearchLowCost,Cost, 310.4799877581154, Score, -32.656666666666666, PathLength, 96.0,sOptimalBacktrackPath,Cost, 367.1221548438263, Score, -35.81, PathLength, 106.0,sBacktrackPath,Cost, 608.867954870306, Score, -60.99999999999999, PathLength, 182.0,sLowEdgeCost,Cost, 362.97915208303834, Score, -35.400000000000006, PathLength, 105.0,sDepthFirstSearch,Cost, 513.4182028647783, Score, -33.50000000000001, PathLength, 99.0,sBreadthFirstSearch,Cost, 699.2796930568952, Score, -98.42666666666662, PathLength, 294.0,sBreadthFirstSearchLowCost,Cost, 730.6608786341508, Score, -105.65666666666662, PathLength, 315.0,sLeastConnectedFirst,Cost, 416.0324137788235, Score, -28.890000000000008, PathLength, 85.0,sMostConnectedFirst,Cost, 598.6915151312057, Score, -38.57, PathLength, 114.0,
hRandomSet,Cost, 47.56142055590102, Score, 49.71066666666667,sConstrainedRandomWalk,Cost, 521.9179509779267, Score, -35.09333333333332, PathLength, 104.0,sDepthFirstSearchLowCost,Cost, 282.37227005007094, Score, -32.2, PathLength, 95.0,sOptimalBacktrackPath,Cost, 339.7004311857813, Score, -35.30333333333334, PathLength, 104.0,sBacktrackPath,Cost, 504.0879004534555, Score, -53.81666666666666, PathLength, 160.0,sLowEdgeCost,Cost, 316.2065880756144, Score, -33.45, PathLength, 99.0,sDepthFirstSearch,Cost, 535.3161636132256, Score, -33.80666666666666, PathLength, 100.0,sBreadthFirstSearch,Cost, 733.1738262489401, Score, -101.28333333333337, PathLength, 302.0,sBreadthFirstSearchLowCost,Cost, 725.4486452632997, Score, -103.06, PathLength, 308.0,sLeastConnectedFirst,Cost, 454.93738458855756, Score, -29.396666666666665, PathLength, 87.0,sMostConnectedFirst,Cost, 578.6221101654578, Score, -39.69666666666668, PathLength, 118.0,
hRandomSet,Cost, 37.21214107647387, Score, 55.738,sConstrainedRandomWalk,Cost, 551.6676750902114, Score, -40.260000000000005, PathLength, 119.0,sDepthFirstSearchLowCost,Cost, 307.83137797882557, Score, -37.32333333333333, PathLength, 110.0,sOptimalBacktrackPath,Cost, 384.9711679072301, Score, -40.91333333333334, PathLength, 121.0,sBacktrackPath,Cost, 511.3988816993346, Score, -60.529999999999994, PathLength, 180.0,sLowEdgeCost,Cost, 359.1456239193414, Score, -38.72666666666668, PathLength, 115.0,sDepthFirstSearch,Cost, 520.5552517346555, Score, -37.86999999999998, PathLength, 112.0,sBreadthFirstSearch,Cost, 574.5374500780746, Score, -109.91333333333336, PathLength, 328.0,sBreadthFirstSearchLowCost,Cost, 629.3322370092915, Score, -119.89333333333329, PathLength, 358.0,sLeastConnectedFirst,Cost, 396.4179610192252, Score, -29.449999999999996, PathLength, 87.0,sMostConnectedFirst,Cost, 599.6901358133484, Score, -42.5, PathLength, 126.0,
hRandomSet,Cost, 36.936521188709186, Score, 60.14433333333331,sConstrainedRandomWalk,Cost, 490.59141001698896, Score, -35.05999999999999, PathLength, 104.0,sDepthFirstSearchLowCost,Cost, 275.8568064498092, Score, -33.040000000000006, PathLength, 98.0,sOptimalBacktrackPath,Cost, 326.64193011879297, Score, -35.46333333333334, PathLength, 105.0,sBacktrackPath,Cost, 547.845284946346, Score, -67.13, PathLength, 200.0,sLowEdgeCost,Cost, 309.2116127218766, Score, -33.84, PathLength, 100.0,sDepthFirstSearch,Cost, 465.11621851042713, Score, -33.05000000000001, PathLength, 98.0,sBreadthFirstSearch,Cost, 613.0934168523497, Score, -145.9733333333333, PathLength, 436.0,sBreadthFirstSearchLowCost,Cost, 618.3879675058065, Score, -147.29333333333335, PathLength, 440.0,sLeastConnectedFirst,Cost, 399.95781038641434, Score, -28.90333333333334, PathLength, 85.0,sMostConnectedFirst,Cost, 595.3048745161167, Score, -41.69, PathLength, 124.0,
hRandomSet,Cost, 42.74647180934922, Score, 53.173,sConstrainedRandomWalk,Cost, 502.9630123815634, Score, -33.73333333333334, PathLength, 100.0,sDepthFirstSearchLowCost,Cost, 340.9475007080052, Score, -35.163333333333334, PathLength, 104.0,sOptimalBacktrackPath,Cost, 370.46107768407853, Score, -36.21999999999999, PathLength, 107.0,sBacktrackPath,Cost, 532.0342578180384, Score, -58.59666666666668, PathLength, 174.0,sLowEdgeCost,Cost, 328.2940051677184, Score, -33.23, PathLength, 98.0,sDepthFirstSearch,Cost, 562.4538354463152, Score, -35.67666666666666, PathLength, 106.0,sBreadthFirstSearch,Cost, 727.94530092107, Score, -112.42999999999998, PathLength, 336.0,sBreadthFirstSearchLowCost,Cost, 746.531801825936, Score, -116.66333333333334, PathLength, 348.0,sLeastConnectedFirst,Cost, 446.8894055868983, Score, -30.44, PathLength, 90.0,sMostConnectedFirst,Cost, 587.089266640793, Score, -39.57666666666666, PathLength, 117.0,
hRandomSet,Cost, 44.430050707661024, Score, 54.41233333333331,sConstrainedRandomWalk,Cost, 506.32082893729705, Score, -34.82999999999999, PathLength, 103.0,sDepthFirstSearchLowCost,Cost, 268.5327198009404, Score, -32.169999999999995, PathLength, 95.0,sOptimalBacktrackPath,Cost, 297.37359040611665, Score, -33.62666666666666, PathLength, 99.0,sBacktrackPath,Cost, 631.5533502136255, Score, -67.02333333333333, PathLength, 200.0,sLowEdgeCost,Cost, 281.9291814130753, Score, -32.49333333333333, PathLength, 96.0,sDepthFirstSearch,Cost, 483.00669011067237, Score, -33.893333333333324, PathLength, 100.0,sBreadthFirstSearch,Cost, 708.6460474009674, Score, -121.46333333333332, PathLength, 363.0,sBreadthFirstSearchLowCost,Cost, 686.914339608132, Score, -117.58000000000004, PathLength, 351.0,sLeastConnectedFirst,Cost, 405.6265393022679, Score, -29.13, PathLength, 86.0,sMostConnectedFirst,Cost, 619.9603229750622, Score, -41.91333333333334, PathLength, 124.0,
hRandomSet,Cost, 44.27937974893543, Score, 50.81766666666668,sConstrainedRandomWalk,Cost, 505.89742227598305, Score, -33.51666666666667, PathLength, 99.0,sDepthFirstSearchLowCost,Cost, 286.44422414234344, Score, -33.303333333333335, PathLength, 98.0,sOptimalBacktrackPath,Cost, 358.2420443068098, Score, -36.23666666666667, PathLength, 107.0,sBacktrackPath,Cost, 542.7132696647082, Score, -57.20333333333335, PathLength, 170.0,sLowEdgeCost,Cost, 377.15979992701534, Score, -37.51333333333335, PathLength, 111.0,sDepthFirstSearch,Cost, 533.5253700551195, Score, -34.56666666666668, PathLength, 102.0,sBreadthFirstSearch,Cost, 678.6908777443122, Score, -106.44333333333334, PathLength, 318.0,sBreadthFirstSearchLowCost,Cost, 650.3843343602358, Score, -100.73333333333326, PathLength, 301.0,sLeastConnectedFirst,Cost, 447.51062957198354, Score, -29.64666666666667, PathLength, 87.0,sMostConnectedFirst,Cost, 579.5015199551908, Score, -39.01333333333334, PathLength, 116.0,
hRandomSet,Cost, 39.02592331320789, Score, 54.137666666666675,sConstrainedRandomWalk,Cost, 606.8424786390601, Score, -42.56666666666667, PathLength, 126.0,sDepthFirstSearchLowCost,Cost, 306.1863249569155, Score, -34.946666666666665, PathLength, 103.0,sOptimalBacktrackPath,Cost, 394.0073923629716, Score, -39.63333333333332, PathLength, 117.0,sBacktrackPath,Cost, 486.3137766440033, Score, -54.35000000000003, PathLength, 162.0,sLowEdgeCost,Cost, 355.0853465829078, Score, -37.17333333333332, PathLength, 110.0,sDepthFirstSearch,Cost, 462.1942652857946, Score, -34.13, PathLength, 101.0,sBreadthFirstSearch,Cost, 664.9626219500898, Score, -110.63333333333334, PathLength, 330.0,sBreadthFirstSearchLowCost,Cost, 681.3020271630304, Score, -115.02666666666664, PathLength, 344.0,sLeastConnectedFirst,Cost, 415.3276686460586, Score, -29.87666666666667, PathLength, 88.0,sMostConnectedFirst,Cost, 596.4279510860783, Score, -43.040000000000006, PathLength, 128.0,
hRandomSet,Cost, 48.28345925634081, Score, 54.61666666666665,sConstrainedRandomWalk,Cost, 554.1334910410847, Score, -36.78666666666666, PathLength, 109.0,sDepthFirstSearchLowCost,Cost, 331.6245490356825, Score, -36.790000000000006, PathLength, 109.0,sOptimalBacktrackPath,Cost, 446.1396084395095, Score, -42.43666666666665, PathLength, 126.0,sBacktrackPath,Cost, 684.5327955210471, Score, -66.47999999999999, PathLength, 198.0,sLowEdgeCost,Cost, 376.84264445700995, Score, -37.82333333333334, PathLength, 112.0,sDepthFirstSearch,Cost, 493.09766017880656, Score, -31.78666666666666, PathLength, 94.0,sBreadthFirstSearch,Cost, 710.8389512526513, Score, -110.95666666666665, PathLength, 331.0,sBreadthFirstSearchLowCost,Cost, 674.7778695756907, Score, -107.54333333333332, PathLength, 321.0,sLeastConnectedFirst,Cost, 455.62719980947435, Score, -29.973333333333326, PathLength, 88.0,sMostConnectedFirst,Cost, 691.932625099897, Score, -45.59, PathLength, 135.0,
hRandomSet,Cost, 42.874491750142425, Score, 51.90199999999999,sConstrainedRandomWalk,Cost, 570.678041784739, Score, -39.226666666666674, PathLength, 116.0,sDepthFirstSearchLowCost,Cost, 300.5435725933029, Score, -34.89000000000001, PathLength, 103.0,sOptimalBacktrackPath,Cost, 332.9149302401274, Score, -35.56666666666667, PathLength, 105.0,sBacktrackPath,Cost, 426.1894369564177, Score, -48.87666666666667, PathLength, 145.0,sLowEdgeCost,Cost, 309.41082180938315, Score, -33.963333333333345, PathLength, 100.0,sDepthFirstSearch,Cost, 482.16991652334224, Score, -33.45000000000001, PathLength, 99.0,sBreadthFirstSearch,Cost, 757.989591154918, Score, -115.40999999999994, PathLength, 345.0,sBreadthFirstSearchLowCost,Cost, 680.141397529894, Score, -105.33333333333334, PathLength, 315.0,sLeastConnectedFirst,Cost, 409.3385638470331, Score, -28.990000000000006, PathLength, 85.0,sMostConnectedFirst,Cost, 624.8144082535767, Score, -43.31333333333334, PathLength, 128.0,
hRandomSet,Cost, 42.43578075558702, Score, 56.35033333333333,sConstrainedRandomWalk,Cost, 606.474843948772, Score, -40.82666666666667, PathLength, 121.0,sDepthFirstSearchLowCost,Cost, 344.79377750895924, Score, -35.65666666666667, PathLength, 105.0,sOptimalBacktrackPath,Cost, 379.75296379381746, Score, -37.12999999999999, PathLength, 110.0,sBacktrackPath,Cost, 658.4458174364398, Score, -69.23666666666666, PathLength, 206.0,sLowEdgeCost,Cost, 420.351233946583, Score, -39.943333333333314, PathLength, 118.0,sDepthFirstSearch,Cost, 582.439720527176, Score, -37.756666666666646, PathLength, 112.0,sBreadthFirstSearch,Cost, 740.7709140736829, Score, -116.41333333333333, PathLength, 348.0,sBreadthFirstSearchLowCost,Cost, 725.3955736254736, Score, -114.96333333333338, PathLength, 343.0,sLeastConnectedFirst,Cost, 439.15725520094844, Score, -29.640000000000004, PathLength, 87.0,sMostConnectedFirst,Cost, 610.7545126894343, Score, -41.93666666666665, PathLength, 124.0,
hRandomSet,Cost, 42.07868613973964, Score, 54.177000000000035,sConstrainedRandomWalk,Cost, 496.97003082747227, Score, -35.19333333333334, PathLength, 104.0,sDepthFirstSearchLowCost,Cost, 272.4491839271266, Score, -34.68333333333332, PathLength, 103.0,sOptimalBacktrackPath,Cost, 446.66392825113763, Score, -45.53000000000001, PathLength, 135.0,sBacktrackPath,Cost, 602.0502492939615, Score, -62.08999999999999, PathLength, 185.0,sLowEdgeCost,Cost, 407.0408246638264, Score, -42.32999999999999, PathLength, 125.0,sDepthFirstSearch,Cost, 475.16572677021554, Score, -35.28000000000001, PathLength, 104.0,sBreadthFirstSearch,Cost, 658.490961940845, Score, -107.50999999999996, PathLength, 321.0,sBreadthFirstSearchLowCost,Cost, 670.117616712424, Score, -110.36, PathLength, 330.0,sLeastConnectedFirst,Cost, 461.69263404817474, Score, -30.466666666666665, PathLength, 90.0,sMostConnectedFirst,Cost, 556.9598300235194, Score, -38.326666666666675, PathLength, 113.0,
hRandomSet,Cost, 40.18764066392033, Score, 58.62,sConstrainedRandomWalk,Cost, 536.6086280569224, Score, -34.67666666666666, PathLength, 103.0,sDepthFirstSearchLowCost,Cost, 326.8338753819154, Score, -35.04666666666665, PathLength, 104.0,sOptimalBacktrackPath,Cost, 346.9134495885302, Score, -35.06333333333335, PathLength, 104.0,sBacktrackPath,Cost, 781.0103595846746, Score, -78.62666666666667, PathLength, 234.0,sLowEdgeCost,Cost, 353.35426982376464, Score, -35.31333333333334, PathLength, 104.0,sDepthFirstSearch,Cost, 479.1226088274958, Score, -31.249999999999996, PathLength, 92.0,sBreadthFirstSearch,Cost, 688.0057308441102, Score, -141.94666666666672, PathLength, 424.0,sBreadthFirstSearchLowCost,Cost, 642.7537870584495, Score, -127.74999999999999, PathLength, 382.0,sLeastConnectedFirst,Cost, 449.1428774522901, Score, -28.473333333333347, PathLength, 84.0,sMostConnectedFirst,Cost, 602.8877666382363, Score, -38.053333333333335, PathLength, 113.0,
hRandomSet,Cost, 45.64045232415986, Score, 49.987666666666684,sConstrainedRandomWalk,Cost, 522.5157672668295, Score, -35.18666666666667, PathLength, 104.0,sDepthFirstSearchLowCost,Cost, 326.4922052904811, Score, -33.57333333333334, PathLength, 99.0,sOptimalBacktrackPath,Cost, 332.03465335621763, Score, -33.766666666666666, PathLength, 100.0,sBacktrackPath,Cost, 525.2614345112972, Score, -53.57666666666668, PathLength, 159.0,sLowEdgeCost,Cost, 346.1988637264587, Score, -34.346666666666664, PathLength, 102.0,sDepthFirstSearch,Cost, 500.1712355162097, Score, -33.386666666666656, PathLength, 99.0,sBreadthFirstSearch,Cost, 757.8913577242174, Score, -107.21666666666665, PathLength, 320.0,sBreadthFirstSearchLowCost,Cost, 681.2914567284474, Score, -96.41000000000003, PathLength, 288.0,sLeastConnectedFirst,Cost, 436.40194452011224, Score, -29.65999999999999, PathLength, 87.0,sMostConnectedFirst,Cost, 610.2009477465192, Score, -42.75333333333332, PathLength, 127.0,
hRandomSet,Cost, 44.47335594649704, Score, 51.48166666666667,sConstrainedRandomWalk,Cost, 527.5246560178193, Score, -35.79333333333334, PathLength, 106.0,sDepthFirstSearchLowCost,Cost, 294.49575032867847, Score, -32.02333333333332, PathLength, 95.0,sOptimalBacktrackPath,Cost, 358.8455403369104, Score, -36.16333333333333, PathLength, 107.0,sBacktrackPath,Cost, 491.1104691096604, Score, -50.49666666666667, PathLength, 150.0,sLowEdgeCost,Cost, 347.852420820401, Score, -35.27333333333331, PathLength, 104.0,sDepthFirstSearch,Cost, 538.8269691817501, Score, -37.91666666666667, PathLength, 112.0,sBreadthFirstSearch,Cost, 705.8246906232047, Score, -107.21666666666668, PathLength, 320.0,sBreadthFirstSearchLowCost,Cost, 727.4675609640525, Score, -109.16999999999996, PathLength, 326.0,sLeastConnectedFirst,Cost, 442.076576101077, Score, -29.77666666666666, PathLength, 88.0,sMostConnectedFirst,Cost, 620.6070258661584, Score, -40.98666666666667, PathLength, 121.0,
hRandomSet,Cost, 38.543640194822345, Score, 57.0803333333333,sConstrainedRandomWalk,Cost, 497.88945658476763, Score, -34.30666666666666, PathLength, 101.0,sDepthFirstSearchLowCost,Cost, 348.4950184085533, Score, -36.67, PathLength, 109.0,sOptimalBacktrackPath,Cost, 391.472961363889, Score, -38.303333333333335, PathLength, 113.0,sBacktrackPath,Cost, 532.7588952835316, Score, -61.22, PathLength, 182.0,sLowEdgeCost,Cost, 407.4279936655506, Score, -39.61333333333334, PathLength, 117.0,sDepthFirstSearch,Cost, 463.89166442395464, Score, -32.846666666666664, PathLength, 97.0,sBreadthFirstSearch,Cost, 706.1139459800247, Score, -131.06666666666672, PathLength, 392.0,sBreadthFirstSearchLowCost,Cost, 661.2249020296591, Score, -126.27, PathLength, 377.0,sLeastConnectedFirst,Cost, 425.96574144417144, Score, -29.276666666666664, PathLength, 86.0,sMostConnectedFirst,Cost, 609.1978766417301, Score, -41.229999999999976, PathLength, 122.0,
hRandomSet,Cost, 42.59543779769323, Score, 51.02233333333334,sConstrainedRandomWalk,Cost, 509.63666493901894, Score, -34.253333333333345, PathLength, 101.0,sDepthFirstSearchLowCost,Cost, 319.2801265516058, Score, -34.50333333333334, PathLength, 102.0,sOptimalBacktrackPath,Cost, 345.2753318769207, Score, -35.12, PathLength, 104.0,sBacktrackPath,Cost, 515.212672617464, Score, -55.22333333333335, PathLength, 164.0,sLowEdgeCost,Cost, 372.28155399394313, Score, -37.010000000000005, PathLength, 110.0,sDepthFirstSearch,Cost, 463.7539295192665, Score, -32.626666666666665, PathLength, 96.0,sBreadthFirstSearch,Cost, 687.9862363628438, Score, -107.33999999999996, PathLength, 321.0,sBreadthFirstSearchLowCost,Cost, 674.2647745410474, Score, -107.04333333333335, PathLength, 320.0,sLeastConnectedFirst,Cost, 428.37402055926964, Score, -28.73666666666666, PathLength, 85.0,sMostConnectedFirst,Cost, 560.1458890590999, Score, -38.36666666666667, PathLength, 114.0,
hRandomSet,Cost, 42.922422788124486, Score, 49.292999999999985,sConstrainedRandomWalk,Cost, 498.73592897234886, Score, -34.406666666666666, PathLength, 102.0,sDepthFirstSearchLowCost,Cost, 296.51162091861136, Score, -33.726666666666674, PathLength, 100.0,sOptimalBacktrackPath,Cost, 319.36514853115756, Score, -34.89666666666667, PathLength, 103.0,sBacktrackPath,Cost, 372.24534643120677, Score, -43.82, PathLength, 130.0,sLowEdgeCost,Cost, 317.30126771900063, Score, -34.473333333333315, PathLength, 102.0,sDepthFirstSearch,Cost, 503.6466139383872, Score, -35.01, PathLength, 104.0,sBreadthFirstSearch,Cost, 696.1977978193474, Score, -103.11999999999996, PathLength, 308.0,sBreadthFirstSearchLowCost,Cost, 674.1437161051354, Score, -102.01999999999997, PathLength, 305.0,sLeastConnectedFirst,Cost, 432.83494433221085, Score, -30.616666666666664, PathLength, 90.0,sMostConnectedFirst,Cost, 591.4772193336688, Score, -40.84, PathLength, 121.0,
hRandomSet,Cost, 43.77523595949963, Score, 50.78299999999997,sConstrainedRandomWalk,Cost, 508.7148163078551, Score, -33.57, PathLength, 99.0,sDepthFirstSearchLowCost,Cost, 346.01733354023946, Score, -36.650000000000006, PathLength, 108.0,sOptimalBacktrackPath,Cost, 383.6406525398451, Score, -37.19333333333335, PathLength, 110.0,sBacktrackPath,Cost, 519.3852784663209, Score, -52.81666666666668, PathLength, 157.0,sLowEdgeCost,Cost, 393.1509066265277, Score, -38.050000000000026, PathLength, 113.0,sDepthFirstSearch,Cost, 514.0175125413158, Score, -34.86333333333332, PathLength, 103.0,sBreadthFirstSearch,Cost, 746.4596734732369, Score, -101.99000000000002, PathLength, 304.0,sBreadthFirstSearchLowCost,Cost, 744.1809564862513, Score, -101.93666666666664, PathLength, 304.0,sLeastConnectedFirst,Cost, 425.09441413948355, Score, -28.96666666666666, PathLength, 85.0,sMostConnectedFirst,Cost, 633.6848713394252, Score, -41.79333333333333, PathLength, 124.0,
hRandomSet,Cost, 41.46151297142193, Score, 54.15166666666668,sConstrainedRandomWalk,Cost, 517.0879257363625, Score, -36.95666666666667, PathLength, 109.0,sDepthFirstSearchLowCost,Cost, 289.44662491686205, Score, -35.466666666666654, PathLength, 105.0,sOptimalBacktrackPath,Cost, 368.2944126399478, Score, -38.52333333333335, PathLength, 114.0,sBacktrackPath,Cost, 688.0490738184226, Score, -70.5533333333333, PathLength, 210.0,sLowEdgeCost,Cost, 345.34284692122543, Score, -36.95333333333334, PathLength, 109.0,sDepthFirstSearch,Cost, 481.5816087424688, Score, -34.36333333333332, PathLength, 102.0,sBreadthFirstSearch,Cost, 702.5926273578907, Score, -113.72666666666667, PathLength, 340.0,sBreadthFirstSearchLowCost,Cost, 625.8893658595302, Score, -102.74999999999999, PathLength, 307.0,sLeastConnectedFirst,Cost, 435.84847182949704, Score, -30.246666666666673, PathLength, 89.0,sMostConnectedFirst,Cost, 601.1354718444853, Score, -41.97666666666668, PathLength, 124.0,
hRandomSet,Cost, 46.32587566949372, Score, 52.29500000000001,sConstrainedRandomWalk,Cost, 543.2350157269324, Score, -37.02333333333333, PathLength, 110.0,sDepthFirstSearchLowCost,Cost, 346.4716319858682, Score, -35.87666666666665, PathLength, 106.0,sOptimalBacktrackPath,Cost, 373.374610489808, Score, -36.36333333333334, PathLength, 108.0,sBacktrackPath,Cost, 583.6888080538781, Score, -60.34999999999998, PathLength, 180.0,sLowEdgeCost,Cost, 371.1347010104561, Score, -36.156666666666666, PathLength, 107.0,sDepthFirstSearch,Cost, 520.6024095146539, Score, -37.54333333333332, PathLength, 111.0,sBreadthFirstSearch,Cost, 725.6165975785622, Score, -104.32666666666668, PathLength, 311.0,sBreadthFirstSearchLowCost,Cost, 717.8857316421481, Score, -104.4366666666667, PathLength, 312.0,sLeastConnectedFirst,Cost, 420.5490677130923, Score, -28.823333333333345, PathLength, 85.0,sMostConnectedFirst,Cost, 638.9407380798297, Score, -42.04999999999998, PathLength, 125.0,
