[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,scalefree}, {NumberOfNodes,100}, {NumberOfHideLocations,i+1}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hLowEdgeCostRandomFixedDistance,Cost, 50.618604843697725, Score, 200.87218591140174,sConstrainedRandomWalk,Cost, 166.39701497587234, Score, -214.15686274509798, PathLength, 326.0,sLowEdgeCost,Cost, 115.44241210367383, Score, -160.04575163398692, PathLength, 243.0,sDepthFirstSearch,Cost, 94.19650121415282, Score, -122.6797385620916, PathLength, 186.0,sDepthFirstSearchLowCost,Cost, 77.91404251579272, Score, -115.46405228758178, PathLength, 175.0,sBreadthFirstSearch,Cost, 197.76198106459321, Score, -306.96732026143786, PathLength, 468.0,sBreadthFirstSearchLowCost,Cost, 186.8277237756479, Score, -297.4509803921567, PathLength, 454.0,sBacktrackPath,Cost, 148.61577091792427, Score, -220.67973856209147, PathLength, 336.0,sLeastConnectedFirst,Cost, 102.58124314482056, Score, -135.4901960784315, PathLength, 206.0,sMostConnectedFirst,Cost, 181.1127058100509, Score, -234.91503267973846, PathLength, 358.0,
hMinimumConnectivity,Cost, 1618.2825883946657, Score, 262.12055192447343,sConstrainedRandomWalk,Cost, 231.9614392000077, Score, -299.2810457516341, PathLength, 456.0,sLowEdgeCost,Cost, 176.3552589189772, Score, -233.5359477124182, PathLength, 356.0,sDepthFirstSearch,Cost, 98.15837983030433, Score, -128.56862745098047, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 86.22623380109853, Score, -127.37908496732035, PathLength, 193.0,sBreadthFirstSearch,Cost, 235.99740626255792, Score, -365.6928104575164, PathLength, 558.0,sBreadthFirstSearchLowCost,Cost, 231.18979131892644, Score, -368.28104575163417, PathLength, 562.0,sBacktrackPath,Cost, 243.4842579242843, Score, -341.52287581699335, PathLength, 521.0,sLeastConnectedFirst,Cost, 109.11302711704931, Score, -143.07189542483673, PathLength, 217.0,sMostConnectedFirst,Cost, 275.0656340412919, Score, -351.7516339869281, PathLength, 537.0,
hMaxDistance,Cost, 3214.0463084661187, Score, 209.49164851125627,sConstrainedRandomWalk,Cost, 167.5096692402492, Score, -216.03267973856214, PathLength, 329.0,sLowEdgeCost,Cost, 137.75178254427655, Score, -186.83660130718957, PathLength, 284.0,sDepthFirstSearch,Cost, 95.0584142832482, Score, -123.42483660130732, PathLength, 187.0,sDepthFirstSearchLowCost,Cost, 80.16222045240585, Score, -118.58169934640534, PathLength, 180.0,sBreadthFirstSearch,Cost, 193.62604734294302, Score, -299.33333333333326, PathLength, 456.0,sBreadthFirstSearchLowCost,Cost, 189.0295011235356, Score, -303.032679738562, PathLength, 462.0,sBacktrackPath,Cost, 163.08920738182007, Score, -241.0392156862745, PathLength, 367.0,sLeastConnectedFirst,Cost, 107.49424407625507, Score, -141.51633986928113, PathLength, 215.0,sMostConnectedFirst,Cost, 199.43956954058675, Score, -255.62745098039227, PathLength, 390.0,
hRandom,Cost, 57.76740249163982, Score, 261.822962962963,sConstrainedRandomWalk,Cost, 180.00500583287732, Score, -232.20000000000005, PathLength, 347.0,sLowEdgeCost,Cost, 176.60398251718092, Score, -234.2266666666667, PathLength, 350.0,sDepthFirstSearch,Cost, 94.9510947826899, Score, -125.15333333333336, PathLength, 186.0,sDepthFirstSearchLowCost,Cost, 87.65325956517633, Score, -124.08666666666666, PathLength, 185.0,sBreadthFirstSearch,Cost, 199.02636293998134, Score, -370.5066666666667, PathLength, 554.0,sBreadthFirstSearchLowCost,Cost, 207.97300154663117, Score, -389.2333333333336, PathLength, 582.0,sBacktrackPath,Cost, 339.27500843670555, Score, -490.68000000000006, PathLength, 735.0,sLeastConnectedFirst,Cost, 98.22686483264889, Score, -129.00000000000003, PathLength, 192.0,sMostConnectedFirst,Cost, 202.69326709275575, Score, -261.32, PathLength, 390.0,
hRandomDirection,Cost, 30.322177908127614, Score, 252.42962962962974,sConstrainedRandomWalk,Cost, 174.83688908397346, Score, -225.27333333333337, PathLength, 336.0,sLowEdgeCost,Cost, 180.37595065446425, Score, -238.11333333333351, PathLength, 356.0,sDepthFirstSearch,Cost, 94.87791278063138, Score, -124.64000000000004, PathLength, 185.0,sDepthFirstSearchLowCost,Cost, 86.40629903242751, Score, -122.70666666666662, PathLength, 183.0,sBreadthFirstSearch,Cost, 198.3411534001489, Score, -369.19333333333327, PathLength, 552.0,sBreadthFirstSearchLowCost,Cost, 203.67787815010072, Score, -381.5266666666666, PathLength, 571.0,sBacktrackPath,Cost, 269.8234525928999, Score, -401.66666666666674, PathLength, 601.0,sLeastConnectedFirst,Cost, 99.24256876782279, Score, -130.82000000000008, PathLength, 195.0,sMostConnectedFirst,Cost, 215.19937125766737, Score, -277.9266666666668, PathLength, 415.0,
hRandomSet,Cost, 53.786218295386035, Score, 286.5933333333333,sConstrainedRandomWalk,Cost, 210.57921864842064, Score, -271.81333333333333, PathLength, 406.0,sLowEdgeCost,Cost, 208.95061508547755, Score, -276.2133333333333, PathLength, 413.0,sDepthFirstSearch,Cost, 98.44365229516369, Score, -129.2333333333334, PathLength, 192.0,sDepthFirstSearchLowCost,Cost, 91.10250890765589, Score, -128.6666666666667, PathLength, 192.0,sBreadthFirstSearch,Cost, 206.85048675835603, Score, -384.43999999999994, PathLength, 575.0,sBreadthFirstSearchLowCost,Cost, 217.00282478332304, Score, -408.2866666666668, PathLength, 611.0,sBacktrackPath,Cost, 388.1299727132398, Score, -554.4933333333331, PathLength, 830.0,sLeastConnectedFirst,Cost, 102.49744233420765, Score, -135.24666666666667, PathLength, 201.0,sMostConnectedFirst,Cost, 225.93343516330836, Score, -290.9466666666667, PathLength, 435.0,
hRandomFixedDistance,Cost, 269.84965875848457, Score, 264.3185185185185,sConstrainedRandomWalk,Cost, 196.0880513280602, Score, -252.0066666666667, PathLength, 377.0,sLowEdgeCost,Cost, 176.88842227887892, Score, -234.9933333333333, PathLength, 351.0,sDepthFirstSearch,Cost, 96.55087568259043, Score, -127.24000000000005, PathLength, 189.0,sDepthFirstSearchLowCost,Cost, 89.2357414420909, Score, -126.31999999999998, PathLength, 188.0,sBreadthFirstSearch,Cost, 195.19234092265583, Score, -364.43999999999994, PathLength, 545.0,sBreadthFirstSearchLowCost,Cost, 210.51664766998553, Score, -391.3999999999999, PathLength, 586.0,sBacktrackPath,Cost, 313.2083353103501, Score, -461.10666666666674, PathLength, 690.0,sLeastConnectedFirst,Cost, 103.29214621825504, Score, -136.10666666666668, PathLength, 203.0,sMostConnectedFirst,Cost, 222.17197196950582, Score, -285.25333333333344, PathLength, 426.0,
hLowEdgeCostRandomFixedDistance,Cost, 69.66705669990263, Score, 264.4659259259259,sConstrainedRandomWalk,Cost, 192.93292457265528, Score, -248.5466666666668, PathLength, 371.0,sLowEdgeCost,Cost, 170.69775764028512, Score, -227.21333333333328, PathLength, 339.0,sDepthFirstSearch,Cost, 96.27274658126993, Score, -126.54666666666671, PathLength, 188.0,sDepthFirstSearchLowCost,Cost, 87.99991655577088, Score, -125.62, PathLength, 187.0,sBreadthFirstSearch,Cost, 197.96292643072758, Score, -367.25333333333333, PathLength, 549.0,sBreadthFirstSearchLowCost,Cost, 211.54740505468527, Score, -394.5933333333332, PathLength, 590.0,sBacktrackPath,Cost, 326.95602773078457, Score, -476.99333333333345, PathLength, 714.0,sLeastConnectedFirst,Cost, 102.14522177293632, Score, -135.31333333333333, PathLength, 201.0,sMostConnectedFirst,Cost, 217.28165247522512, Score, -278.11333333333334, PathLength, 416.0,
hMinimumConnectivity,Cost, 1260.9792295067334, Score, 331.588148148148,sConstrainedRandomWalk,Cost, 262.599479940983, Score, -337.5266666666666, PathLength, 505.0,sLowEdgeCost,Cost, 262.12667681754095, Score, -340.5133333333334, PathLength, 509.0,sDepthFirstSearch,Cost, 100.01067359530155, Score, -131.38000000000005, PathLength, 196.0,sDepthFirstSearchLowCost,Cost, 93.06251931640138, Score, -131.1533333333333, PathLength, 195.0,sBreadthFirstSearch,Cost, 244.50152023110905, Score, -452.48, PathLength, 677.0,sBreadthFirstSearchLowCost,Cost, 245.51973433204364, Score, -454.46, PathLength, 680.0,sBacktrackPath,Cost, 450.171734233096, Score, -635.0800000000003, PathLength, 951.0,sLeastConnectedFirst,Cost, 101.65354164518156, Score, -133.2533333333334, PathLength, 198.0,sMostConnectedFirst,Cost, 288.1987790974861, Score, -368.44666666666666, PathLength, 551.0,
hMaxDistance,Cost, 30.12230508996569, Score, 252.7437037037038,sConstrainedRandomWalk,Cost, 169.4796998718185, Score, -219.10666666666665, PathLength, 327.0,sLowEdgeCost,Cost, 173.9573461199086, Score, -230.51333333333332, PathLength, 344.0,sDepthFirstSearch,Cost, 95.66550442385159, Score, -125.6266666666667, PathLength, 187.0,sDepthFirstSearchLowCost,Cost, 84.36194891029741, Score, -120.36000000000001, PathLength, 179.0,sBreadthFirstSearch,Cost, 184.41407496422173, Score, -342.4666666666667, PathLength, 512.0,sBreadthFirstSearchLowCost,Cost, 194.8226780259217, Score, -363.7133333333334, PathLength, 544.0,sBacktrackPath,Cost, 346.7456664212286, Score, -501.11333333333346, PathLength, 750.0,sLeastConnectedFirst,Cost, 97.08033468704365, Score, -128.38666666666668, PathLength, 191.0,sMostConnectedFirst,Cost, 188.04706931198336, Score, -243.4066666666666, PathLength, 364.0,
hRandom,Cost, 58.13608694507314, Score, 279.1712962962963,sConstrainedRandomWalk,Cost, 172.41482623407293, Score, -251.78472222222223, PathLength, 361.0,sLowEdgeCost,Cost, 173.2321550541839, Score, -257.43055555555554, PathLength, 369.0,sDepthFirstSearch,Cost, 88.38308325053707, Score, -130.6874999999999, PathLength, 187.0,sDepthFirstSearchLowCost,Cost, 83.62735382383988, Score, -130.3194444444444, PathLength, 186.0,sBreadthFirstSearch,Cost, 171.28912578987217, Score, -391.0902777777777, PathLength, 562.0,sBreadthFirstSearchLowCost,Cost, 168.60158645995693, Score, -385.15972222222206, PathLength, 553.0,sBacktrackPath,Cost, 336.2820631534829, Score, -558.027777777778, PathLength, 802.0,sLeastConnectedFirst,Cost, 93.42184391598788, Score, -129.5416666666666, PathLength, 185.0,sMostConnectedFirst,Cost, 192.25105196269303, Score, -278.5, PathLength, 400.0,
hRandomDirection,Cost, 30.268662070377964, Score, 265.7121913580246,sConstrainedRandomWalk,Cost, 166.8254308094743, Score, -238.9236111111111, PathLength, 343.0,sLowEdgeCost,Cost, 170.1181678188701, Score, -250.88194444444446, PathLength, 360.0,sDepthFirstSearch,Cost, 85.60553132089787, Score, -126.42361111111107, PathLength, 181.0,sDepthFirstSearchLowCost,Cost, 82.29295395010494, Score, -128.0833333333333, PathLength, 183.0,sBreadthFirstSearch,Cost, 157.54062478540789, Score, -361.2569444444443, PathLength, 519.0,sBreadthFirstSearchLowCost,Cost, 163.1518977151188, Score, -372.1319444444444, PathLength, 534.0,sBacktrackPath,Cost, 319.1061289617169, Score, -532.1249999999999, PathLength, 765.0,sLeastConnectedFirst,Cost, 91.07582522010667, Score, -127.3194444444444, PathLength, 182.0,sMostConnectedFirst,Cost, 176.26985562226335, Score, -254.26388888888886, PathLength, 365.0,
hRandomSet,Cost, 46.63773763330987, Score, 306.604938271605,sConstrainedRandomWalk,Cost, 189.58301368620997, Score, -272.79166666666674, PathLength, 391.0,sLowEdgeCost,Cost, 194.92093227450562, Score, -288.8125000000001, PathLength, 414.0,sDepthFirstSearch,Cost, 91.04123467450565, Score, -134.61805555555554, PathLength, 192.0,sDepthFirstSearchLowCost,Cost, 85.63149996250269, Score, -133.43055555555546, PathLength, 191.0,sBreadthFirstSearch,Cost, 185.5604463759278, Score, -424.89583333333337, PathLength, 610.0,sBreadthFirstSearchLowCost,Cost, 179.84713757517306, Score, -407.7847222222222, PathLength, 586.0,sBacktrackPath,Cost, 388.8513229863233, Score, -638.3888888888888, PathLength, 918.0,sLeastConnectedFirst,Cost, 99.64281200637949, Score, -140.69444444444446, PathLength, 201.0,sMostConnectedFirst,Cost, 217.93557176775158, Score, -318.0277777777777, PathLength, 456.0,
hRandomFixedDistance,Cost, 30.47153829795565, Score, 269.8711419753086,sConstrainedRandomWalk,Cost, 162.25217271286462, Score, -233.78472222222234, PathLength, 335.0,sLowEdgeCost,Cost, 157.54812171667584, Score, -234.06944444444446, PathLength, 336.0,sDepthFirstSearch,Cost, 85.16507927099619, Score, -125.79166666666664, PathLength, 180.0,sDepthFirstSearchLowCost,Cost, 80.62462830450501, Score, -125.8680555555556, PathLength, 180.0,sBreadthFirstSearch,Cost, 164.51086053165082, Score, -376.69444444444446, PathLength, 541.0,sBreadthFirstSearchLowCost,Cost, 163.13527060958384, Score, -370.32638888888874, PathLength, 532.0,sBacktrackPath,Cost, 340.5429797898555, Score, -563.6458333333333, PathLength, 810.0,sLeastConnectedFirst,Cost, 90.52563314089734, Score, -126.97916666666666, PathLength, 181.0,sMostConnectedFirst,Cost, 185.67213892391806, Score, -271.6805555555555, PathLength, 390.0,
hLowEdgeCostRandomFixedDistance,Cost, 278.794871232487, Score, 286.3240740740741,sConstrainedRandomWalk,Cost, 173.31860747421354, Score, -251.17361111111114, PathLength, 360.0,sLowEdgeCost,Cost, 175.35792151955525, Score, -259.5347222222223, PathLength, 372.0,sDepthFirstSearch,Cost, 90.00454620198975, Score, -133.04166666666669, PathLength, 190.0,sDepthFirstSearchLowCost,Cost, 84.42083457675328, Score, -131.40277777777771, PathLength, 188.0,sBreadthFirstSearch,Cost, 167.39551571707918, Score, -383.2777777777778, PathLength, 550.0,sBreadthFirstSearchLowCost,Cost, 168.11397167197092, Score, -382.0694444444444, PathLength, 549.0,sBacktrackPath,Cost, 354.38670371220564, Score, -586.1180555555555, PathLength, 843.0,sLeastConnectedFirst,Cost, 98.74255517904902, Score, -138.18749999999997, PathLength, 197.0,sMostConnectedFirst,Cost, 213.88290228971653, Score, -312.1111111111109, PathLength, 448.0,
hMinimumConnectivity,Cost, 224.78365026651718, Score, 365.1126543209875,sConstrainedRandomWalk,Cost, 227.775071242788, Score, -328.53472222222234, PathLength, 472.0,sLowEdgeCost,Cost, 231.42347262119424, Score, -343.14583333333337, PathLength, 493.0,sDepthFirstSearch,Cost, 92.3735131012316, Score, -136.8472222222221, PathLength, 196.0,sDepthFirstSearchLowCost,Cost, 87.82870313530364, Score, -136.66666666666654, PathLength, 195.0,sBreadthFirstSearch,Cost, 214.43826461972526, Score, -484.14583333333314, PathLength, 696.0,sBreadthFirstSearchLowCost,Cost, 215.4062189376539, Score, -487.5069444444443, PathLength, 701.0,sBacktrackPath,Cost, 550.2429120659259, Score, -879.8541666666667, PathLength, 1265.0,sLeastConnectedFirst,Cost, 104.61354980248475, Score, -146.59722222222226, PathLength, 210.0,sMostConnectedFirst,Cost, 235.2092857211546, Score, -342.7152777777778, PathLength, 492.0,
hMaxDistance,Cost, 3236.3578994383383, Score, 284.93209876543216,sConstrainedRandomWalk,Cost, 171.44657881007396, Score, -246.13194444444443, PathLength, 353.0,sLowEdgeCost,Cost, 159.26442542263294, Score, -236.21527777777774, PathLength, 339.0,sDepthFirstSearch,Cost, 89.7550010454472, Score, -132.45138888888889, PathLength, 189.0,sDepthFirstSearchLowCost,Cost, 84.62654496220077, Score, -131.31944444444437, PathLength, 188.0,sBreadthFirstSearch,Cost, 167.92875468501217, Score, -384.9305555555556, PathLength, 553.0,sBreadthFirstSearchLowCost,Cost, 168.6508973153051, Score, -383.5972222222223, PathLength, 551.0,sBacktrackPath,Cost, 378.08310913772124, Score, -620.1527777777778, PathLength, 892.0,sLeastConnectedFirst,Cost, 100.00665414462901, Score, -140.25, PathLength, 200.0,sMostConnectedFirst,Cost, 198.78329853948563, Score, -289.3402777777778, PathLength, 415.0,
hRandom,Cost, 53.84552497811029, Score, 251.76262626262616,sConstrainedRandomWalk,Cost, 177.54203466705985, Score, -247.30519480519467, PathLength, 379.0,sLowEdgeCost,Cost, 170.31495850557943, Score, -247.55194805194802, PathLength, 380.0,sDepthFirstSearch,Cost, 83.36899097946805, Score, -122.46103896103891, PathLength, 187.0,sDepthFirstSearchLowCost,Cost, 73.97194499914916, Score, -120.84415584415585, PathLength, 185.0,sBreadthFirstSearch,Cost, 173.45188803313314, Score, -354.63636363636374, PathLength, 545.0,sBreadthFirstSearchLowCost,Cost, 183.97887491814186, Score, -374.41558441558436, PathLength, 575.0,sBacktrackPath,Cost, 243.1469818694073, Score, -396.7662337662339, PathLength, 610.0,sLeastConnectedFirst,Cost, 92.65765969683193, Score, -132.7727272727273, PathLength, 203.0,sMostConnectedFirst,Cost, 193.56258159099838, Score, -269.1103896103897, PathLength, 413.0,
hRandomDirection,Cost, 26.34919912593255, Score, 259.66305916305924,sConstrainedRandomWalk,Cost, 170.9778552377137, Score, -238.7727272727274, PathLength, 366.0,sLowEdgeCost,Cost, 155.8129995417098, Score, -225.3636363636364, PathLength, 346.0,sDepthFirstSearch,Cost, 80.89753635413553, Score, -119.12337662337663, PathLength, 182.0,sDepthFirstSearchLowCost,Cost, 72.39183112030872, Score, -118.8506493506494, PathLength, 182.0,sBreadthFirstSearch,Cost, 171.74771135926466, Score, -351.12987012987, PathLength, 539.0,sBreadthFirstSearchLowCost,Cost, 178.92970126288932, Score, -365.1103896103895, PathLength, 561.0,sBacktrackPath,Cost, 343.39008026675384, Score, -533.487012987013, PathLength, 820.0,sLeastConnectedFirst,Cost, 80.13354280611195, Score, -115.15584415584414, PathLength, 176.0,sMostConnectedFirst,Cost, 193.10814566550783, Score, -269.97402597402595, PathLength, 414.0,
hRandomSet,Cost, 52.1865997349632, Score, 294.0209235209235,sConstrainedRandomWalk,Cost, 196.4468180140457, Score, -272.7467532467531, PathLength, 419.0,sLowEdgeCost,Cost, 206.19772469891876, Score, -294.8246753246751, PathLength, 453.0,sDepthFirstSearch,Cost, 85.81031701296668, Score, -126.10389610389612, PathLength, 193.0,sDepthFirstSearchLowCost,Cost, 76.48057801771047, Score, -124.8246753246753, PathLength, 191.0,sBreadthFirstSearch,Cost, 183.31880731335772, Score, -375.3116883116883, PathLength, 576.0,sBreadthFirstSearchLowCost,Cost, 198.13629847057604, Score, -405.54545454545473, PathLength, 623.0,sBacktrackPath,Cost, 376.1842175174725, Score, -577.2402597402596, PathLength, 887.0,sLeastConnectedFirst,Cost, 94.80459166178949, Score, -135.1558441558441, PathLength, 207.0,sMostConnectedFirst,Cost, 240.68680699414878, Score, -334.43506493506493, PathLength, 514.0,
hRandomFixedDistance,Cost, 205.76507786729746, Score, 263.0887445887447,sConstrainedRandomWalk,Cost, 178.58458380532454, Score, -247.83116883116887, PathLength, 380.0,sLowEdgeCost,Cost, 173.6214321766328, Score, -250.435064935065, PathLength, 384.0,sDepthFirstSearch,Cost, 83.99868141485037, Score, -123.6753246753247, PathLength, 189.0,sDepthFirstSearchLowCost,Cost, 74.4870247518045, Score, -122.01948051948052, PathLength, 186.0,sBreadthFirstSearch,Cost, 182.1131959462694, Score, -371.4025974025975, PathLength, 570.0,sBreadthFirstSearchLowCost,Cost, 186.4759627461635, Score, -379.3961038961039, PathLength, 583.0,sBacktrackPath,Cost, 288.2509912815262, Score, -458.7792207792208, PathLength, 705.0,sLeastConnectedFirst,Cost, 103.80858889484712, Score, -145.79870129870133, PathLength, 223.0,sMostConnectedFirst,Cost, 191.90159856972878, Score, -268.46103896103904, PathLength, 412.0,
hLowEdgeCostRandomFixedDistance,Cost, 316.9894493596786, Score, 252.44011544011548,sConstrainedRandomWalk,Cost, 171.6833594830276, Score, -239.46753246753246, PathLength, 367.0,sLowEdgeCost,Cost, 146.33526579385807, Score, -214.56493506493504, PathLength, 329.0,sDepthFirstSearch,Cost, 84.23867706525391, Score, -123.85064935064933, PathLength, 189.0,sDepthFirstSearchLowCost,Cost, 74.87995353711807, Score, -122.4805194805195, PathLength, 187.0,sBreadthFirstSearch,Cost, 173.10757224997394, Score, -354.51948051948034, PathLength, 544.0,sBreadthFirstSearchLowCost,Cost, 183.23640912265793, Score, -374.14935064935065, PathLength, 575.0,sBacktrackPath,Cost, 271.2896787868615, Score, -434.25974025974034, PathLength, 667.0,sLeastConnectedFirst,Cost, 100.47116903596185, Score, -143.51948051948054, PathLength, 220.0,sMostConnectedFirst,Cost, 188.51764058918891, Score, -265.14935064935065, PathLength, 407.0,
hMinimumConnectivity,Cost, 3070.811823966532, Score, 333.5670995670996,sConstrainedRandomWalk,Cost, 241.33529779591473, Score, -334.2337662337661, PathLength, 513.0,sLowEdgeCost,Cost, 252.1192874519581, Score, -357.08441558441564, PathLength, 548.0,sDepthFirstSearch,Cost, 87.1142347670838, Score, -127.90909090909093, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 78.14520190094645, Score, -127.29870129870129, PathLength, 195.0,sBreadthFirstSearch,Cost, 199.50208406779464, Score, -408.20129870129836, PathLength, 627.0,sBreadthFirstSearchLowCost,Cost, 202.3658571611373, Score, -412.9285714285714, PathLength, 634.0,sBacktrackPath,Cost, 471.78325487507306, Score, -710.2792207792206, PathLength, 1092.0,sLeastConnectedFirst,Cost, 94.45509405818855, Score, -135.59740259740255, PathLength, 207.0,sMostConnectedFirst,Cost, 277.1851779050704, Score, -388.5714285714283, PathLength, 597.0,
hMaxDistance,Cost, 3220.2360916671023, Score, 263.6277056277056,sConstrainedRandomWalk,Cost, 153.20001238782828, Score, -213.8181818181818, PathLength, 328.0,sLowEdgeCost,Cost, 158.64644559726187, Score, -230.6623376623376, PathLength, 354.0,sDepthFirstSearch,Cost, 83.38091526579834, Score, -123.03246753246748, PathLength, 188.0,sDepthFirstSearchLowCost,Cost, 73.8948666991387, Score, -120.99350649350643, PathLength, 185.0,sBreadthFirstSearch,Cost, 174.95551499701443, Score, -358.7142857142858, PathLength, 551.0,sBreadthFirstSearchLowCost,Cost, 181.67705948714485, Score, -371.6558441558442, PathLength, 571.0,sBacktrackPath,Cost, 350.93339189365724, Score, -544.8051948051948, PathLength, 838.0,sLeastConnectedFirst,Cost, 97.21226894604634, Score, -138.68181818181813, PathLength, 212.0,sMostConnectedFirst,Cost, 191.62530411229156, Score, -270.28571428571445, PathLength, 415.0,
hRandom,Cost, 58.30134324601506, Score, 240.1220043572985,sConstrainedRandomWalk,Cost, 191.14209995566952, Score, -250.41830065359477, PathLength, 382.0,sLowEdgeCost,Cost, 212.99059299324082, Score, -285.1633986928106, PathLength, 435.0,sDepthFirstSearch,Cost, 91.27388702871109, Score, -122.80392156862759, PathLength, 186.0,sDepthFirstSearchLowCost,Cost, 81.02968285501927, Score, -122.69281045751649, PathLength, 186.0,sBreadthFirstSearch,Cost, 198.025151290679, Score, -340.8627450980394, PathLength, 520.0,sBreadthFirstSearchLowCost,Cost, 203.19338437820664, Score, -343.4771241830066, PathLength, 524.0,sBacktrackPath,Cost, 198.65150358576832, Score, -301.22222222222223, PathLength, 459.0,sLeastConnectedFirst,Cost, 93.02532192613671, Score, -125.11764705882362, PathLength, 190.0,sMostConnectedFirst,Cost, 206.1340370319282, Score, -269.3398692810457, PathLength, 411.0,
hRandomDirection,Cost, 28.73207085633916, Score, 235.12345679012338,sConstrainedRandomWalk,Cost, 191.19217202048168, Score, -250.326797385621, PathLength, 382.0,sLowEdgeCost,Cost, 175.92471474213968, Score, -239.85620915032686, PathLength, 365.0,sDepthFirstSearch,Cost, 91.22218124036961, Score, -122.18954248366022, PathLength, 185.0,sDepthFirstSearchLowCost,Cost, 79.1026966043785, Score, -119.82352941176482, PathLength, 182.0,sBreadthFirstSearch,Cost, 191.32036328162343, Score, -328.6601307189542, PathLength, 501.0,sBreadthFirstSearchLowCost,Cost, 201.8754184788817, Score, -341.03921568627453, PathLength, 520.0,sBacktrackPath,Cost, 216.99046310668876, Score, -324.75816993464053, PathLength, 495.0,sLeastConnectedFirst,Cost, 89.27500723850902, Score, -120.3202614379086, PathLength, 183.0,sMostConnectedFirst,Cost, 205.96598714572679, Score, -269.1372549019607, PathLength, 410.0,
hRandomSet,Cost, 54.85529319194678, Score, 258.19535221496017,sConstrainedRandomWalk,Cost, 217.2796744448572, Score, -282.72549019607857, PathLength, 431.0,sLowEdgeCost,Cost, 207.42355203504312, Score, -277.37908496732035, PathLength, 423.0,sDepthFirstSearch,Cost, 94.33310258559737, Score, -126.47712418300662, PathLength, 192.0,sDepthFirstSearchLowCost,Cost, 83.75631395637578, Score, -126.06535947712432, PathLength, 191.0,sBreadthFirstSearch,Cost, 213.359092440526, Score, -366.7647058823528, PathLength, 560.0,sBreadthFirstSearchLowCost,Cost, 217.7575665688069, Score, -367.6078431372548, PathLength, 561.0,sBacktrackPath,Cost, 231.56935292935265, Score, -344.37254901960785, PathLength, 525.0,sLeastConnectedFirst,Cost, 95.68279753330498, Score, -128.66013071895438, PathLength, 195.0,sMostConnectedFirst,Cost, 231.51263799774154, Score, -303.7058823529413, PathLength, 463.0,
hRandomFixedDistance,Cost, 73.01368792337746, Score, 242.17283950617286,sConstrainedRandomWalk,Cost, 191.34799034108838, Score, -249.37908496732024, PathLength, 380.0,sLowEdgeCost,Cost, 192.7873316059083, Score, -260.3921568627451, PathLength, 397.0,sDepthFirstSearch,Cost, 92.85864357259841, Score, -124.4901960784315, PathLength, 189.0,sDepthFirstSearchLowCost,Cost, 81.65549560905458, Score, -123.25490196078441, PathLength, 187.0,sBreadthFirstSearch,Cost, 194.90402300562735, Score, -335.2875816993464, PathLength, 511.0,sBreadthFirstSearchLowCost,Cost, 199.16643523966076, Score, -337.3398692810456, PathLength, 515.0,sBacktrackPath,Cost, 234.2621054944555, Score, -347.1307189542484, PathLength, 530.0,sLeastConnectedFirst,Cost, 92.99602646931511, Score, -125.22222222222234, PathLength, 190.0,sMostConnectedFirst,Cost, 212.198435527552, Score, -277.05882352941177, PathLength, 422.0,
hLowEdgeCostRandomFixedDistance,Cost, 78.96837319117866, Score, 238.11038489469877,sConstrainedRandomWalk,Cost, 201.56042817272618, Score, -263.8039215686276, PathLength, 402.0,sLowEdgeCost,Cost, 176.09256055495993, Score, -236.6470588235294, PathLength, 361.0,sDepthFirstSearch,Cost, 93.60993261489408, Score, -125.52287581699356, PathLength, 191.0,sDepthFirstSearchLowCost,Cost, 81.13847668289743, Score, -122.8431372549021, PathLength, 186.0,sBreadthFirstSearch,Cost, 199.98162251584094, Score, -344.8627450980392, PathLength, 526.0,sBreadthFirstSearchLowCost,Cost, 201.14786968194846, Score, -339.41830065359466, PathLength, 518.0,sBacktrackPath,Cost, 193.77057127358106, Score, -295.0326797385621, PathLength, 450.0,sLeastConnectedFirst,Cost, 93.62008335026601, Score, -126.2875816993465, PathLength, 192.0,sMostConnectedFirst,Cost, 221.72301386435825, Score, -288.5751633986928, PathLength, 440.0,
