[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [RandomWalk,1][ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,scalefree}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandom,Cost, 4.917344435889093, Score, 165.3115107913669,sRandomWalk,Cost, 269.6211704092018, Score, -388.5395683453238, PathLength, 539.0,sConstrainedRandomWalk,Cost, 84.2667415231996, Score, -124.19424460431662, PathLength, 171.0,sLowEdgeCost,Cost, 84.90596450909229, Score, -136.97122302158274, PathLength, 189.0,sDepthFirstSearch,Cost, 59.62251757205275, Score, -87.20143884892087, PathLength, 120.0,sDepthFirstSearchLowCost,Cost, 55.401269931928, Score, -91.76978417266186, PathLength, 126.0,sBreadthFirstSearch,Cost, 100.4745693150464, Score, -191.9424460431654, PathLength, 265.0,sBreadthFirstSearchLowCost,Cost, 106.98951920295085, Score, -213.94964028776988, PathLength, 296.0,sBacktrackPath,Cost, 92.8302637218198, Score, -169.46043165467626, PathLength, 234.0,sLeastConnectedFirst,Cost, 60.44175145107147, Score, -91.36690647482014, PathLength, 126.0,sMostConnectedFirst,Cost, 106.39858379645626, Score, -157.7194244604317, PathLength, 218.0,
hRandomDirection,Cost, 2.2811295144282373, Score, 147.29424460431653,sRandomWalk,Cost, 215.4990296126009, Score, -312.31654676258995, PathLength, 433.0,sConstrainedRandomWalk,Cost, 78.49271630020944, Score, -116.0431654676259, PathLength, 160.0,sLowEdgeCost,Cost, 76.0071326667793, Score, -123.07194244604314, PathLength, 170.0,sDepthFirstSearch,Cost, 56.30712479059405, Score, -82.24460431654676, PathLength, 113.0,sDepthFirstSearchLowCost,Cost, 49.577983779252776, Score, -83.58273381294964, PathLength, 115.0,sBreadthFirstSearch,Cost, 102.6765151366349, Score, -196.12949640287766, PathLength, 271.0,sBreadthFirstSearchLowCost,Cost, 94.61991823943022, Score, -188.72661870503595, PathLength, 261.0,sBacktrackPath,Cost, 78.91645091436834, Score, -146.7697841726619, PathLength, 203.0,sLeastConnectedFirst,Cost, 54.0168866532087, Score, -82.4748201438849, PathLength, 113.0,sMostConnectedFirst,Cost, 95.12860130142418, Score, -141.58273381294967, PathLength, 195.0,
hRandomSet,Cost, 10.30972141890275, Score, 224.20575539568352,sRandomWalk,Cost, 386.3434190819582, Score, -556.4172661870506, PathLength, 772.0,sConstrainedRandomWalk,Cost, 122.59662754272696, Score, -180.88489208633086, PathLength, 250.0,sLowEdgeCost,Cost, 111.38591519200853, Score, -174.8057553956834, PathLength, 241.0,sDepthFirstSearch,Cost, 74.86371066260686, Score, -109.25179856115112, PathLength, 150.0,sDepthFirstSearchLowCost,Cost, 66.89856364193369, Score, -107.92086330935248, PathLength, 149.0,sBreadthFirstSearch,Cost, 145.35448295661476, Score, -274.2158273381296, PathLength, 380.0,sBreadthFirstSearchLowCost,Cost, 153.45433131620283, Score, -301.71223021582745, PathLength, 418.0,sBacktrackPath,Cost, 121.30090986670275, Score, -213.95683453237407, PathLength, 296.0,sLeastConnectedFirst,Cost, 71.94087395102513, Score, -108.75539568345326, PathLength, 150.0,sMostConnectedFirst,Cost, 145.65015424683497, Score, -214.13669064748194, PathLength, 296.0,
hRandomFixedDistance,Cost, 2.1623176435398013, Score, 152.86978417266195,sRandomWalk,Cost, 246.88807842940116, Score, -356.83453237410066, PathLength, 495.0,sConstrainedRandomWalk,Cost, 77.73490050555971, Score, -115.50359712230218, PathLength, 159.0,sLowEdgeCost,Cost, 75.6327120600503, Score, -122.71942446043164, PathLength, 169.0,sDepthFirstSearch,Cost, 61.053456337119584, Score, -89.12949640287772, PathLength, 122.0,sDepthFirstSearchLowCost,Cost, 55.232222818778226, Score, -91.14388489208633, PathLength, 125.0,sBreadthFirstSearch,Cost, 96.46392377252926, Score, -183.56834532374103, PathLength, 254.0,sBreadthFirstSearchLowCost,Cost, 108.23026052271865, Score, -215.0935251798561, PathLength, 297.0,sBacktrackPath,Cost, 68.6900217645748, Score, -131.86330935251794, PathLength, 182.0,sLeastConnectedFirst,Cost, 56.79985886815524, Score, -86.17985611510792, PathLength, 118.0,sMostConnectedFirst,Cost, 92.1444793902809, Score, -136.66187050359716, PathLength, 188.0,
hLowEdgeCostRandomFixedDistance,Cost, 3.552126410217036, Score, 141.67122302158276,sRandomWalk,Cost, 242.04541248061088, Score, -347.48201438848923, PathLength, 482.0,sConstrainedRandomWalk,Cost, 84.3445857495773, Score, -124.3309352517986, PathLength, 171.0,sLowEdgeCost,Cost, 36.045535620683914, Score, -63.14388489208634, PathLength, 86.0,sDepthFirstSearch,Cost, 55.53102344307877, Score, -81.8345323741007, PathLength, 112.0,sDepthFirstSearchLowCost,Cost, 32.36024164472972, Score, -57.928057553956805, PathLength, 79.0,sBreadthFirstSearch,Cost, 102.85811486191577, Score, -196.79856115107907, PathLength, 272.0,sBreadthFirstSearchLowCost,Cost, 99.39970970096314, Score, -196.4388489208633, PathLength, 272.0,sBacktrackPath,Cost, 69.26367051065748, Score, -128.05755395683454, PathLength, 177.0,sLeastConnectedFirst,Cost, 53.018987711741936, Score, -81.35971223021583, PathLength, 112.0,sMostConnectedFirst,Cost, 94.56862568263294, Score, -139.33812949640284, PathLength, 192.0,
hMinimumConnectivity,Cost, 12.887227532322958, Score, 258.3086330935251,sRandomWalk,Cost, 465.76333753121827, Score, -668.9424460431654, PathLength, 928.0,sConstrainedRandomWalk,Cost, 150.27877579425865, Score, -219.46043165467626, PathLength, 304.0,sLowEdgeCost,Cost, 140.94362684332785, Score, -215.32374100719414, PathLength, 298.0,sDepthFirstSearch,Cost, 81.0520094162186, Score, -117.85611510791368, PathLength, 162.0,sDepthFirstSearchLowCost,Cost, 74.12324027305306, Score, -118.41726618705043, PathLength, 163.0,sBreadthFirstSearch,Cost, 167.9315121754983, Score, -316.7266187050361, PathLength, 439.0,sBreadthFirstSearchLowCost,Cost, 163.44263137616124, Score, -318.48201438848923, PathLength, 441.0,sBacktrackPath,Cost, 158.0373292219453, Score, -268.978417266187, PathLength, 372.0,sLeastConnectedFirst,Cost, 62.845731811801926, Score, -95.37410071942439, PathLength, 131.0,sMostConnectedFirst,Cost, 165.4366350942823, Score, -243.52517985611507, PathLength, 337.0,
hMaxDistance,Cost, 211.7007725492678, Score, 185.51151079136685,sRandomWalk,Cost, 284.5484195571655, Score, -410.28057553956836, PathLength, 569.0,sConstrainedRandomWalk,Cost, 93.75963107246363, Score, -138.3669064748201, PathLength, 191.0,sLowEdgeCost,Cost, 99.82823936842453, Score, -157.18705035971226, PathLength, 217.0,sDepthFirstSearch,Cost, 68.4441587445545, Score, -99.70503597122301, PathLength, 137.0,sDepthFirstSearchLowCost,Cost, 55.08686216124781, Score, -91.91366906474826, PathLength, 126.0,sBreadthFirstSearch,Cost, 129.79402978051442, Score, -247.2446043165468, PathLength, 342.0,sBreadthFirstSearchLowCost,Cost, 131.6977218643424, Score, -258.86330935251806, PathLength, 358.0,sBacktrackPath,Cost, 98.99304627808806, Score, -179.5971223021583, PathLength, 248.0,sLeastConnectedFirst,Cost, 70.90071215190287, Score, -107.32374100719426, PathLength, 148.0,sMostConnectedFirst,Cost, 111.9180894492682, Score, -164.6330935251798, PathLength, 227.0,
hRandom,Cost, 4.859582708840326, Score, 144.30067114093958,sRandomWalk,Cost, 231.86496969364165, Score, -322.81879194630886, PathLength, 480.0,sConstrainedRandomWalk,Cost, 71.95827499516159, Score, -98.62416107382552, PathLength, 145.0,sLowEdgeCost,Cost, 71.33070867494092, Score, -108.16778523489934, PathLength, 160.0,sDepthFirstSearch,Cost, 59.18786582997947, Score, -84.77852348993288, PathLength, 125.0,sDepthFirstSearchLowCost,Cost, 52.126452012365405, Score, -83.91275167785237, PathLength, 124.0,sBreadthFirstSearch,Cost, 90.01483577071185, Score, -164.02684563758388, PathLength, 243.0,sBreadthFirstSearchLowCost,Cost, 97.48911973561103, Score, -188.91946308724837, PathLength, 280.0,sBacktrackPath,Cost, 113.93793708105981, Score, -191.55704697986582, PathLength, 284.0,sLeastConnectedFirst,Cost, 65.35050372423922, Score, -90.17449664429529, PathLength, 133.0,sMostConnectedFirst,Cost, 80.9596843389976, Score, -110.02684563758393, PathLength, 162.0,
hRandomDirection,Cost, 2.150408786852788, Score, 132.15234899328863,sRandomWalk,Cost, 193.82510649200253, Score, -268.16107382550337, PathLength, 398.0,sConstrainedRandomWalk,Cost, 66.83912193138103, Score, -92.29530201342283, PathLength, 136.0,sLowEdgeCost,Cost, 58.34295951224267, Score, -91.2818791946309, PathLength, 135.0,sDepthFirstSearch,Cost, 54.86362067346781, Score, -78.18791946308721, PathLength, 115.0,sDepthFirstSearchLowCost,Cost, 53.09898888648366, Score, -85.22147651006712, PathLength, 125.0,sBreadthFirstSearch,Cost, 87.24786740679355, Score, -160.6040268456376, PathLength, 238.0,sBreadthFirstSearchLowCost,Cost, 90.82943411545293, Score, -175.53691275167782, PathLength, 260.0,sBacktrackPath,Cost, 107.70038689588675, Score, -181.8791946308725, PathLength, 270.0,sLeastConnectedFirst,Cost, 59.2225984787302, Score, -81.47651006711409, PathLength, 120.0,sMostConnectedFirst,Cost, 79.29261354074445, Score, -106.8791946308725, PathLength, 158.0,
hRandomSet,Cost, 7.329918456143975, Score, 191.49261744966455,sRandomWalk,Cost, 336.17092193406927, Score, -468.02013422818817, PathLength, 696.0,sConstrainedRandomWalk,Cost, 103.33886344967587, Score, -141.26845637583895, PathLength, 209.0,sLowEdgeCost,Cost, 92.62350185462283, Score, -137.11409395973152, PathLength, 203.0,sDepthFirstSearch,Cost, 76.28884018614673, Score, -107.39597315436242, PathLength, 159.0,sDepthFirstSearchLowCost,Cost, 65.94694866271234, Score, -103.34899328859063, PathLength, 152.0,sBreadthFirstSearch,Cost, 124.49921345219204, Score, -228.93959731543623, PathLength, 340.0,sBreadthFirstSearchLowCost,Cost, 117.37387248692745, Score, -225.4496644295302, PathLength, 334.0,sBacktrackPath,Cost, 145.20118109364788, Score, -239.00000000000009, PathLength, 355.0,sLeastConnectedFirst,Cost, 75.01913007323665, Score, -103.65771812080543, PathLength, 153.0,sMostConnectedFirst,Cost, 119.83770168616054, Score, -160.73154362416102, PathLength, 238.0,
hRandomFixedDistance,Cost, 20.5098616481099, Score, 155.61812080536913,sRandomWalk,Cost, 243.54761282396518, Score, -337.8255033557047, PathLength, 502.0,sConstrainedRandomWalk,Cost, 86.52315847147885, Score, -119.47651006711412, PathLength, 177.0,sLowEdgeCost,Cost, 74.11770331978119, Score, -113.18791946308724, PathLength, 167.0,sDepthFirstSearch,Cost, 63.968510023779544, Score, -91.18791946308727, PathLength, 134.0,sDepthFirstSearchLowCost,Cost, 54.04694263740424, Score, -86.87248322147649, PathLength, 128.0,sBreadthFirstSearch,Cost, 109.35078157782205, Score, -201.44295302013424, PathLength, 299.0,sBreadthFirstSearchLowCost,Cost, 104.89239791636938, Score, -201.81879194630864, PathLength, 299.0,sBacktrackPath,Cost, 115.84012476800417, Score, -192.86577181208054, PathLength, 286.0,sLeastConnectedFirst,Cost, 75.00480623372171, Score, -103.3154362416107, PathLength, 152.0,sMostConnectedFirst,Cost, 79.68716199982217, Score, -108.18791946308727, PathLength, 160.0,
hLowEdgeCostRandomFixedDistance,Cost, 13.744471212638421, Score, 148.94697986577182,sRandomWalk,Cost, 271.946222082683, Score, -374.37583892617477, PathLength, 556.0,sConstrainedRandomWalk,Cost, 82.36345784400099, Score, -113.26845637583887, PathLength, 167.0,sLowEdgeCost,Cost, 44.44409034129572, Score, -72.66442953020135, PathLength, 107.0,sDepthFirstSearch,Cost, 64.60922006297005, Score, -92.69127516778522, PathLength, 137.0,sDepthFirstSearchLowCost,Cost, 53.61117067602814, Score, -85.59060402684563, PathLength, 126.0,sBreadthFirstSearch,Cost, 99.46931337524536, Score, -183.9194630872483, PathLength, 273.0,sBreadthFirstSearchLowCost,Cost, 99.4048416713519, Score, -193.67114093959736, PathLength, 287.0,sBacktrackPath,Cost, 96.52845702142056, Score, -162.8053691275167, PathLength, 241.0,sLeastConnectedFirst,Cost, 70.28269786264883, Score, -96.89932885906035, PathLength, 143.0,sMostConnectedFirst,Cost, 84.85119477737992, Score, -113.58389261744969, PathLength, 168.0,
hMinimumConnectivity,Cost, 16.348409521941075, Score, 248.40805369127503,sRandomWalk,Cost, 474.0960882246581, Score, -660.2281879194628, PathLength, 982.0,sConstrainedRandomWalk,Cost, 128.00306811654355, Score, -174.738255033557, PathLength, 259.0,sLowEdgeCost,Cost, 140.40536607308317, Score, -200.4026845637585, PathLength, 297.0,sDepthFirstSearch,Cost, 83.39533229847947, Score, -116.94630872483224, PathLength, 173.0,sDepthFirstSearchLowCost,Cost, 72.4293576432532, Score, -112.32885906040264, PathLength, 166.0,sBreadthFirstSearch,Cost, 159.62873043526977, Score, -294.2684563758389, PathLength, 437.0,sBreadthFirstSearchLowCost,Cost, 161.95253909993374, Score, -309.62416107382546, PathLength, 460.0,sBacktrackPath,Cost, 195.30272907951598, Score, -308.10067114093954, PathLength, 458.0,sLeastConnectedFirst,Cost, 72.65329152132236, Score, -100.12751677852346, PathLength, 148.0,sMostConnectedFirst,Cost, 152.12640015399427, Score, -207.31543624161066, PathLength, 307.0,
hMaxDistance,Cost, 2.1202644170532334, Score, 131.60402684563752,sRandomWalk,Cost, 210.5373730901016, Score, -290.8120805369128, PathLength, 432.0,sConstrainedRandomWalk,Cost, 69.23397205905938, Score, -95.38926174496646, PathLength, 141.0,sLowEdgeCost,Cost, 69.76021799510771, Score, -105.80536912751683, PathLength, 156.0,sDepthFirstSearch,Cost, 59.435923251905486, Score, -85.04697986577177, PathLength, 125.0,sDepthFirstSearchLowCost,Cost, 46.238773792004814, Score, -75.67114093959732, PathLength, 111.0,sBreadthFirstSearch,Cost, 82.85280936713929, Score, -152.37583892617445, PathLength, 226.0,sBreadthFirstSearchLowCost,Cost, 86.67002331201215, Score, -168.73825503355707, PathLength, 250.0,sBacktrackPath,Cost, 83.3560515001344, Score, -146.62416107382552, PathLength, 217.0,sLeastConnectedFirst,Cost, 57.7279995504048, Score, -79.4496644295302, PathLength, 117.0,sMostConnectedFirst,Cost, 86.39670473359112, Score, -116.12751677852347, PathLength, 172.0,
hRandom,Cost, 5.110933199360248, Score, 127.22215189873417,sRandomWalk,Cost, 232.39465917515565, Score, -278.1202531645569, PathLength, 438.0,sConstrainedRandomWalk,Cost, 73.2807830676742, Score, -88.44303797468359, PathLength, 138.0,sLowEdgeCost,Cost, 64.12557446233463, Score, -88.04430379746833, PathLength, 138.0,sDepthFirstSearch,Cost, 61.64048289164789, Score, -77.81012658227849, PathLength, 121.0,sDepthFirstSearchLowCost,Cost, 55.70931404422712, Score, -79.13291139240509, PathLength, 124.0,sBreadthFirstSearch,Cost, 93.41561622322473, Score, -153.54430379746836, PathLength, 241.0,sBreadthFirstSearchLowCost,Cost, 92.77302461039781, Score, -153.5759493670886, PathLength, 241.0,sBacktrackPath,Cost, 122.17970272763016, Score, -177.68987341772143, PathLength, 279.0,sLeastConnectedFirst,Cost, 71.06873047979143, Score, -84.22151898734181, PathLength, 132.0,sMostConnectedFirst,Cost, 77.48059617771737, Score, -91.6392405063291, PathLength, 143.0,
hRandomDirection,Cost, 2.1739271857229086, Score, 138.18037974683546,sRandomWalk,Cost, 272.26841319217164, Score, -328.3924050632911, PathLength, 517.0,sConstrainedRandomWalk,Cost, 83.83688577431244, Score, -100.88607594936705, PathLength, 158.0,sLowEdgeCost,Cost, 64.5194026225873, Score, -87.32911392405067, PathLength, 136.0,sDepthFirstSearch,Cost, 66.6018016929487, Score, -83.95569620253167, PathLength, 131.0,sDepthFirstSearchLowCost,Cost, 57.064977187135455, Score, -80.68354430379746, PathLength, 126.0,sBreadthFirstSearch,Cost, 91.79775523746605, Score, -150.23417721518987, PathLength, 236.0,sBreadthFirstSearchLowCost,Cost, 93.15785520819331, Score, -154.89240506329122, PathLength, 243.0,sBacktrackPath,Cost, 151.0057487810941, Score, -211.9810126582278, PathLength, 333.0,sLeastConnectedFirst,Cost, 66.02000884740256, Score, -78.27215189873418, PathLength, 122.0,sMostConnectedFirst,Cost, 89.56249232969016, Score, -105.17721518987344, PathLength, 165.0,
hRandomSet,Cost, 8.748845454780396, Score, 171.09493670886076,sRandomWalk,Cost, 327.12808274990266, Score, -393.3164556962025, PathLength, 620.0,sConstrainedRandomWalk,Cost, 100.46996797841898, Score, -120.35443037974692, PathLength, 189.0,sLowEdgeCost,Cost, 87.87846718293342, Score, -114.9810126582279, PathLength, 180.0,sDepthFirstSearch,Cost, 80.0380518347961, Score, -100.62025316455698, PathLength, 157.0,sDepthFirstSearchLowCost,Cost, 70.1749972983841, Score, -96.96202531645571, PathLength, 152.0,sBreadthFirstSearch,Cost, 115.62613908378938, Score, -188.4113924050632, PathLength, 296.0,sBreadthFirstSearchLowCost,Cost, 131.8003156535564, Score, -217.50632911392395, PathLength, 342.0,sBacktrackPath,Cost, 172.40674164442964, Score, -241.37341772151896, PathLength, 380.0,sLeastConnectedFirst,Cost, 79.33528997584041, Score, -94.39240506329114, PathLength, 148.0,sMostConnectedFirst,Cost, 121.94530994625632, Score, -143.03164556962022, PathLength, 224.0,
hRandomFixedDistance,Cost, 12.766598485003952, Score, 141.40443037974686,sRandomWalk,Cost, 257.72487937654836, Score, -309.46835443037975, PathLength, 487.0,sConstrainedRandomWalk,Cost, 82.70228732509264, Score, -99.1139240506329, PathLength, 155.0,sLowEdgeCost,Cost, 71.9447530395051, Score, -96.99367088607596, PathLength, 152.0,sDepthFirstSearch,Cost, 63.845230686993084, Score, -81.46202531645571, PathLength, 127.0,sDepthFirstSearchLowCost,Cost, 59.29660686855732, Score, -83.34177215189871, PathLength, 130.0,sBreadthFirstSearch,Cost, 104.79550592287536, Score, -170.89873417721523, PathLength, 269.0,sBreadthFirstSearchLowCost,Cost, 119.00782593982741, Score, -195.2468354430379, PathLength, 307.0,sBacktrackPath,Cost, 120.62550893301004, Score, -176.89240506329116, PathLength, 278.0,sLeastConnectedFirst,Cost, 75.08167076035643, Score, -88.79113924050631, PathLength, 139.0,sMostConnectedFirst,Cost, 94.56732282408865, Score, -111.83544303797471, PathLength, 175.0,
hLowEdgeCostRandomFixedDistance,Cost, 18.36406190007102, Score, 153.06139240506332,sRandomWalk,Cost, 331.01449634360927, Score, -398.8417721518987, PathLength, 629.0,sConstrainedRandomWalk,Cost, 84.2872936117206, Score, -101.27848101265818, PathLength, 159.0,sLowEdgeCost,Cost, 52.84325152711877, Score, -74.01898734177216, PathLength, 115.0,sDepthFirstSearch,Cost, 64.34648353014653, Score, -81.46835443037972, PathLength, 127.0,sDepthFirstSearchLowCost,Cost, 39.64575255684586, Score, -59.34810126582277, PathLength, 92.0,sBreadthFirstSearch,Cost, 119.62107299758222, Score, -195.36708860759492, PathLength, 307.0,sBreadthFirstSearchLowCost,Cost, 129.62398945779202, Score, -212.70886075949358, PathLength, 335.0,sBacktrackPath,Cost, 111.4923381583987, Score, -165.75949367088603, PathLength, 260.0,sLeastConnectedFirst,Cost, 80.18500406233498, Score, -95.01898734177216, PathLength, 149.0,sMostConnectedFirst,Cost, 124.1173612697902, Score, -146.80379746835445, PathLength, 230.0,
hMinimumConnectivity,Cost, 20.61392428247914, Score, 242.7512658227848,sRandomWalk,Cost, 541.8744754685245, Score, -653.860759493671, PathLength, 1032.0,sConstrainedRandomWalk,Cost, 148.37403937961292, Score, -178.64556962025313, PathLength, 281.0,sLowEdgeCost,Cost, 140.54347732281815, Score, -175.48101265822785, PathLength, 276.0,sDepthFirstSearch,Cost, 89.91714899053726, Score, -112.28481012658229, PathLength, 176.0,sDepthFirstSearchLowCost,Cost, 82.16122023665685, Score, -111.56329113924052, PathLength, 175.0,sBreadthFirstSearch,Cost, 165.78562117929332, Score, -268.3607594936709, PathLength, 423.0,sBreadthFirstSearchLowCost,Cost, 179.36477055331966, Score, -290.70886075949386, PathLength, 458.0,sBacktrackPath,Cost, 263.3086481573675, Score, -352.19620253164544, PathLength, 555.0,sLeastConnectedFirst,Cost, 74.97599705147655, Score, -88.74683544303797, PathLength, 139.0,sMostConnectedFirst,Cost, 166.9371568683686, Score, -195.6645569620254, PathLength, 308.0,
hMaxDistance,Cost, 225.1405503638116, Score, 155.55632911392402,sRandomWalk,Cost, 295.8056205612497, Score, -357.63291139240516, PathLength, 564.0,sConstrainedRandomWalk,Cost, 87.3891196356263, Score, -104.91139240506327, PathLength, 164.0,sLowEdgeCost,Cost, 83.12358439981901, Score, -109.4620253164557, PathLength, 171.0,sDepthFirstSearch,Cost, 74.28244537261853, Score, -93.25316455696203, PathLength, 146.0,sDepthFirstSearchLowCost,Cost, 63.12422649643271, Score, -88.27215189873415, PathLength, 138.0,sBreadthFirstSearch,Cost, 109.21194233535797, Score, -177.89873417721523, PathLength, 280.0,sBreadthFirstSearchLowCost,Cost, 116.78634430070835, Score, -190.84177215189874, PathLength, 300.0,sBacktrackPath,Cost, 150.54842853678002, Score, -212.9810126582278, PathLength, 335.0,sLeastConnectedFirst,Cost, 75.61103319310695, Score, -88.70886075949367, PathLength, 139.0,sMostConnectedFirst,Cost, 110.94887299757507, Score, -131.60126582278485, PathLength, 206.0,
hRandom,Cost, 4.557349024646221, Score, 120.080625,sRandomWalk,Cost, 194.05720901961584, Score, -251.50625, PathLength, 401.0,sConstrainedRandomWalk,Cost, 74.84834541538056, Score, -99.29375, PathLength, 157.0,sLowEdgeCost,Cost, 55.52608548554303, Score, -84.93125, PathLength, 134.0,sDepthFirstSearch,Cost, 58.846368914762564, Score, -74.68125, PathLength, 118.0,sDepthFirstSearchLowCost,Cost, 40.748611571880495, Score, -68.21875, PathLength, 108.0,sBreadthFirstSearch,Cost, 88.03269601469589, Score, -150.44375, PathLength, 239.0,sBreadthFirstSearchLowCost,Cost, 85.80894872797897, Score, -150.8625, PathLength, 240.0,sBacktrackPath,Cost, 84.09431014664302, Score, -144.1, PathLength, 229.0,sLeastConnectedFirst,Cost, 56.157639127497895, Score, -74.8375, PathLength, 118.0,sMostConnectedFirst,Cost, 77.53368126195696, Score, -101.93125, PathLength, 162.0,
hRandomDirection,Cost, 1.9232650249350798, Score, 117.8425,sRandomWalk,Cost, 207.94764152742846, Score, -272.81875, PathLength, 435.0,sConstrainedRandomWalk,Cost, 63.935311901816064, Score, -84.83125, PathLength, 134.0,sLowEdgeCost,Cost, 56.31933274567828, Score, -86.14375, PathLength, 136.0,sDepthFirstSearch,Cost, 59.514567349728914, Score, -76.125, PathLength, 120.0,sDepthFirstSearchLowCost,Cost, 43.634691264787044, Score, -71.7125, PathLength, 113.0,sBreadthFirstSearch,Cost, 87.1751293942542, Score, -147.33125, PathLength, 234.0,sBreadthFirstSearchLowCost,Cost, 85.36350854410588, Score, -151.71875, PathLength, 241.0,sBacktrackPath,Cost, 63.941016145428335, Score, -116.46875, PathLength, 185.0,sLeastConnectedFirst,Cost, 54.16342991187486, Score, -72.575, PathLength, 115.0,sMostConnectedFirst,Cost, 75.01533969579164, Score, -98.7, PathLength, 156.0,
hRandomSet,Cost, 7.350420171973975, Score, 168.688125,sRandomWalk,Cost, 311.2913727279445, Score, -406.74375, PathLength, 649.0,sConstrainedRandomWalk,Cost, 97.87171739186024, Score, -129.04375, PathLength, 205.0,sLowEdgeCost,Cost, 93.50756116954706, Score, -133.65, PathLength, 212.0,sDepthFirstSearch,Cost, 77.51478431386498, Score, -99.875, PathLength, 158.0,sDepthFirstSearchLowCost,Cost, 61.01689698181595, Score, -95.4625, PathLength, 151.0,sBreadthFirstSearch,Cost, 113.11338819762638, Score, -191.8125, PathLength, 305.0,sBreadthFirstSearchLowCost,Cost, 112.97697466654874, Score, -198.6625, PathLength, 316.0,sBacktrackPath,Cost, 105.47258180066265, Score, -175.76875, PathLength, 280.0,sLeastConnectedFirst,Cost, 64.62321920572369, Score, -86.16875, PathLength, 136.0,sMostConnectedFirst,Cost, 128.62119112404955, Score, -169.69375, PathLength, 270.0,
hRandomFixedDistance,Cost, 9.249259812267898, Score, 121.44,sRandomWalk,Cost, 194.28143208699228, Score, -251.4375, PathLength, 401.0,sConstrainedRandomWalk,Cost, 77.66957707409473, Score, -103.04375, PathLength, 163.0,sLowEdgeCost,Cost, 55.46261834424095, Score, -85.69375, PathLength, 136.0,sDepthFirstSearch,Cost, 62.33622601020989, Score, -79.7125, PathLength, 126.0,sDepthFirstSearchLowCost,Cost, 43.47615283890991, Score, -71.96875, PathLength, 114.0,sBreadthFirstSearch,Cost, 89.41762757763085, Score, -152.14375, PathLength, 242.0,sBreadthFirstSearchLowCost,Cost, 87.11487089987207, Score, -156.20625, PathLength, 248.0,sBacktrackPath,Cost, 74.59125283804343, Score, -130.58125, PathLength, 207.0,sLeastConnectedFirst,Cost, 63.454731250109404, Score, -84.0, PathLength, 133.0,sMostConnectedFirst,Cost, 76.4584857449799, Score, -99.6125, PathLength, 158.0,
hLowEdgeCostRandomFixedDistance,Cost, 11.39670469894446, Score, 135.08125,sRandomWalk,Cost, 289.0340573604968, Score, -374.5625, PathLength, 598.0,sConstrainedRandomWalk,Cost, 79.38645662679602, Score, -104.24375, PathLength, 165.0,sLowEdgeCost,Cost, 34.41407704357279, Score, -58.33125, PathLength, 92.0,sDepthFirstSearch,Cost, 58.92330127766254, Score, -75.1375, PathLength, 119.0,sDepthFirstSearchLowCost,Cost, 29.05289844129043, Score, -52.425, PathLength, 82.0,sBreadthFirstSearch,Cost, 118.6373163226019, Score, -201.93125, PathLength, 322.0,sBreadthFirstSearchLowCost,Cost, 110.61158149576704, Score, -194.68125, PathLength, 310.0,sBacktrackPath,Cost, 42.70560826554339, Score, -84.15, PathLength, 133.0,sLeastConnectedFirst,Cost, 77.18251011684615, Score, -102.1875, PathLength, 162.0,sMostConnectedFirst,Cost, 78.14828489433063, Score, -103.1625, PathLength, 164.0,
hMinimumConnectivity,Cost, 16.426919486623355, Score, 223.015625,sRandomWalk,Cost, 494.7393654684253, Score, -642.4, PathLength, 1026.0,sConstrainedRandomWalk,Cost, 123.61501674436406, Score, -163.90625, PathLength, 261.0,sLowEdgeCost,Cost, 121.65969228618594, Score, -167.775, PathLength, 267.0,sDepthFirstSearch,Cost, 83.81665809157771, Score, -108.06875, PathLength, 171.0,sDepthFirstSearchLowCost,Cost, 68.42053309121466, Score, -105.5375, PathLength, 167.0,sBreadthFirstSearch,Cost, 143.6216080605907, Score, -245.475, PathLength, 391.0,sBreadthFirstSearchLowCost,Cost, 147.35628959388418, Score, -258.0625, PathLength, 411.0,sBacktrackPath,Cost, 168.29281537291314, Score, -261.35625, PathLength, 417.0,sLeastConnectedFirst,Cost, 60.13909258461497, Score, -80.325, PathLength, 127.0,sMostConnectedFirst,Cost, 151.7196166401811, Score, -197.25, PathLength, 314.0,
