[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [RandomWalk,1][ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,complete}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandomDirection,Cost, 2.011642803060741, Score, 2.064848484848484,sRandomWalk,Cost, 106.70865271407118, Score, -4.322626262626262, PathLength, 212.0,sConstrainedRandomWalk,Cost, 40.89789905468663, Score, -1.6698989898989887, PathLength, 81.0,sLowEdgeCost,Cost, 2.0265271311440163, Score, -1.675151515151515, PathLength, 81.0,sDepthFirstSearch,Cost, 43.78419718646391, Score, -1.7214141414141395, PathLength, 84.0,sDepthFirstSearchLowCost,Cost, 1.9447251429294201, Score, -1.662424242424242, PathLength, 81.0,sBreadthFirstSearch,Cost, 43.61408948908011, Score, -1.7113131313131296, PathLength, 83.0,sBreadthFirstSearchLowCost,Cost, 43.846998289112804, Score, -1.7212121212121196, PathLength, 84.0,sBacktrackPath,Cost, 20.02005031760527, Score, -2.774747474747474, PathLength, 136.0,sLeastConnectedFirst,Cost, 43.887945191163915, Score, -1.7206060606060587, PathLength, 84.0,sMostConnectedFirst,Cost, 41.53441131730208, Score, -1.6690909090909078, PathLength, 81.0,
hRandomSet,Cost, 0.259926151570142, Score, 2.068727272727273,sRandomWalk,Cost, 109.53146761454673, Score, -4.421212121212121, PathLength, 217.0,sConstrainedRandomWalk,Cost, 40.596832217254104, Score, -1.6751515151515144, PathLength, 81.0,sLowEdgeCost,Cost, 1.968378730476028, Score, -1.663434343434343, PathLength, 81.0,sDepthFirstSearch,Cost, 43.57406412014935, Score, -1.7080808080808076, PathLength, 83.0,sDepthFirstSearchLowCost,Cost, 2.0436787575706945, Score, -1.6834343434343426, PathLength, 82.0,sBreadthFirstSearch,Cost, 43.73403969729277, Score, -1.7141414141414137, PathLength, 83.0,sBreadthFirstSearchLowCost,Cost, 43.82805365714869, Score, -1.715353535353535, PathLength, 83.0,sBacktrackPath,Cost, 17.037017788034703, Score, -2.6751515151515166, PathLength, 131.0,sLeastConnectedFirst,Cost, 43.75975147208851, Score, -1.7151515151515144, PathLength, 83.0,sMostConnectedFirst,Cost, 42.76129628685746, Score, -1.7161616161616147, PathLength, 83.0,
hRandomFixedDistance,Cost, 7.044389705774663, Score, 2.1469090909090904,sRandomWalk,Cost, 124.91991011754448, Score, -5.066262626262625, PathLength, 249.0,sConstrainedRandomWalk,Cost, 40.71515653736499, Score, -1.654545454545453, PathLength, 80.0,sLowEdgeCost,Cost, 1.9848024583430455, Score, -1.6361616161616157, PathLength, 79.0,sDepthFirstSearch,Cost, 44.28697280133967, Score, -1.7282828282828273, PathLength, 84.0,sDepthFirstSearchLowCost,Cost, 2.077216928749647, Score, -1.7022222222222214, PathLength, 83.0,sBreadthFirstSearch,Cost, 43.99719638189092, Score, -1.7206060606060598, PathLength, 84.0,sBreadthFirstSearchLowCost,Cost, 44.08441166788515, Score, -1.725050505050504, PathLength, 84.0,sBacktrackPath,Cost, 19.04744031098674, Score, -2.8145454545454545, PathLength, 138.0,sLeastConnectedFirst,Cost, 44.21065882158755, Score, -1.7264646464646456, PathLength, 84.0,sMostConnectedFirst,Cost, 42.29205704570555, Score, -1.6949494949494939, PathLength, 82.0,
hLowEdgeCostRandomFixedDistance,Cost, 0.1041674265397687, Score, 1.8574141414141412,sRandomWalk,Cost, 114.58394571613726, Score, -4.646666666666666, PathLength, 229.0,sConstrainedRandomWalk,Cost, 41.274792867459944, Score, -1.6666666666666654, PathLength, 81.0,sLowEdgeCost,Cost, 0.9827612676298675, Score, -1.08, PathLength, 52.0,sDepthFirstSearch,Cost, 43.12300512857795, Score, -1.6826262626262614, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 0.9119632714611987, Score, -1.0333333333333332, PathLength, 50.0,sBreadthFirstSearch,Cost, 43.2086037208342, Score, -1.6834343434343424, PathLength, 82.0,sBreadthFirstSearchLowCost,Cost, 42.993682563083645, Score, -1.6773737373737359, PathLength, 82.0,sBacktrackPath,Cost, 7.722941736085736, Score, -1.6882828282828277, PathLength, 82.0,sLeastConnectedFirst,Cost, 43.03751343389637, Score, -1.6781818181818167, PathLength, 82.0,sMostConnectedFirst,Cost, 43.37295529068001, Score, -1.7375757575757564, PathLength, 85.0,
hMinimumConnectivity,Cost, 2.376748832678513, Score, 2.094787878787879,sRandomWalk,Cost, 110.89805768879172, Score, -4.479393939393939, PathLength, 220.0,sConstrainedRandomWalk,Cost, 42.5492220508529, Score, -1.7397979797979783, PathLength, 85.0,sLowEdgeCost,Cost, 2.0728086436912863, Score, -1.691515151515151, PathLength, 82.0,sDepthFirstSearch,Cost, 44.29179221993275, Score, -1.7418181818181802, PathLength, 85.0,sDepthFirstSearchLowCost,Cost, 2.090688452633866, Score, -1.7084848484848476, PathLength, 83.0,sBreadthFirstSearch,Cost, 44.23819497412514, Score, -1.734545454545453, PathLength, 84.0,sBreadthFirstSearchLowCost,Cost, 44.2058003144464, Score, -1.7335353535353522, PathLength, 84.0,sBacktrackPath,Cost, 18.890083115222875, Score, -2.741010101010101, PathLength, 134.0,sLeastConnectedFirst,Cost, 43.612495710559905, Score, -1.7131313131313117, PathLength, 83.0,sMostConnectedFirst,Cost, 41.523558471393734, Score, -1.6646464646464636, PathLength, 81.0,
hMaxDistance,Cost, 193.38999719842246, Score, 2.1528282828282834,sRandomWalk,Cost, 124.78062739902815, Score, -5.065656565656565, PathLength, 249.0,sConstrainedRandomWalk,Cost, 41.87243344621769, Score, -1.7066666666666652, PathLength, 83.0,sLowEdgeCost,Cost, 2.0938054756546007, Score, -1.7155555555555548, PathLength, 83.0,sDepthFirstSearch,Cost, 43.68880464060176, Score, -1.7080808080808074, PathLength, 83.0,sDepthFirstSearchLowCost,Cost, 2.049067991829435, Score, -1.6911111111111097, PathLength, 82.0,sBreadthFirstSearch,Cost, 43.743535967305206, Score, -1.707474747474747, PathLength, 83.0,sBreadthFirstSearchLowCost,Cost, 43.543804468207355, Score, -1.7008080808080803, PathLength, 83.0,sBacktrackPath,Cost, 21.900254111935737, Score, -2.867070707070707, PathLength, 140.0,sLeastConnectedFirst,Cost, 43.70762135247424, Score, -1.7070707070707067, PathLength, 83.0,sMostConnectedFirst,Cost, 41.263032613212175, Score, -1.6587878787878778, PathLength, 81.0,
hRandom,Cost, 4.534830578543724, Score, 2.088000000000001,sRandomWalk,Cost, 115.08186725564768, Score, -4.6325252525252525, PathLength, 228.0,sConstrainedRandomWalk,Cost, 41.92719828148076, Score, -1.707070707070705, PathLength, 83.0,sLowEdgeCost,Cost, 2.4502778397858207, Score, -1.6820202020202017, PathLength, 82.0,sDepthFirstSearch,Cost, 36.48948670963875, Score, -1.71151515151515, PathLength, 83.0,sDepthFirstSearchLowCost,Cost, 2.3840565153758995, Score, -1.6812121212121207, PathLength, 82.0,sBreadthFirstSearch,Cost, 36.601504774427724, Score, -1.7183838383838372, PathLength, 84.0,sBreadthFirstSearchLowCost,Cost, 36.45432395381783, Score, -1.7111111111111097, PathLength, 83.0,sBacktrackPath,Cost, 15.555145076722361, Score, -2.613131313131313, PathLength, 128.0,sLeastConnectedFirst,Cost, 36.609607567846545, Score, -1.7165656565656553, PathLength, 83.0,sMostConnectedFirst,Cost, 36.39460639857814, Score, -1.706464646464646, PathLength, 83.0,
hRandomDirection,Cost, 2.0553179630611513, Score, 2.0465050505050506,sRandomWalk,Cost, 105.32109471274163, Score, -4.2432323232323235, PathLength, 209.0,sConstrainedRandomWalk,Cost, 41.895248014318355, Score, -1.6975757575757564, PathLength, 83.0,sLowEdgeCost,Cost, 2.3553732384162904, Score, -1.689090909090909, PathLength, 82.0,sDepthFirstSearch,Cost, 35.999096952113064, Score, -1.6848484848484844, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 2.4684698425707383, Score, -1.7430303030303023, PathLength, 85.0,sBreadthFirstSearch,Cost, 36.04200191404288, Score, -1.6850505050505042, PathLength, 82.0,sBreadthFirstSearchLowCost,Cost, 35.760204354047715, Score, -1.6795959595959586, PathLength, 82.0,sBacktrackPath,Cost, 16.209643693259576, Score, -2.645050505050506, PathLength, 129.0,sLeastConnectedFirst,Cost, 35.84978268690112, Score, -1.6816161616161611, PathLength, 82.0,sMostConnectedFirst,Cost, 36.66600190043544, Score, -1.715959595959595, PathLength, 83.0,
hRandomSet,Cost, 0.2719971932077872, Score, 2.0966262626262626,sRandomWalk,Cost, 118.37281209476727, Score, -4.754747474747474, PathLength, 234.0,sConstrainedRandomWalk,Cost, 41.1082735442388, Score, -1.6648484848484835, PathLength, 81.0,sLowEdgeCost,Cost, 2.369944318110606, Score, -1.694141414141413, PathLength, 82.0,sDepthFirstSearch,Cost, 36.72682451118497, Score, -1.7234343434343422, PathLength, 84.0,sDepthFirstSearchLowCost,Cost, 2.386704985561975, Score, -1.6961616161616149, PathLength, 82.0,sBreadthFirstSearch,Cost, 36.67810007880664, Score, -1.7242424242424232, PathLength, 84.0,sBreadthFirstSearchLowCost,Cost, 36.837585713358344, Score, -1.724646464646463, PathLength, 84.0,sBacktrackPath,Cost, 16.01462563997157, Score, -2.629090909090909, PathLength, 129.0,sLeastConnectedFirst,Cost, 36.47631471986082, Score, -1.7127272727272713, PathLength, 83.0,sMostConnectedFirst,Cost, 35.09900027642825, Score, -1.642222222222221, PathLength, 80.0,
hRandomFixedDistance,Cost, 11.900505706060999, Score, 2.0314545454545447,sRandomWalk,Cost, 105.91028605819018, Score, -4.220606060606064, PathLength, 207.0,sConstrainedRandomWalk,Cost, 42.307592887259986, Score, -1.7086868686868684, PathLength, 83.0,sLowEdgeCost,Cost, 2.5960548156791554, Score, -1.7577777777777766, PathLength, 86.0,sDepthFirstSearch,Cost, 36.29515242060031, Score, -1.701818181818181, PathLength, 83.0,sDepthFirstSearchLowCost,Cost, 2.3952519552848552, Score, -1.7034343434343424, PathLength, 83.0,sBreadthFirstSearch,Cost, 36.666245869036565, Score, -1.716565656565656, PathLength, 83.0,sBreadthFirstSearchLowCost,Cost, 36.60952125338375, Score, -1.7169696969696966, PathLength, 83.0,sBacktrackPath,Cost, 10.865826253474074, Score, -2.346868686868687, PathLength, 115.0,sLeastConnectedFirst,Cost, 36.4228001219974, Score, -1.7109090909090903, PathLength, 83.0,sMostConnectedFirst,Cost, 36.95997366985637, Score, -1.7309090909090898, PathLength, 84.0,
hLowEdgeCostRandomFixedDistance,Cost, 0.4494382878422362, Score, 1.9605252525252532,sRandomWalk,Cost, 123.76695715958905, Score, -4.924444444444443, PathLength, 242.0,sConstrainedRandomWalk,Cost, 42.60232440056584, Score, -1.7276767676767661, PathLength, 84.0,sLowEdgeCost,Cost, 1.0054753354652974, Score, -1.1969696969696966, PathLength, 58.0,sDepthFirstSearch,Cost, 37.08324616386809, Score, -1.7349494949494941, PathLength, 84.0,sDepthFirstSearchLowCost,Cost, 1.0165477944973478, Score, -1.1911111111111117, PathLength, 57.0,sBreadthFirstSearch,Cost, 37.223118419764994, Score, -1.7422222222222215, PathLength, 85.0,sBreadthFirstSearchLowCost,Cost, 36.93235730925097, Score, -1.7357575757575752, PathLength, 84.0,sBacktrackPath,Cost, 10.557336231721996, Score, -2.1523232323232335, PathLength, 105.0,sLeastConnectedFirst,Cost, 37.17279231764215, Score, -1.7432323232323226, PathLength, 85.0,sMostConnectedFirst,Cost, 31.09711219128453, Score, -1.456565656565656, PathLength, 71.0,
hMinimumConnectivity,Cost, 2.680327109309382, Score, 2.1034747474747473,sRandomWalk,Cost, 117.10571756781383, Score, -4.68888888888889, PathLength, 231.0,sConstrainedRandomWalk,Cost, 42.062830181245445, Score, -1.690303030303029, PathLength, 82.0,sLowEdgeCost,Cost, 2.4942869530242557, Score, -1.7133333333333323, PathLength, 83.0,sDepthFirstSearch,Cost, 36.05308401013445, Score, -1.689696969696969, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 2.5068679468408916, Score, -1.7101010101010092, PathLength, 83.0,sBreadthFirstSearch,Cost, 36.17750756663223, Score, -1.6977777777777772, PathLength, 83.0,sBreadthFirstSearchLowCost,Cost, 36.30027416862533, Score, -1.6981818181818178, PathLength, 83.0,sBacktrackPath,Cost, 19.188211412034935, Score, -2.767474747474747, PathLength, 135.0,sLeastConnectedFirst,Cost, 36.14698786528244, Score, -1.697373737373737, PathLength, 83.0,sMostConnectedFirst,Cost, 35.88087402144372, Score, -1.6816161616161611, PathLength, 82.0,
hMaxDistance,Cost, 201.49054276783033, Score, 2.0621414141414145,sRandomWalk,Cost, 122.00976784640196, Score, -4.840606060606059, PathLength, 238.0,sConstrainedRandomWalk,Cost, 42.68624332700452, Score, -1.7010101010100995, PathLength, 83.0,sLowEdgeCost,Cost, 2.4178492766042403, Score, -1.6771717171717169, PathLength, 82.0,sDepthFirstSearch,Cost, 35.98913406032111, Score, -1.6876767676767668, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 2.4887165919578647, Score, -1.6876767676767672, PathLength, 82.0,sBreadthFirstSearch,Cost, 35.90589875546825, Score, -1.6832323232323225, PathLength, 82.0,sBreadthFirstSearchLowCost,Cost, 35.976227616737894, Score, -1.6880808080808074, PathLength, 82.0,sBacktrackPath,Cost, 7.739109738295265, Score, -2.248080808080809, PathLength, 110.0,sLeastConnectedFirst,Cost, 36.03744028316671, Score, -1.692929292929292, PathLength, 82.0,sMostConnectedFirst,Cost, 36.670552158175106, Score, -1.7149494949494943, PathLength, 83.0,
hRandom,Cost, 4.53039243705305, Score, 2.133656565656566,sRandomWalk,Cost, 119.41497847481808, Score, -4.841818181818181, PathLength, 238.0,sConstrainedRandomWalk,Cost, 43.20400321506748, Score, -1.756363636363635, PathLength, 85.0,sLowEdgeCost,Cost, 2.199213671361606, Score, -1.7280808080808066, PathLength, 84.0,sDepthFirstSearch,Cost, 42.11121405012905, Score, -1.729494949494949, PathLength, 84.0,sDepthFirstSearchLowCost,Cost, 2.1626320128267387, Score, -1.721818181818181, PathLength, 84.0,sBreadthFirstSearch,Cost, 42.334295177963234, Score, -1.7373737373737368, PathLength, 85.0,sBreadthFirstSearchLowCost,Cost, 42.47046312581837, Score, -1.7432323232323228, PathLength, 85.0,sBacktrackPath,Cost, 19.394815061435985, Score, -2.6927272727272733, PathLength, 132.0,sLeastConnectedFirst,Cost, 42.44997230662135, Score, -1.7397979797979792, PathLength, 85.0,sMostConnectedFirst,Cost, 40.88866953609194, Score, -1.6458585858585848, PathLength, 80.0,
hRandomDirection,Cost, 1.9948315345135021, Score, 2.0213333333333336,sRandomWalk,Cost, 108.80682537329187, Score, -4.376161616161614, PathLength, 215.0,sConstrainedRandomWalk,Cost, 42.6837605128231, Score, -1.7290909090909081, PathLength, 84.0,sLowEdgeCost,Cost, 2.1495470563454995, Score, -1.6915151515151499, PathLength, 82.0,sDepthFirstSearch,Cost, 41.12851871699007, Score, -1.6860606060606054, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 1.981436134041779, Score, -1.6535353535353527, PathLength, 80.0,sBreadthFirstSearch,Cost, 40.70925570923335, Score, -1.6747474747474747, PathLength, 81.0,sBreadthFirstSearchLowCost,Cost, 40.784851443598285, Score, -1.6759595959595952, PathLength, 81.0,sBacktrackPath,Cost, 10.893582901769225, Score, -2.3454545454545452, PathLength, 115.0,sLeastConnectedFirst,Cost, 40.92894487157147, Score, -1.6848484848484844, PathLength, 82.0,sMostConnectedFirst,Cost, 42.132664159385875, Score, -1.6959595959595952, PathLength, 82.0,
hRandomSet,Cost, 0.3029561206695125, Score, 2.068989898989899,sRandomWalk,Cost, 109.48941501207148, Score, -4.432525252525252, PathLength, 218.0,sConstrainedRandomWalk,Cost, 41.543261145814704, Score, -1.7101010101010088, PathLength, 83.0,sLowEdgeCost,Cost, 2.156976045111625, Score, -1.705454545454544, PathLength, 83.0,sDepthFirstSearch,Cost, 41.16510965227882, Score, -1.6913131313131304, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 2.187156390025295, Score, -1.7262626262626248, PathLength, 84.0,sBreadthFirstSearch,Cost, 40.871782794165426, Score, -1.685656565656565, PathLength, 82.0,sBreadthFirstSearchLowCost,Cost, 40.98245801513141, Score, -1.6860606060606051, PathLength, 82.0,sBacktrackPath,Cost, 17.999408201280986, Score, -2.6155555555555567, PathLength, 128.0,sLeastConnectedFirst,Cost, 41.132549002555955, Score, -1.6907070707070702, PathLength, 82.0,sMostConnectedFirst,Cost, 43.266857209571235, Score, -1.7462626262626253, PathLength, 85.0,
hRandomFixedDistance,Cost, 24.22251059074058, Score, 2.0663636363636364,sRandomWalk,Cost, 114.0103887896163, Score, -4.584646464646465, PathLength, 225.0,sConstrainedRandomWalk,Cost, 42.210339989688954, Score, -1.7258585858585849, PathLength, 84.0,sLowEdgeCost,Cost, 2.114201288901743, Score, -1.6822222222222214, PathLength, 82.0,sDepthFirstSearch,Cost, 41.096654770634444, Score, -1.6820202020202017, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 2.031237241594891, Score, -1.677979797979797, PathLength, 82.0,sBreadthFirstSearch,Cost, 40.84217673515441, Score, -1.6725252525252523, PathLength, 81.0,sBreadthFirstSearchLowCost,Cost, 41.017644211748184, Score, -1.6814141414141408, PathLength, 82.0,sBacktrackPath,Cost, 16.40019383698674, Score, -2.5579797979797982, PathLength, 125.0,sLeastConnectedFirst,Cost, 41.15779896795785, Score, -1.6826262626262616, PathLength, 82.0,sMostConnectedFirst,Cost, 42.641697613530866, Score, -1.7163636363636359, PathLength, 83.0,
hLowEdgeCostRandomFixedDistance,Cost, 0.5625815086303908, Score, 1.9834949494949499,sRandomWalk,Cost, 107.62685206289093, Score, -4.377979797979796, PathLength, 215.0,sConstrainedRandomWalk,Cost, 42.30217793641141, Score, -1.7351515151515138, PathLength, 84.0,sLowEdgeCost,Cost, 1.1931048968274331, Score, -1.2967676767676763, PathLength, 63.0,sDepthFirstSearch,Cost, 41.96467407189111, Score, -1.7236363636363625, PathLength, 84.0,sDepthFirstSearchLowCost,Cost, 1.1521687929407327, Score, -1.2399999999999998, PathLength, 60.0,sBreadthFirstSearch,Cost, 42.02559975376938, Score, -1.7216161616161605, PathLength, 84.0,sBreadthFirstSearchLowCost,Cost, 42.00682953584114, Score, -1.7242424242424235, PathLength, 84.0,sBacktrackPath,Cost, 19.16062703243625, Score, -2.535757575757575, PathLength, 124.0,sLeastConnectedFirst,Cost, 42.0569535965553, Score, -1.7244444444444433, PathLength, 84.0,sMostConnectedFirst,Cost, 43.26321633805553, Score, -1.755353535353535, PathLength, 85.0,
hMinimumConnectivity,Cost, 2.513621670889853, Score, 2.056424242424242,sRandomWalk,Cost, 111.86475949927886, Score, -4.5119191919191906, PathLength, 222.0,sConstrainedRandomWalk,Cost, 40.61968619488274, Score, -1.6521212121212117, PathLength, 80.0,sLowEdgeCost,Cost, 2.0107563144817093, Score, -1.6747474747474738, PathLength, 81.0,sDepthFirstSearch,Cost, 41.341408277138456, Score, -1.6963636363636354, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 2.1505566650753423, Score, -1.7034343434343426, PathLength, 83.0,sBreadthFirstSearch,Cost, 41.3516335030894, Score, -1.7008080808080799, PathLength, 83.0,sBreadthFirstSearchLowCost,Cost, 41.53069449481538, Score, -1.7016161616161605, PathLength, 83.0,sBacktrackPath,Cost, 16.49878977936749, Score, -2.545252525252525, PathLength, 124.0,sLeastConnectedFirst,Cost, 41.451215332119915, Score, -1.7002020202020192, PathLength, 83.0,sMostConnectedFirst,Cost, 41.82940851844595, Score, -1.6777777777777765, PathLength, 82.0,
hMaxDistance,Cost, 20.611949439176453, Score, 2.0844040404040403,sRandomWalk,Cost, 117.83641042804076, Score, -4.760606060606062, PathLength, 234.0,sConstrainedRandomWalk,Cost, 40.71401373675098, Score, -1.6474747474747478, PathLength, 80.0,sLowEdgeCost,Cost, 2.4009890514304875, Score, -1.7854545454545443, PathLength, 87.0,sDepthFirstSearch,Cost, 41.31821257914907, Score, -1.6981818181818173, PathLength, 83.0,sDepthFirstSearchLowCost,Cost, 2.284124058974086, Score, -1.7650505050505034, PathLength, 86.0,sBreadthFirstSearch,Cost, 41.30879477707979, Score, -1.6947474747474738, PathLength, 82.0,sBreadthFirstSearchLowCost,Cost, 41.276664421881904, Score, -1.6991919191919183, PathLength, 83.0,sBacktrackPath,Cost, 12.862862574344264, Score, -2.4163636363636365, PathLength, 118.0,sLeastConnectedFirst,Cost, 41.32623459603539, Score, -1.6941414141414135, PathLength, 82.0,sMostConnectedFirst,Cost, 41.673468696238416, Score, -1.6828282828282815, PathLength, 82.0,
hRandom,Cost, 4.660674695110758, Score, 2.0865454545454547,sRandomWalk,Cost, 102.42935898670608, Score, -4.174141414141413, PathLength, 205.0,sConstrainedRandomWalk,Cost, 41.77752079605559, Score, -1.7185858585858573, PathLength, 84.0,sLowEdgeCost,Cost, 2.106326880746004, Score, -1.710303030303029, PathLength, 83.0,sDepthFirstSearch,Cost, 43.496643003038955, Score, -1.718787878787877, PathLength, 84.0,sDepthFirstSearchLowCost,Cost, 2.152326443586625, Score, -1.7143434343434336, PathLength, 83.0,sBreadthFirstSearch,Cost, 43.49576471700406, Score, -1.7159595959595944, PathLength, 83.0,sBreadthFirstSearchLowCost,Cost, 43.63488180774055, Score, -1.7169696969696955, PathLength, 83.0,sBacktrackPath,Cost, 18.44750756948981, Score, -3.013737373737375, PathLength, 148.0,sLeastConnectedFirst,Cost, 43.62263946513975, Score, -1.718383838383837, PathLength, 84.0,sMostConnectedFirst,Cost, 42.14999850932145, Score, -1.6642424242424232, PathLength, 81.0,
