[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1][ConstrainedRandomWalk,1][BreadthFirstSearchLowCost,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 82.15766701603253, Score, 67.08333333333333,sDepthFirstSearchLowCost,Cost, 232.28396320620053, Score, -28.666666666666668, PathLength, 85.0,sLeastConnectedFirst,Cost, 439.18800388663504, Score, -30.0, PathLength, 89.0,sConstrainedRandomWalk,Cost, 413.3259088946624, Score, -28.000000000000004, PathLength, 83.0,sBreadthFirstSearchLowCost,Cost, 1028.0508528379667, Score, -181.66666666666666, PathLength, 544.0,
hMinimumConnectivity,Cost, 25137.641636079155, Score, 70.66666666666666,sDepthFirstSearchLowCost,Cost, 529.4376748265018, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 458.87616435591025, Score, -28.333333333333332, PathLength, 84.0,sConstrainedRandomWalk,Cost, 652.7959507969002, Score, -44.333333333333336, PathLength, 132.0,sBreadthFirstSearchLowCost,Cost, 1103.131677853142, Score, -162.66666666666666, PathLength, 487.0,
hMinimumConnectivity,Cost, 6060.952083011718, Score, 76.16666666666666,sDepthFirstSearchLowCost,Cost, 571.8638887227497, Score, -55.666666666666664, PathLength, 166.0,sLeastConnectedFirst,Cost, 354.3445990437459, Score, -22.666666666666664, PathLength, 67.0,sConstrainedRandomWalk,Cost, 327.7929452150132, Score, -21.0, PathLength, 62.0,sBreadthFirstSearchLowCost,Cost, 1562.2025016346636, Score, -205.33333333333331, PathLength, 615.0,
hMinimumConnectivity,Cost, 8292.238710110376, Score, 93.91666666666667,sDepthFirstSearchLowCost,Cost, 700.5887310280818, Score, -64.33333333333333, PathLength, 192.0,sLeastConnectedFirst,Cost, 548.72237585139, Score, -35.66666666666667, PathLength, 106.0,sConstrainedRandomWalk,Cost, 1228.085070800253, Score, -78.33333333333333, PathLength, 234.0,sBreadthFirstSearchLowCost,Cost, 1792.2550973068842, Score, -197.33333333333334, PathLength, 591.0,
hRandomSet,Cost, 161.90404898194683, Score, 56.24999999999999,sDepthFirstSearchLowCost,Cost, 368.9830460011355, Score, -36.333333333333336, PathLength, 108.0,sLeastConnectedFirst,Cost, 637.0636900541334, Score, -44.666666666666664, PathLength, 133.0,sConstrainedRandomWalk,Cost, 521.3022449941212, Score, -38.333333333333336, PathLength, 114.0,sBreadthFirstSearchLowCost,Cost, 777.7181137510646, Score, -105.66666666666666, PathLength, 316.0,
hMinimumConnectivity,Cost, 2739.2266017426764, Score, 99.08333333333331,sDepthFirstSearchLowCost,Cost, 561.3989275624599, Score, -64.66666666666666, PathLength, 193.0,sLeastConnectedFirst,Cost, 417.66824138733574, Score, -29.333333333333332, PathLength, 87.0,sConstrainedRandomWalk,Cost, 1058.9715987353736, Score, -77.66666666666666, PathLength, 232.0,sBreadthFirstSearchLowCost,Cost, 1263.584037909284, Score, -224.66666666666666, PathLength, 673.0,
hMinimumConnectivity,Cost, 12171.510939233489, Score, 85.41666666666667,sDepthFirstSearchLowCost,Cost, 463.87120602524595, Score, -45.0, PathLength, 134.0,sLeastConnectedFirst,Cost, 426.7585786180858, Score, -29.333333333333332, PathLength, 87.0,sConstrainedRandomWalk,Cost, 1378.056247462587, Score, -95.66666666666667, PathLength, 286.0,sBreadthFirstSearchLowCost,Cost, 1463.8755234845223, Score, -171.66666666666666, PathLength, 514.0,
hMinimumConnectivity,Cost, 4217.187004202998, Score, 80.75,sDepthFirstSearchLowCost,Cost, 414.8000121854392, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 347.2071603328331, Score, -24.666666666666668, PathLength, 73.0,sConstrainedRandomWalk,Cost, 615.6042939953267, Score, -43.333333333333336, PathLength, 129.0,sBreadthFirstSearchLowCost,Cost, 1651.6683563162142, Score, -209.66666666666666, PathLength, 628.0,
hMinimumConnectivity,Cost, 17522.432061635915, Score, 86.66666666666667,sDepthFirstSearchLowCost,Cost, 626.9704333414005, Score, -65.0, PathLength, 194.0,sLeastConnectedFirst,Cost, 359.251873115637, Score, -22.666666666666664, PathLength, 67.0,sConstrainedRandomWalk,Cost, 806.164795614404, Score, -53.0, PathLength, 158.0,sBreadthFirstSearchLowCost,Cost, 1501.3362244576965, Score, -206.0, PathLength, 617.0,
hMinimumConnectivity,Cost, 1345.8886648006678, Score, 96.00000000000001,sDepthFirstSearchLowCost,Cost, 448.3956986784908, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 402.7484651927978, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 1629.6571619924152, Score, -114.99999999999999, PathLength, 344.0,sBreadthFirstSearchLowCost,Cost, 1397.7091728077996, Score, -188.66666666666669, PathLength, 565.0,
hRandomSet,Cost, 119.82172092101217, Score, 48.333333333333336,sDepthFirstSearchLowCost,Cost, 570.4378870183092, Score, -54.0, PathLength, 161.0,sLeastConnectedFirst,Cost, 428.2562434642266, Score, -31.333333333333336, PathLength, 93.0,sConstrainedRandomWalk,Cost, 420.1779452550743, Score, -32.0, PathLength, 95.0,sBreadthFirstSearchLowCost,Cost, 649.8632493952805, Score, -76.0, PathLength, 227.0,
hRandomSet,Cost, 195.86882335070086, Score, 40.666666666666664,sDepthFirstSearchLowCost,Cost, 203.63328299920937, Score, -27.666666666666668, PathLength, 82.0,sLeastConnectedFirst,Cost, 418.0186510681169, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 409.3940035086952, Score, -32.33333333333333, PathLength, 96.0,sBreadthFirstSearchLowCost,Cost, 574.600365123496, Score, -74.0, PathLength, 221.0,
hRandomSet,Cost, 277.7199423722554, Score, 39.416666666666664,sDepthFirstSearchLowCost,Cost, 174.75205592313108, Score, -25.666666666666664, PathLength, 76.0,sLeastConnectedFirst,Cost, 468.44653142086133, Score, -30.666666666666664, PathLength, 91.0,sConstrainedRandomWalk,Cost, 527.4873932263181, Score, -38.0, PathLength, 113.0,sBreadthFirstSearchLowCost,Cost, 587.7387720489347, Score, -63.33333333333333, PathLength, 189.0,
hRandomSet,Cost, 190.03602305408558, Score, 60.41666666666667,sDepthFirstSearchLowCost,Cost, 314.38352598007833, Score, -32.666666666666664, PathLength, 97.0,sLeastConnectedFirst,Cost, 571.3924869292808, Score, -35.66666666666667, PathLength, 106.0,sConstrainedRandomWalk,Cost, 571.5240578502237, Score, -34.0, PathLength, 101.0,sBreadthFirstSearchLowCost,Cost, 1217.1327706537704, Score, -139.33333333333334, PathLength, 417.0,
hRandomSet,Cost, 190.91788056158032, Score, 30.666666666666664,sDepthFirstSearchLowCost,Cost, 80.37180432947916, Score, -14.666666666666666, PathLength, 43.0,sLeastConnectedFirst,Cost, 608.2092972755659, Score, -36.666666666666664, PathLength, 109.0,sConstrainedRandomWalk,Cost, 356.8227637911985, Score, -22.333333333333332, PathLength, 66.0,sBreadthFirstSearchLowCost,Cost, 399.69502227333544, Score, -49.0, PathLength, 146.0,
hMinimumConnectivity,Cost, 24395.90575586467, Score, 115.33333333333333,sDepthFirstSearchLowCost,Cost, 338.97061736061096, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 396.3638818757497, Score, -27.666666666666668, PathLength, 82.0,sConstrainedRandomWalk,Cost, 3088.714630869519, Score, -209.66666666666666, PathLength, 628.0,sBreadthFirstSearchLowCost,Cost, 1277.429111885357, Score, -189.0, PathLength, 566.0,
hRandomSet,Cost, 152.7081774610988, Score, 50.91666666666667,sDepthFirstSearchLowCost,Cost, 235.43296128132863, Score, -28.000000000000004, PathLength, 83.0,sLeastConnectedFirst,Cost, 507.10686280880714, Score, -30.333333333333336, PathLength, 90.0,sConstrainedRandomWalk,Cost, 579.3391921551472, Score, -38.666666666666664, PathLength, 115.0,sBreadthFirstSearchLowCost,Cost, 1072.9803819017268, Score, -106.66666666666667, PathLength, 319.0,
hRandomSet,Cost, 166.11731909415573, Score, 43.33333333333333,sDepthFirstSearchLowCost,Cost, 259.33410103579035, Score, -29.666666666666668, PathLength, 88.0,sLeastConnectedFirst,Cost, 464.90986772187586, Score, -32.0, PathLength, 95.0,sConstrainedRandomWalk,Cost, 358.50817300926815, Score, -23.333333333333332, PathLength, 69.0,sBreadthFirstSearchLowCost,Cost, 802.449925280647, Score, -88.33333333333333, PathLength, 264.0,
hRandomSet,Cost, 155.73026035166055, Score, 48.333333333333336,sDepthFirstSearchLowCost,Cost, 159.3506395547533, Score, -22.0, PathLength, 65.0,sLeastConnectedFirst,Cost, 466.72776590206007, Score, -30.333333333333336, PathLength, 90.0,sConstrainedRandomWalk,Cost, 394.04086774388924, Score, -27.333333333333332, PathLength, 81.0,sBreadthFirstSearchLowCost,Cost, 987.4323190371479, Score, -113.66666666666667, PathLength, 340.0,
hRandomSet,Cost, 142.85737676013525, Score, 43.91666666666667,sDepthFirstSearchLowCost,Cost, 435.9875127095557, Score, -46.33333333333333, PathLength, 138.0,sLeastConnectedFirst,Cost, 507.6700605806288, Score, -40.0, PathLength, 119.0,sConstrainedRandomWalk,Cost, 258.16586360374447, Score, -18.666666666666668, PathLength, 55.0,sBreadthFirstSearchLowCost,Cost, 480.177598588044, Score, -70.66666666666667, PathLength, 211.0,
hMinimumConnectivity,Cost, 6333.782874508222, Score, 79.0,sDepthFirstSearchLowCost,Cost, 595.4798338915168, Score, -60.333333333333336, PathLength, 180.0,sLeastConnectedFirst,Cost, 394.0932066076947, Score, -26.666666666666668, PathLength, 79.0,sConstrainedRandomWalk,Cost, 500.7029774862653, Score, -34.0, PathLength, 101.0,sBreadthFirstSearchLowCost,Cost, 1475.7554730843935, Score, -195.0, PathLength, 584.0,
hMinimumConnectivity,Cost, 14132.593782056663, Score, 60.00000000000001,sDepthFirstSearchLowCost,Cost, 722.3958639434048, Score, -59.333333333333336, PathLength, 177.0,sLeastConnectedFirst,Cost, 363.09595201124176, Score, -24.333333333333336, PathLength, 72.0,sConstrainedRandomWalk,Cost, 856.9918354309538, Score, -47.66666666666667, PathLength, 142.0,sBreadthFirstSearchLowCost,Cost, 1004.3610722350013, Score, -108.66666666666667, PathLength, 325.0,
hRandomSet,Cost, 341.3375418890758, Score, 43.25,sDepthFirstSearchLowCost,Cost, 110.5996575045877, Score, -19.0, PathLength, 56.0,sLeastConnectedFirst,Cost, 473.8116755084695, Score, -33.666666666666664, PathLength, 100.0,sConstrainedRandomWalk,Cost, 390.1195615632618, Score, -26.0, PathLength, 77.0,sBreadthFirstSearchLowCost,Cost, 651.1494281381996, Score, -94.33333333333334, PathLength, 282.0,
hRandomSet,Cost, 84.57289644327889, Score, 25.33333333333333,sDepthFirstSearchLowCost,Cost, 176.26460201877657, Score, -22.666666666666664, PathLength, 67.0,sLeastConnectedFirst,Cost, 365.3468592983917, Score, -28.999999999999996, PathLength, 86.0,sConstrainedRandomWalk,Cost, 289.3547400520106, Score, -19.666666666666664, PathLength, 58.0,sBreadthFirstSearchLowCost,Cost, 349.6253450940771, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 16793.06739303205, Score, 76.5,sDepthFirstSearchLowCost,Cost, 342.673320169413, Score, -35.333333333333336, PathLength, 105.0,sLeastConnectedFirst,Cost, 397.3187667955354, Score, -24.333333333333336, PathLength, 72.0,sConstrainedRandomWalk,Cost, 1456.7711011440904, Score, -96.0, PathLength, 287.0,sBreadthFirstSearchLowCost,Cost, 1123.1766460999693, Score, -150.33333333333334, PathLength, 450.0,
hMinimumConnectivity,Cost, 10090.601517686746, Score, 86.91666666666667,sDepthFirstSearchLowCost,Cost, 679.9285945310078, Score, -57.333333333333336, PathLength, 171.0,sLeastConnectedFirst,Cost, 520.07268548751, Score, -31.333333333333336, PathLength, 93.0,sConstrainedRandomWalk,Cost, 976.8411762995158, Score, -62.66666666666667, PathLength, 187.0,sBreadthFirstSearchLowCost,Cost, 1569.4639486524375, Score, -196.33333333333334, PathLength, 588.0,
hRandomSet,Cost, 124.6533954799911, Score, 44.75000000000001,sDepthFirstSearchLowCost,Cost, 498.0883607495754, Score, -47.66666666666667, PathLength, 142.0,sLeastConnectedFirst,Cost, 435.7946533176037, Score, -28.333333333333332, PathLength, 84.0,sConstrainedRandomWalk,Cost, 484.7180877704406, Score, -31.0, PathLength, 92.0,sBreadthFirstSearchLowCost,Cost, 674.044483000084, Score, -72.0, PathLength, 215.0,
hRandomSet,Cost, 184.39379871577455, Score, 40.75,sDepthFirstSearchLowCost,Cost, 517.6609223899442, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 569.652297649036, Score, -39.0, PathLength, 116.0,sConstrainedRandomWalk,Cost, 311.90877388094907, Score, -19.0, PathLength, 56.0,sBreadthFirstSearchLowCost,Cost, 564.2419064415001, Score, -55.333333333333336, PathLength, 165.0,
hRandomSet,Cost, 152.39693492174905, Score, 77.16666666666667,sDepthFirstSearchLowCost,Cost, 378.3907256675342, Score, -36.333333333333336, PathLength, 108.0,sLeastConnectedFirst,Cost, 419.24043522536675, Score, -28.000000000000004, PathLength, 83.0,sConstrainedRandomWalk,Cost, 991.0743534182168, Score, -69.0, PathLength, 206.0,sBreadthFirstSearchLowCost,Cost, 1444.4036337211626, Score, -175.33333333333334, PathLength, 525.0,
hMinimumConnectivity,Cost, 14076.235100078053, Score, 79.08333333333334,sDepthFirstSearchLowCost,Cost, 580.760984926532, Score, -59.333333333333336, PathLength, 177.0,sLeastConnectedFirst,Cost, 642.4650790253921, Score, -43.0, PathLength, 128.0,sConstrainedRandomWalk,Cost, 748.1668782516631, Score, -48.333333333333336, PathLength, 144.0,sBreadthFirstSearchLowCost,Cost, 1402.6020742320634, Score, -165.66666666666669, PathLength, 496.0,
hMinimumConnectivity,Cost, 634.6770655018767, Score, 107.66666666666666,sDepthFirstSearchLowCost,Cost, 603.9878529994853, Score, -60.0, PathLength, 179.0,sLeastConnectedFirst,Cost, 488.96011301285694, Score, -32.666666666666664, PathLength, 97.0,sConstrainedRandomWalk,Cost, 1344.2188872680044, Score, -88.66666666666667, PathLength, 265.0,sBreadthFirstSearchLowCost,Cost, 1862.7195286982449, Score, -249.33333333333331, PathLength, 747.0,
hMinimumConnectivity,Cost, 3223.069965253495, Score, 79.91666666666667,sDepthFirstSearchLowCost,Cost, 585.8170711052061, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 321.94995624543077, Score, -21.333333333333336, PathLength, 63.0,sConstrainedRandomWalk,Cost, 1115.2037705106147, Score, -75.66666666666667, PathLength, 226.0,sBreadthFirstSearchLowCost,Cost, 1031.0016521457126, Score, -165.0, PathLength, 494.0,
hRandomSet,Cost, 106.25778821591963, Score, 53.333333333333336,sDepthFirstSearchLowCost,Cost, 371.7091084888035, Score, -37.333333333333336, PathLength, 111.0,sLeastConnectedFirst,Cost, 338.3836783036224, Score, -24.666666666666668, PathLength, 73.0,sConstrainedRandomWalk,Cost, 395.06236115424593, Score, -29.666666666666668, PathLength, 88.0,sBreadthFirstSearchLowCost,Cost, 802.6204816618858, Score, -121.66666666666666, PathLength, 364.0,
hMinimumConnectivity,Cost, 11003.536671873231, Score, 59.75,sDepthFirstSearchLowCost,Cost, 652.34825236323, Score, -59.66666666666667, PathLength, 178.0,sLeastConnectedFirst,Cost, 646.0179913537421, Score, -41.0, PathLength, 122.0,sConstrainedRandomWalk,Cost, 719.4316311490777, Score, -44.333333333333336, PathLength, 132.0,sBreadthFirstSearchLowCost,Cost, 735.3540630537836, Score, -94.0, PathLength, 281.0,
hRandomSet,Cost, 213.7426181439557, Score, 54.25000000000001,sDepthFirstSearchLowCost,Cost, 359.7011679546465, Score, -36.333333333333336, PathLength, 108.0,sLeastConnectedFirst,Cost, 215.7176519165516, Score, -14.666666666666666, PathLength, 43.0,sConstrainedRandomWalk,Cost, 425.6210257566875, Score, -28.666666666666668, PathLength, 85.0,sBreadthFirstSearchLowCost,Cost, 1189.494243127715, Score, -137.33333333333334, PathLength, 411.0,
hMinimumConnectivity,Cost, 4914.243817601285, Score, 90.0,sDepthFirstSearchLowCost,Cost, 603.9713971866878, Score, -65.0, PathLength, 194.0,sLeastConnectedFirst,Cost, 443.1225043743602, Score, -28.000000000000004, PathLength, 83.0,sConstrainedRandomWalk,Cost, 1428.5030428201787, Score, -98.0, PathLength, 293.0,sBreadthFirstSearchLowCost,Cost, 1307.5057312402962, Score, -169.0, PathLength, 506.0,
hRandomSet,Cost, 134.36872888597262, Score, 37.08333333333333,sDepthFirstSearchLowCost,Cost, 136.87700374214361, Score, -22.666666666666664, PathLength, 67.0,sLeastConnectedFirst,Cost, 459.9984083088144, Score, -35.333333333333336, PathLength, 105.0,sConstrainedRandomWalk,Cost, 428.3599958357123, Score, -32.666666666666664, PathLength, 97.0,sBreadthFirstSearchLowCost,Cost, 483.18009022137096, Score, -57.666666666666664, PathLength, 172.0,
hMinimumConnectivity,Cost, 18240.820607801303, Score, 66.5,sDepthFirstSearchLowCost,Cost, 551.3562608435728, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 495.3353816213324, Score, -32.33333333333333, PathLength, 96.0,sConstrainedRandomWalk,Cost, 445.0724293127963, Score, -33.0, PathLength, 98.0,sBreadthFirstSearchLowCost,Cost, 1039.7403078669106, Score, -149.66666666666666, PathLength, 448.0,
hMinimumConnectivity,Cost, 12153.36947147507, Score, 129.0,sDepthFirstSearchLowCost,Cost, 441.7036154429911, Score, -41.66666666666667, PathLength, 124.0,sLeastConnectedFirst,Cost, 370.45527561369084, Score, -24.666666666666668, PathLength, 73.0,sConstrainedRandomWalk,Cost, 4380.925482207803, Score, -273.6666666666667, PathLength, 820.0,sBreadthFirstSearchLowCost,Cost, 1463.975127278278, Score, -176.0, PathLength, 527.0,
hMinimumConnectivity,Cost, 11536.300211791075, Score, 78.83333333333333,sDepthFirstSearchLowCost,Cost, 501.24900154276474, Score, -44.333333333333336, PathLength, 132.0,sLeastConnectedFirst,Cost, 438.68686641807295, Score, -26.666666666666668, PathLength, 79.0,sConstrainedRandomWalk,Cost, 800.3977432541213, Score, -55.333333333333336, PathLength, 165.0,sBreadthFirstSearchLowCost,Cost, 1293.6616882278295, Score, -189.0, PathLength, 566.0,
hMinimumConnectivity,Cost, 13465.315875259135, Score, 86.24999999999999,sDepthFirstSearchLowCost,Cost, 407.676240628593, Score, -39.33333333333333, PathLength, 117.0,sLeastConnectedFirst,Cost, 421.53386885621563, Score, -25.333333333333336, PathLength, 75.0,sConstrainedRandomWalk,Cost, 791.7373468535756, Score, -47.66666666666667, PathLength, 142.0,sBreadthFirstSearchLowCost,Cost, 1785.239553925455, Score, -232.66666666666666, PathLength, 697.0,
hMinimumConnectivity,Cost, 5045.636640904856, Score, 84.91666666666667,sDepthFirstSearchLowCost,Cost, 541.6609556729776, Score, -59.333333333333336, PathLength, 177.0,sLeastConnectedFirst,Cost, 448.6673300869548, Score, -28.000000000000004, PathLength, 83.0,sConstrainedRandomWalk,Cost, 1606.4369951720116, Score, -112.99999999999999, PathLength, 338.0,sBreadthFirstSearchLowCost,Cost, 1197.0105699178237, Score, -139.33333333333334, PathLength, 417.0,
hMinimumConnectivity,Cost, 9061.284726846738, Score, 65.08333333333333,sDepthFirstSearchLowCost,Cost, 504.7557990423803, Score, -46.666666666666664, PathLength, 139.0,sLeastConnectedFirst,Cost, 779.9108582969608, Score, -49.666666666666664, PathLength, 148.0,sConstrainedRandomWalk,Cost, 668.2044204711997, Score, -45.666666666666664, PathLength, 136.0,sBreadthFirstSearchLowCost,Cost, 1039.9080437513073, Score, -118.33333333333333, PathLength, 354.0,
hRandomSet,Cost, 206.49700478948668, Score, 34.75,sDepthFirstSearchLowCost,Cost, 148.76824409406376, Score, -19.666666666666664, PathLength, 58.0,sLeastConnectedFirst,Cost, 315.5504572704053, Score, -21.0, PathLength, 62.0,sConstrainedRandomWalk,Cost, 520.9266855767936, Score, -33.666666666666664, PathLength, 100.0,sBreadthFirstSearchLowCost,Cost, 468.90004884309485, Score, -64.66666666666666, PathLength, 193.0,
hMinimumConnectivity,Cost, 16371.701637028258, Score, 60.16666666666667,sDepthFirstSearchLowCost,Cost, 654.2373045786093, Score, -60.66666666666667, PathLength, 181.0,sLeastConnectedFirst,Cost, 429.3565464707374, Score, -31.0, PathLength, 92.0,sConstrainedRandomWalk,Cost, 472.48927589585094, Score, -33.0, PathLength, 98.0,sBreadthFirstSearchLowCost,Cost, 1000.5526686077138, Score, -115.99999999999999, PathLength, 347.0,
hRandomSet,Cost, 398.58152067067397, Score, 58.66666666666667,sDepthFirstSearchLowCost,Cost, 317.63211279964105, Score, -35.333333333333336, PathLength, 105.0,sLeastConnectedFirst,Cost, 481.6332170004207, Score, -31.0, PathLength, 92.0,sConstrainedRandomWalk,Cost, 749.8907380724598, Score, -48.0, PathLength, 143.0,sBreadthFirstSearchLowCost,Cost, 943.8277643951783, Score, -120.33333333333334, PathLength, 360.0,
hMinimumConnectivity,Cost, 8175.318175372452, Score, 69.41666666666667,sDepthFirstSearchLowCost,Cost, 503.3677729713672, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 306.3656825390253, Score, -22.666666666666664, PathLength, 67.0,sConstrainedRandomWalk,Cost, 642.8459366487123, Score, -45.33333333333333, PathLength, 135.0,sBreadthFirstSearchLowCost,Cost, 1229.3927935897166, Score, -158.0, PathLength, 473.0,
hMinimumConnectivity,Cost, 20357.5550950908, Score, 107.24999999999999,sDepthFirstSearchLowCost,Cost, 571.5850933122705, Score, -58.333333333333336, PathLength, 174.0,sLeastConnectedFirst,Cost, 496.91319468210804, Score, -34.66666666666667, PathLength, 103.0,sConstrainedRandomWalk,Cost, 1012.4176397904897, Score, -73.33333333333333, PathLength, 219.0,sBreadthFirstSearchLowCost,Cost, 1841.3687874788, Score, -262.66666666666663, PathLength, 787.0,
hRandomSet,Cost, 280.3252107175943, Score, 69.41666666666666,sDepthFirstSearchLowCost,Cost, 221.62859659288202, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 460.6904293905361, Score, -33.33333333333333, PathLength, 99.0,sConstrainedRandomWalk,Cost, 597.827695663198, Score, -43.333333333333336, PathLength, 129.0,sBreadthFirstSearchLowCost,Cost, 1460.3917807615335, Score, -172.66666666666666, PathLength, 517.0,
hMinimumConnectivity,Cost, 13003.157848297618, Score, 70.66666666666667,sDepthFirstSearchLowCost,Cost, 238.04868238263762, Score, -33.666666666666664, PathLength, 100.0,sLeastConnectedFirst,Cost, 476.2858439042449, Score, -33.666666666666664, PathLength, 100.0,sConstrainedRandomWalk,Cost, 995.0857842015855, Score, -73.0, PathLength, 218.0,sBreadthFirstSearchLowCost,Cost, 1051.5699758372689, Score, -142.33333333333334, PathLength, 426.0,
hRandomSet,Cost, 201.24554594890495, Score, 49.416666666666664,sDepthFirstSearchLowCost,Cost, 253.56199963699734, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 469.7098564264559, Score, -33.0, PathLength, 98.0,sConstrainedRandomWalk,Cost, 469.617920025799, Score, -30.666666666666664, PathLength, 91.0,sBreadthFirstSearchLowCost,Cost, 879.4409631578527, Score, -105.0, PathLength, 314.0,
hRandomSet,Cost, 221.91978460201176, Score, 43.25,sDepthFirstSearchLowCost,Cost, 232.80961164411985, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 365.6956945514292, Score, -21.666666666666668, PathLength, 64.0,sConstrainedRandomWalk,Cost, 700.7989345051468, Score, -40.0, PathLength, 119.0,sBreadthFirstSearchLowCost,Cost, 771.6078372891203, Score, -83.0, PathLength, 248.0,
hRandomSet,Cost, 127.67407626299622, Score, 40.083333333333336,sDepthFirstSearchLowCost,Cost, 224.76229619920335, Score, -29.333333333333332, PathLength, 87.0,sLeastConnectedFirst,Cost, 308.56646007776027, Score, -21.666666666666668, PathLength, 64.0,sConstrainedRandomWalk,Cost, 464.0347497029231, Score, -34.0, PathLength, 101.0,sBreadthFirstSearchLowCost,Cost, 749.364911382746, Score, -75.33333333333333, PathLength, 225.0,
hMinimumConnectivity,Cost, 19043.441106767215, Score, 76.5,sDepthFirstSearchLowCost,Cost, 511.22759050079117, Score, -49.0, PathLength, 146.0,sLeastConnectedFirst,Cost, 524.0400075670063, Score, -38.0, PathLength, 113.0,sConstrainedRandomWalk,Cost, 738.6317615344277, Score, -53.0, PathLength, 158.0,sBreadthFirstSearchLowCost,Cost, 1359.0629453574327, Score, -166.0, PathLength, 497.0,
hMinimumConnectivity,Cost, 12433.639192073679, Score, 58.916666666666664,sDepthFirstSearchLowCost,Cost, 574.5787489473378, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 325.92761766229927, Score, -21.0, PathLength, 62.0,sConstrainedRandomWalk,Cost, 525.9772249105367, Score, -34.0, PathLength, 101.0,sBreadthFirstSearchLowCost,Cost, 950.3372946348783, Score, -123.66666666666666, PathLength, 370.0,
hRandomSet,Cost, 173.95838854223467, Score, 62.08333333333333,sDepthFirstSearchLowCost,Cost, 570.622293710137, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 469.3384278897216, Score, -32.666666666666664, PathLength, 97.0,sConstrainedRandomWalk,Cost, 480.9911218048316, Score, -34.0, PathLength, 101.0,sBreadthFirstSearchLowCost,Cost, 832.1528973313856, Score, -129.66666666666666, PathLength, 388.0,
hMinimumConnectivity,Cost, 2928.8916272562315, Score, 96.91666666666667,sDepthFirstSearchLowCost,Cost, 560.858922278556, Score, -64.66666666666666, PathLength, 193.0,sLeastConnectedFirst,Cost, 396.12730608699655, Score, -26.666666666666668, PathLength, 79.0,sConstrainedRandomWalk,Cost, 1613.5841071163975, Score, -109.66666666666667, PathLength, 328.0,sBreadthFirstSearchLowCost,Cost, 1273.0109172468883, Score, -186.66666666666666, PathLength, 559.0,
hMinimumConnectivity,Cost, 13071.396477030103, Score, 91.33333333333333,sDepthFirstSearchLowCost,Cost, 688.8884709795319, Score, -59.66666666666667, PathLength, 178.0,sLeastConnectedFirst,Cost, 525.5058673896124, Score, -34.333333333333336, PathLength, 102.0,sConstrainedRandomWalk,Cost, 1320.0993021115132, Score, -87.0, PathLength, 260.0,sBreadthFirstSearchLowCost,Cost, 1367.4751002658982, Score, -184.33333333333331, PathLength, 552.0,
hMinimumConnectivity,Cost, 8898.196879822912, Score, 75.91666666666667,sDepthFirstSearchLowCost,Cost, 487.4213977943912, Score, -56.00000000000001, PathLength, 167.0,sLeastConnectedFirst,Cost, 382.4422524978782, Score, -26.333333333333332, PathLength, 78.0,sConstrainedRandomWalk,Cost, 464.0791342774444, Score, -33.0, PathLength, 98.0,sBreadthFirstSearchLowCost,Cost, 1340.079992480133, Score, -188.33333333333334, PathLength, 564.0,
hRandomSet,Cost, 186.15416929329226, Score, 70.5,sDepthFirstSearchLowCost,Cost, 360.05585328939895, Score, -33.33333333333333, PathLength, 99.0,sLeastConnectedFirst,Cost, 391.5827638572721, Score, -25.333333333333336, PathLength, 75.0,sConstrainedRandomWalk,Cost, 294.00262224673907, Score, -21.333333333333336, PathLength, 63.0,sBreadthFirstSearchLowCost,Cost, 1220.2287132944127, Score, -202.0, PathLength, 605.0,
