[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,i+1}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hMaxDistance,Cost, 2846.9737271441463, Score, 54.12333333333333,sConstrainedRandomWalk,Cost, 74.0450570614642, Score, -54.12333333333333, PathLength, 161.0,
hRandom,Cost, 51.117064965153475, Score, 61.479999999999976,sConstrainedRandomWalk,Cost, 94.07745260840342, Score, -61.479999999999976, PathLength, 183.0,
hRandomDirection,Cost, 23.450039455011655, Score, 62.113333333333316,sConstrainedRandomWalk,Cost, 96.3778298722754, Score, -62.113333333333316, PathLength, 185.0,
hRandomSet,Cost, 34.04070528227291, Score, 76.02999999999997,sConstrainedRandomWalk,Cost, 117.30371649248751, Score, -76.02999999999997, PathLength, 227.0,
hRandomFixedDistance,Cost, 23.827281534545104, Score, 55.32000000000001,sConstrainedRandomWalk,Cost, 84.85972024426722, Score, -55.32000000000001, PathLength, 164.0,
hLowEdgeCostRandomFixedDistance,Cost, 139.95291875403177, Score, 58.95666666666668,sConstrainedRandomWalk,Cost, 90.87970697222623, Score, -58.95666666666668, PathLength, 175.0,
hMinimumConnectivity,Cost, 15673.185120744325, Score, 103.5266666666667,sConstrainedRandomWalk,Cost, 161.17606425622606, Score, -103.5266666666667, PathLength, 309.0,
hMaxDistance,Cost, 3241.668077097236, Score, 57.87666666666666,sConstrainedRandomWalk,Cost, 88.89004624714912, Score, -57.87666666666666, PathLength, 172.0,
hRandom,Cost, 50.912080819681684, Score, 61.50666666666669,sConstrainedRandomWalk,Cost, 93.10200083226118, Score, -61.50666666666669, PathLength, 183.0,
hRandomDirection,Cost, 23.75204734437698, Score, 58.60666666666669,sConstrainedRandomWalk,Cost, 87.79633255787161, Score, -58.60666666666669, PathLength, 174.0,
hRandomSet,Cost, 31.391930755041034, Score, 79.33999999999999,sConstrainedRandomWalk,Cost, 119.97590611915844, Score, -79.33999999999999, PathLength, 237.0,
hRandomFixedDistance,Cost, 321.85772472761363, Score, 70.37666666666664,sConstrainedRandomWalk,Cost, 105.10336757332095, Score, -70.37666666666664, PathLength, 210.0,
hLowEdgeCostRandomFixedDistance,Cost, 208.99790075489193, Score, 65.31,sConstrainedRandomWalk,Cost, 98.30751345185764, Score, -65.31, PathLength, 194.0,
hMinimumConnectivity,Cost, 15898.559508603881, Score, 111.62999999999998,sConstrainedRandomWalk,Cost, 168.64915487099114, Score, -111.62999999999998, PathLength, 333.0,
hMaxDistance,Cost, 3268.3224827318736, Score, 60.83,sConstrainedRandomWalk,Cost, 91.23464367410469, Score, -60.83, PathLength, 181.0,
hRandom,Cost, 51.58430458376115, Score, 55.73333333333337,sConstrainedRandomWalk,Cost, 85.2411812421279, Score, -55.73333333333337, PathLength, 166.0,
hRandomDirection,Cost, 23.923354469330157, Score, 53.92,sConstrainedRandomWalk,Cost, 81.84250412683305, Score, -53.92, PathLength, 160.0,
hRandomSet,Cost, 31.45022309099625, Score, 59.06666666666667,sConstrainedRandomWalk,Cost, 89.79112633579895, Score, -59.06666666666667, PathLength, 176.0,
hRandomFixedDistance,Cost, 89.38800155330831, Score, 55.836666666666645,sConstrainedRandomWalk,Cost, 84.3847146025787, Score, -55.836666666666645, PathLength, 166.0,
hLowEdgeCostRandomFixedDistance,Cost, 110.99023614861648, Score, 56.12666666666667,sConstrainedRandomWalk,Cost, 85.06070996153535, Score, -56.12666666666667, PathLength, 167.0,
hMinimumConnectivity,Cost, 15444.025325598925, Score, 66.45999999999998,sConstrainedRandomWalk,Cost, 101.12025287866804, Score, -66.45999999999998, PathLength, 198.0,
hMaxDistance,Cost, 3392.7129167673475, Score, 51.68000000000001,sConstrainedRandomWalk,Cost, 78.07172902260795, Score, -51.68000000000001, PathLength, 154.0,
hRandom,Cost, 55.10308463064009, Score, 60.52333333333333,sConstrainedRandomWalk,Cost, 92.85058823228013, Score, -60.52333333333333, PathLength, 180.0,
hRandomDirection,Cost, 24.70430783527932, Score, 52.18999999999999,sConstrainedRandomWalk,Cost, 79.57209910518995, Score, -52.18999999999999, PathLength, 155.0,
hRandomSet,Cost, 34.32923824597697, Score, 70.0833333333333,sConstrainedRandomWalk,Cost, 106.32782950055105, Score, -70.0833333333333, PathLength, 209.0,
hRandomFixedDistance,Cost, 91.47636030874051, Score, 61.34666666666668,sConstrainedRandomWalk,Cost, 93.76233344680897, Score, -61.34666666666668, PathLength, 183.0,
hLowEdgeCostRandomFixedDistance,Cost, 300.5773641758223, Score, 56.369999999999976,sConstrainedRandomWalk,Cost, 86.7962099634425, Score, -56.369999999999976, PathLength, 168.0,
hMinimumConnectivity,Cost, 16625.492610107543, Score, 95.94666666666664,sConstrainedRandomWalk,Cost, 147.0285168089684, Score, -95.94666666666664, PathLength, 286.0,
hMaxDistance,Cost, 3447.2903181096663, Score, 56.39333333333334,sConstrainedRandomWalk,Cost, 86.36735473645761, Score, -56.39333333333334, PathLength, 168.0,
hRandom,Cost, 52.377034564781205, Score, 62.956666666666685,sConstrainedRandomWalk,Cost, 93.57269611972004, Score, -62.956666666666685, PathLength, 187.0,
hRandomDirection,Cost, 24.759089710765192, Score, 56.09666666666667,sConstrainedRandomWalk,Cost, 83.08439761371615, Score, -56.09666666666667, PathLength, 167.0,
hRandomSet,Cost, 29.76157406659173, Score, 70.00999999999999,sConstrainedRandomWalk,Cost, 104.0276958784558, Score, -70.00999999999999, PathLength, 209.0,
hRandomFixedDistance,Cost, 318.130805628435, Score, 57.1533333333333,sConstrainedRandomWalk,Cost, 84.31637816409676, Score, -57.1533333333333, PathLength, 170.0,
hLowEdgeCostRandomFixedDistance,Cost, 331.7534122858384, Score, 60.80999999999998,sConstrainedRandomWalk,Cost, 89.85603855967858, Score, -60.80999999999998, PathLength, 181.0,
hMinimumConnectivity,Cost, 16947.39694044465, Score, 88.61999999999998,sConstrainedRandomWalk,Cost, 130.95798847054283, Score, -88.61999999999998, PathLength, 264.0,
hMaxDistance,Cost, 3396.9540172943443, Score, 61.68999999999999,sConstrainedRandomWalk,Cost, 91.26028114692714, Score, -61.68999999999999, PathLength, 184.0,
hRandom,Cost, 58.86166248547098, Score, 57.993333333333375,sConstrainedRandomWalk,Cost, 91.80990688071908, Score, -57.993333333333375, PathLength, 172.0,
hRandomDirection,Cost, 26.985285331239783, Score, 55.19000000000002,sConstrainedRandomWalk,Cost, 87.83979045567092, Score, -55.19000000000002, PathLength, 164.0,
hRandomSet,Cost, 34.79492720664026, Score, 62.709999999999994,sConstrainedRandomWalk,Cost, 99.86143413397686, Score, -62.709999999999994, PathLength, 187.0,
hRandomFixedDistance,Cost, 184.95171910818826, Score, 59.96,sConstrainedRandomWalk,Cost, 94.29202296425137, Score, -59.96, PathLength, 178.0,
hLowEdgeCostRandomFixedDistance,Cost, 211.88992442104916, Score, 54.48666666666665,sConstrainedRandomWalk,Cost, 86.29830609114877, Score, -54.48666666666665, PathLength, 162.0,
hMinimumConnectivity,Cost, 16929.819263971356, Score, 66.39333333333332,sConstrainedRandomWalk,Cost, 105.12641034958025, Score, -66.39333333333332, PathLength, 198.0,
hMaxDistance,Cost, 3887.9563026876003, Score, 53.66999999999998,sConstrainedRandomWalk,Cost, 85.18429277104504, Score, -53.66999999999998, PathLength, 160.0,
hRandom,Cost, 62.01678920098704, Score, 59.969999999999985,sConstrainedRandomWalk,Cost, 93.78283194232633, Score, -59.969999999999985, PathLength, 178.0,
hRandomDirection,Cost, 26.43452779820078, Score, 56.00333333333336,sConstrainedRandomWalk,Cost, 86.86930884024957, Score, -56.00333333333336, PathLength, 167.0,
hRandomSet,Cost, 35.35858463983986, Score, 64.64000000000001,sConstrainedRandomWalk,Cost, 100.53996016987445, Score, -64.64000000000001, PathLength, 192.0,
hRandomFixedDistance,Cost, 394.0797616324754, Score, 60.50333333333333,sConstrainedRandomWalk,Cost, 93.88337661884766, Score, -60.50333333333333, PathLength, 180.0,
hLowEdgeCostRandomFixedDistance,Cost, 374.4113698910954, Score, 54.96333333333331,sConstrainedRandomWalk,Cost, 85.7267108453073, Score, -54.96333333333331, PathLength, 163.0,
hMinimumConnectivity,Cost, 18276.875738784616, Score, 72.31,sConstrainedRandomWalk,Cost, 111.89346828619105, Score, -72.31, PathLength, 215.0,
hMaxDistance,Cost, 3884.3582110423185, Score, 58.48666666666667,sConstrainedRandomWalk,Cost, 90.90376810059082, Score, -58.48666666666667, PathLength, 174.0,
hRandom,Cost, 60.40927252562361, Score, 60.30000000000001,sConstrainedRandomWalk,Cost, 90.65604831858906, Score, -60.30000000000001, PathLength, 179.0,
hRandomDirection,Cost, 26.803587860159364, Score, 58.24666666666668,sConstrainedRandomWalk,Cost, 87.45158960921609, Score, -58.24666666666668, PathLength, 173.0,
hRandomSet,Cost, 34.050025891224465, Score, 68.48333333333335,sConstrainedRandomWalk,Cost, 102.62764412650695, Score, -68.48333333333335, PathLength, 204.0,
hRandomFixedDistance,Cost, 104.39203289004574, Score, 63.06,sConstrainedRandomWalk,Cost, 94.64327888777132, Score, -63.06, PathLength, 188.0,
hLowEdgeCostRandomFixedDistance,Cost, 44.119932483077584, Score, 68.05,sConstrainedRandomWalk,Cost, 101.98371597071232, Score, -68.05, PathLength, 203.0,
hMinimumConnectivity,Cost, 18072.338032191343, Score, 88.32333333333331,sConstrainedRandomWalk,Cost, 131.8308078781223, Score, -88.32333333333331, PathLength, 263.0,
hMaxDistance,Cost, 4034.6206822036597, Score, 59.95,sConstrainedRandomWalk,Cost, 89.70586309628568, Score, -59.95, PathLength, 178.0,
hRandom,Cost, 60.93332077154296, Score, 61.42333333333332,sConstrainedRandomWalk,Cost, 91.8456449746627, Score, -61.42333333333332, PathLength, 183.0,
hRandomDirection,Cost, 26.631037232226774, Score, 57.75666666666667,sConstrainedRandomWalk,Cost, 86.10756279562281, Score, -57.75666666666667, PathLength, 172.0,
hRandomSet,Cost, 35.64660445819513, Score, 63.30999999999998,sConstrainedRandomWalk,Cost, 94.42390972438108, Score, -63.30999999999998, PathLength, 188.0,
hRandomFixedDistance,Cost, 323.96479341121665, Score, 55.15666666666665,sConstrainedRandomWalk,Cost, 82.52521332675602, Score, -55.15666666666665, PathLength, 164.0,
hLowEdgeCostRandomFixedDistance,Cost, 220.3057648668035, Score, 58.43333333333333,sConstrainedRandomWalk,Cost, 86.72513323376056, Score, -58.43333333333333, PathLength, 174.0,
hMinimumConnectivity,Cost, 15822.95225775842, Score, 71.80666666666667,sConstrainedRandomWalk,Cost, 107.76730377068723, Score, -71.80666666666667, PathLength, 214.0,
hMaxDistance,Cost, 4072.342714260374, Score, 54.72666666666665,sConstrainedRandomWalk,Cost, 81.76843914319777, Score, -54.72666666666665, PathLength, 163.0,
hRandom,Cost, 63.67337134653143, Score, 57.62333333333334,sConstrainedRandomWalk,Cost, 86.71283787978341, Score, -57.62333333333334, PathLength, 171.0,
hRandomDirection,Cost, 27.813814955011203, Score, 51.91333333333334,sConstrainedRandomWalk,Cost, 77.9787708903379, Score, -51.91333333333334, PathLength, 154.0,
hRandomSet,Cost, 36.21688297796217, Score, 60.78,sConstrainedRandomWalk,Cost, 91.14090580318314, Score, -60.78, PathLength, 181.0,
hRandomFixedDistance,Cost, 161.106479051712, Score, 56.28333333333334,sConstrainedRandomWalk,Cost, 84.55803274151545, Score, -56.28333333333334, PathLength, 167.0,
hLowEdgeCostRandomFixedDistance,Cost, 51.95809230837995, Score, 57.37666666666667,sConstrainedRandomWalk,Cost, 86.0666460825485, Score, -57.37666666666667, PathLength, 171.0,
hMinimumConnectivity,Cost, 16672.32919984719, Score, 63.69666666666666,sConstrainedRandomWalk,Cost, 96.4819086435983, Score, -63.69666666666666, PathLength, 190.0,
hMaxDistance,Cost, 4248.395067024097, Score, 55.77999999999998,sConstrainedRandomWalk,Cost, 84.05285669257603, Score, -55.77999999999998, PathLength, 166.0,
hRandom,Cost, 61.02834270542641, Score, 59.69333333333329,sConstrainedRandomWalk,Cost, 82.21064688477497, Score, -59.69333333333329, PathLength, 178.0,
hRandomDirection,Cost, 25.765079802520148, Score, 56.93333333333333,sConstrainedRandomWalk,Cost, 78.8077858739047, Score, -56.93333333333333, PathLength, 169.0,
hRandomSet,Cost, 30.01210752805116, Score, 67.13333333333334,sConstrainedRandomWalk,Cost, 91.84475791341505, Score, -67.13333333333334, PathLength, 200.0,
hRandomFixedDistance,Cost, 63.15801784118941, Score, 64.41333333333334,sConstrainedRandomWalk,Cost, 88.65679616502342, Score, -64.41333333333334, PathLength, 192.0,
hLowEdgeCostRandomFixedDistance,Cost, 9.385971905984004, Score, 52.9,sConstrainedRandomWalk,Cost, 72.54684897176121, Score, -52.9, PathLength, 157.0,
hMinimumConnectivity,Cost, 16936.533252448087, Score, 82.1266666666667,sConstrainedRandomWalk,Cost, 113.6897712378432, Score, -82.1266666666667, PathLength, 245.0,
hMaxDistance,Cost, 3997.2154530901003, Score, 53.82,sConstrainedRandomWalk,Cost, 73.5212049143214, Score, -53.82, PathLength, 160.0,
hRandom,Cost, 67.28371775775749, Score, 57.806666666666636,sConstrainedRandomWalk,Cost, 83.97176194449611, Score, -57.806666666666636, PathLength, 172.0,
hRandomDirection,Cost, 28.12625603473285, Score, 57.36999999999999,sConstrainedRandomWalk,Cost, 83.10028784630889, Score, -57.36999999999999, PathLength, 171.0,
hRandomSet,Cost, 33.77758546126717, Score, 65.01999999999997,sConstrainedRandomWalk,Cost, 94.36132653787564, Score, -65.01999999999997, PathLength, 194.0,
hRandomFixedDistance,Cost, 28.045336217943888, Score, 54.36999999999998,sConstrainedRandomWalk,Cost, 78.66300032380077, Score, -54.36999999999998, PathLength, 162.0,
hLowEdgeCostRandomFixedDistance,Cost, 235.84622684578, Score, 56.21,sConstrainedRandomWalk,Cost, 81.3004262952986, Score, -56.21, PathLength, 167.0,
hMinimumConnectivity,Cost, 16380.770750446385, Score, 70.51333333333335,sConstrainedRandomWalk,Cost, 101.60684069089581, Score, -70.51333333333335, PathLength, 210.0,
hMaxDistance,Cost, 4377.283350617691, Score, 56.4733333333333,sConstrainedRandomWalk,Cost, 81.7710935572032, Score, -56.4733333333333, PathLength, 168.0,
hRandom,Cost, 68.07773428629481, Score, 55.18333333333331,sConstrainedRandomWalk,Cost, 81.57886080491626, Score, -55.18333333333331, PathLength, 164.0,
hRandomDirection,Cost, 28.64662101181575, Score, 54.01333333333335,sConstrainedRandomWalk,Cost, 79.67752591682043, Score, -54.01333333333335, PathLength, 161.0,
hRandomSet,Cost, 33.39476826790567, Score, 66.10999999999999,sConstrainedRandomWalk,Cost, 96.49069879729326, Score, -66.10999999999999, PathLength, 197.0,
hRandomFixedDistance,Cost, 28.6484313458201, Score, 56.92000000000003,sConstrainedRandomWalk,Cost, 83.54927634689328, Score, -56.92000000000003, PathLength, 169.0,
hLowEdgeCostRandomFixedDistance,Cost, 103.06350794431141, Score, 61.353333333333346,sConstrainedRandomWalk,Cost, 90.18979881600592, Score, -61.353333333333346, PathLength, 183.0,
hMinimumConnectivity,Cost, 18029.938557032252, Score, 72.06,sConstrainedRandomWalk,Cost, 105.62456858545065, Score, -72.06, PathLength, 215.0,
hMaxDistance,Cost, 4341.443515115285, Score, 57.27333333333334,sConstrainedRandomWalk,Cost, 83.84317819739897, Score, -57.27333333333334, PathLength, 170.0,
hRandom,Cost, 72.46373793896898, Score, 69.36999999999999,sConstrainedRandomWalk,Cost, 104.25873728832586, Score, -69.36999999999999, PathLength, 207.0,
hRandomDirection,Cost, 30.40144499849682, Score, 61.54666666666666,sConstrainedRandomWalk,Cost, 92.5136334979644, Score, -61.54666666666666, PathLength, 183.0,
hRandomSet,Cost, 38.875517494650076, Score, 82.31666666666666,sConstrainedRandomWalk,Cost, 124.97533150428313, Score, -82.31666666666666, PathLength, 245.0,
hRandomFixedDistance,Cost, 30.505514488112144, Score, 63.52333333333332,sConstrainedRandomWalk,Cost, 95.6842850542432, Score, -63.52333333333332, PathLength, 189.0,
hLowEdgeCostRandomFixedDistance,Cost, 415.20635984598414, Score, 59.20333333333334,sConstrainedRandomWalk,Cost, 88.41916528988654, Score, -59.20333333333334, PathLength, 176.0,
hMinimumConnectivity,Cost, 20331.582723072792, Score, 86.37666666666664,sConstrainedRandomWalk,Cost, 130.46363858183776, Score, -86.37666666666664, PathLength, 258.0,
hMaxDistance,Cost, 4997.72431962485, Score, 59.04999999999999,sConstrainedRandomWalk,Cost, 87.64484029457962, Score, -59.04999999999999, PathLength, 176.0,
hRandom,Cost, 71.33889902529616, Score, 66.53666666666663,sConstrainedRandomWalk,Cost, 96.48917139433875, Score, -66.53666666666663, PathLength, 198.0,
hRandomDirection,Cost, 29.592907122333305, Score, 51.36666666666663,sConstrainedRandomWalk,Cost, 74.86523351465664, Score, -51.36666666666663, PathLength, 153.0,
hRandomSet,Cost, 34.56878669387368, Score, 70.75333333333336,sConstrainedRandomWalk,Cost, 102.69034056923549, Score, -70.75333333333336, PathLength, 211.0,
hRandomFixedDistance,Cost, 431.23843610145303, Score, 58.06666666666665,sConstrainedRandomWalk,Cost, 84.09749619015533, Score, -58.06666666666665, PathLength, 173.0,
hLowEdgeCostRandomFixedDistance,Cost, 410.82783154171454, Score, 62.75666666666667,sConstrainedRandomWalk,Cost, 90.72075698209069, Score, -62.75666666666667, PathLength, 187.0,
hMinimumConnectivity,Cost, 19551.195645319967, Score, 78.38999999999997,sConstrainedRandomWalk,Cost, 114.19325225338831, Score, -78.38999999999997, PathLength, 234.0,
hMaxDistance,Cost, 4747.624706370817, Score, 59.71333333333333,sConstrainedRandomWalk,Cost, 86.02425440404114, Score, -59.71333333333333, PathLength, 178.0,
hRandom,Cost, 77.64125203200715, Score, 63.04,sConstrainedRandomWalk,Cost, 93.10554268197687, Score, -63.04, PathLength, 188.0,
hRandomDirection,Cost, 30.297684155459468, Score, 59.41666666666668,sConstrainedRandomWalk,Cost, 88.59044307495087, Score, -59.41666666666668, PathLength, 177.0,
hRandomSet,Cost, 35.54380555612627, Score, 64.2,sConstrainedRandomWalk,Cost, 95.2280501762079, Score, -64.2, PathLength, 191.0,
hRandomFixedDistance,Cost, 438.80356665305453, Score, 58.98666666666666,sConstrainedRandomWalk,Cost, 87.30200438634283, Score, -58.98666666666666, PathLength, 175.0,
hLowEdgeCostRandomFixedDistance,Cost, 215.9575845241071, Score, 57.64666666666666,sConstrainedRandomWalk,Cost, 84.73785560952382, Score, -57.64666666666666, PathLength, 171.0,
hMinimumConnectivity,Cost, 17397.609236943925, Score, 75.52999999999999,sConstrainedRandomWalk,Cost, 112.19591933457669, Score, -75.52999999999999, PathLength, 225.0,
hMaxDistance,Cost, 4960.159687553234, Score, 55.73999999999999,sConstrainedRandomWalk,Cost, 82.39074020253165, Score, -55.73999999999999, PathLength, 166.0,
hRandom,Cost, 87.41509092538685, Score, 74.55666666666667,sConstrainedRandomWalk,Cost, 118.07494973494286, Score, -74.55666666666667, PathLength, 222.0,
hRandomDirection,Cost, 33.71563909607474, Score, 66.71,sConstrainedRandomWalk,Cost, 105.25265604554636, Score, -66.71, PathLength, 199.0,
hRandomSet,Cost, 43.65704780963389, Score, 97.85333333333334,sConstrainedRandomWalk,Cost, 153.66199811746662, Score, -97.85333333333334, PathLength, 292.0,
hRandomFixedDistance,Cost, 212.5167679754542, Score, 87.29666666666667,sConstrainedRandomWalk,Cost, 138.66047537253823, Score, -87.29666666666667, PathLength, 260.0,
hLowEdgeCostRandomFixedDistance,Cost, 245.5645585177902, Score, 77.9833333333333,sConstrainedRandomWalk,Cost, 123.15574591633649, Score, -77.9833333333333, PathLength, 232.0,
hMinimumConnectivity,Cost, 20759.164716651754, Score, 103.10333333333335,sConstrainedRandomWalk,Cost, 163.12917415153646, Score, -103.10333333333335, PathLength, 308.0,
hMaxDistance,Cost, 5416.426865604449, Score, 71.06666666666665,sConstrainedRandomWalk,Cost, 112.31571136695727, Score, -71.06666666666665, PathLength, 212.0,
hRandom,Cost, 80.592511288429, Score, 64.36666666666667,sConstrainedRandomWalk,Cost, 92.56299907293597, Score, -64.36666666666667, PathLength, 192.0,
hRandomDirection,Cost, 30.845619098293522, Score, 61.81333333333332,sConstrainedRandomWalk,Cost, 89.19270003910493, Score, -61.81333333333332, PathLength, 184.0,
hRandomSet,Cost, 34.7626906485443, Score, 80.00999999999998,sConstrainedRandomWalk,Cost, 115.10646837163736, Score, -80.00999999999998, PathLength, 239.0,
hRandomFixedDistance,Cost, 344.0727165638633, Score, 62.66999999999998,sConstrainedRandomWalk,Cost, 89.71189873912536, Score, -62.66999999999998, PathLength, 187.0,
hLowEdgeCostRandomFixedDistance,Cost, 429.64560987404496, Score, 63.43333333333334,sConstrainedRandomWalk,Cost, 91.91479779940938, Score, -63.43333333333334, PathLength, 189.0,
hMinimumConnectivity,Cost, 19776.236128757977, Score, 80.43666666666665,sConstrainedRandomWalk,Cost, 115.9572252210735, Score, -80.43666666666665, PathLength, 240.0,
hMaxDistance,Cost, 5124.339975760971, Score, 62.79666666666665,sConstrainedRandomWalk,Cost, 90.70862875565122, Score, -62.79666666666665, PathLength, 187.0,
hRandom,Cost, 88.65139707289529, Score, 60.73333333333337,sConstrainedRandomWalk,Cost, 95.00009856426973, Score, -60.73333333333337, PathLength, 181.0,
hRandomDirection,Cost, 34.20841149836359, Score, 56.81333333333334,sConstrainedRandomWalk,Cost, 89.95203267071814, Score, -56.81333333333334, PathLength, 169.0,
hRandomSet,Cost, 44.27286416785618, Score, 62.09,sConstrainedRandomWalk,Cost, 97.7357431630332, Score, -62.09, PathLength, 185.0,
hRandomFixedDistance,Cost, 455.4869850758385, Score, 57.30999999999999,sConstrainedRandomWalk,Cost, 90.48752707939238, Score, -57.30999999999999, PathLength, 170.0,
hLowEdgeCostRandomFixedDistance,Cost, 17.90109037762137, Score, 57.26999999999999,sConstrainedRandomWalk,Cost, 91.11431288261329, Score, -57.26999999999999, PathLength, 170.0,
hMinimumConnectivity,Cost, 19487.993249661828, Score, 69.89999999999999,sConstrainedRandomWalk,Cost, 110.27301382112839, Score, -69.89999999999999, PathLength, 208.0,
hMaxDistance,Cost, 5758.712256535921, Score, 59.049999999999955,sConstrainedRandomWalk,Cost, 93.07720051019096, Score, -59.049999999999955, PathLength, 176.0,
hRandom,Cost, 85.93607105806845, Score, 64.03999999999999,sConstrainedRandomWalk,Cost, 92.9567745646659, Score, -64.03999999999999, PathLength, 191.0,
hRandomDirection,Cost, 32.02535533417283, Score, 66.00666666666669,sConstrainedRandomWalk,Cost, 95.7898590588457, Score, -66.00666666666669, PathLength, 197.0,
hRandomSet,Cost, 37.1906102122931, Score, 78.43666666666667,sConstrainedRandomWalk,Cost, 113.79063098073813, Score, -78.43666666666667, PathLength, 234.0,
hRandomFixedDistance,Cost, 147.0117806515037, Score, 75.03,sConstrainedRandomWalk,Cost, 108.60514768953058, Score, -75.03, PathLength, 224.0,
hLowEdgeCostRandomFixedDistance,Cost, 15.669083547068732, Score, 79.11666666666669,sConstrainedRandomWalk,Cost, 114.99741561351819, Score, -79.11666666666669, PathLength, 236.0,
hMinimumConnectivity,Cost, 19426.92179264587, Score, 92.45666666666666,sConstrainedRandomWalk,Cost, 133.60092947272153, Score, -92.45666666666666, PathLength, 276.0,
hMaxDistance,Cost, 5448.166399671916, Score, 67.12333333333332,sConstrainedRandomWalk,Cost, 96.82115477349745, Score, -67.12333333333332, PathLength, 200.0,
hRandom,Cost, 93.17548236180461, Score, 65.46999999999998,sConstrainedRandomWalk,Cost, 98.68318456132562, Score, -65.46999999999998, PathLength, 195.0,
hRandomDirection,Cost, 33.866684247673646, Score, 65.71999999999998,sConstrainedRandomWalk,Cost, 99.60400687949694, Score, -65.71999999999998, PathLength, 196.0,
hRandomSet,Cost, 41.56147548412935, Score, 78.64333333333335,sConstrainedRandomWalk,Cost, 117.62039353532866, Score, -78.64333333333335, PathLength, 234.0,
hRandomFixedDistance,Cost, 104.98311425922579, Score, 69.14333333333337,sConstrainedRandomWalk,Cost, 104.44955590671609, Score, -69.14333333333337, PathLength, 206.0,
hLowEdgeCostRandomFixedDistance,Cost, 142.32761522395222, Score, 64.16333333333336,sConstrainedRandomWalk,Cost, 96.8798701280769, Score, -64.16333333333336, PathLength, 191.0,
hMinimumConnectivity,Cost, 20823.534822269663, Score, 97.32000000000004,sConstrainedRandomWalk,Cost, 145.81263485018744, Score, -97.32000000000004, PathLength, 290.0,
hMaxDistance,Cost, 5942.876373121364, Score, 66.27666666666669,sConstrainedRandomWalk,Cost, 99.9673650236247, Score, -66.27666666666669, PathLength, 197.0,
hRandom,Cost, 101.7387275611822, Score, 72.44000000000004,sConstrainedRandomWalk,Cost, 114.85235954969208, Score, -72.44000000000004, PathLength, 216.0,
hRandomDirection,Cost, 36.33465197191529, Score, 62.73333333333334,sConstrainedRandomWalk,Cost, 99.86634367118123, Score, -62.73333333333334, PathLength, 187.0,
hRandomSet,Cost, 47.62139112174991, Score, 86.12333333333333,sConstrainedRandomWalk,Cost, 136.96317964415607, Score, -86.12333333333333, PathLength, 257.0,
hRandomFixedDistance,Cost, 558.056820029113, Score, 66.67666666666669,sConstrainedRandomWalk,Cost, 105.2087022186218, Score, -66.67666666666669, PathLength, 199.0,
hLowEdgeCostRandomFixedDistance,Cost, 476.21067363363085, Score, 67.85333333333332,sConstrainedRandomWalk,Cost, 107.42489894176542, Score, -67.85333333333332, PathLength, 202.0,
hMinimumConnectivity,Cost, 21772.321169485516, Score, 92.72333333333331,sConstrainedRandomWalk,Cost, 147.19194337231468, Score, -92.72333333333331, PathLength, 277.0,
hMaxDistance,Cost, 6213.800086777416, Score, 61.18999999999997,sConstrainedRandomWalk,Cost, 97.49931361950976, Score, -61.18999999999997, PathLength, 182.0,
hRandom,Cost, 99.98105219892608, Score, 72.48666666666666,sConstrainedRandomWalk,Cost, 110.64166015072183, Score, -72.48666666666666, PathLength, 216.0,
hRandomDirection,Cost, 36.04493013028346, Score, 67.04666666666668,sConstrainedRandomWalk,Cost, 102.2846504849482, Score, -67.04666666666668, PathLength, 200.0,
hRandomSet,Cost, 42.871187008497365, Score, 79.7566666666667,sConstrainedRandomWalk,Cost, 121.54988167561453, Score, -79.7566666666667, PathLength, 238.0,
hRandomFixedDistance,Cost, 248.54912853164114, Score, 69.51333333333334,sConstrainedRandomWalk,Cost, 105.2809026889256, Score, -69.51333333333334, PathLength, 207.0,
hLowEdgeCostRandomFixedDistance,Cost, 18.791348224603652, Score, 67.84666666666666,sConstrainedRandomWalk,Cost, 103.89062833577756, Score, -67.84666666666666, PathLength, 202.0,
hMinimumConnectivity,Cost, 21594.889864247703, Score, 93.89333333333332,sConstrainedRandomWalk,Cost, 143.59879781434034, Score, -93.89333333333332, PathLength, 280.0,
hMaxDistance,Cost, 6347.036735756186, Score, 67.16333333333334,sConstrainedRandomWalk,Cost, 102.20533293504428, Score, -67.16333333333334, PathLength, 200.0,
hRandom,Cost, 104.78726508257249, Score, 73.46666666666668,sConstrainedRandomWalk,Cost, 110.24503615595614, Score, -73.46666666666668, PathLength, 219.0,
hRandomDirection,Cost, 35.02665020872044, Score, 69.85000000000001,sConstrainedRandomWalk,Cost, 104.92652691208133, Score, -69.85000000000001, PathLength, 208.0,
hRandomSet,Cost, 40.98536791575861, Score, 84.34999999999998,sConstrainedRandomWalk,Cost, 127.87491338183298, Score, -84.34999999999998, PathLength, 252.0,
hRandomFixedDistance,Cost, 246.0730243150618, Score, 70.95333333333336,sConstrainedRandomWalk,Cost, 107.80339319115633, Score, -70.95333333333336, PathLength, 211.0,
