[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1], {Topology,scalefree}, {NumberOfNodes,100}, {NumberOfHideLocations,i+1}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hLowEdgeCostRandomFixedDistance,Cost, 18.582769716814802, Score, 232.1133333333333,sConstrainedRandomWalk,Cost, 155.42041383071128, Score, -232.1133333333333, PathLength, 347.0,
hMinimumConnectivity,Cost, 1517.9588309477892, Score, 302.1733333333332,sConstrainedRandomWalk,Cost, 205.20810271519414, Score, -302.1733333333332, PathLength, 452.0,
hMaxDistance,Cost, 3851.734714922363, Score, 252.43333333333328,sConstrainedRandomWalk,Cost, 168.8814699426801, Score, -252.43333333333328, PathLength, 377.0,
hRandom,Cost, 66.86658959163913, Score, 220.9133333333333,sConstrainedRandomWalk,Cost, 165.4264923994492, Score, -220.9133333333333, PathLength, 330.0,
hRandomDirection,Cost, 32.47998223293024, Score, 222.52666666666673,sConstrainedRandomWalk,Cost, 167.1724728328209, Score, -222.52666666666673, PathLength, 332.0,
hRandomSet,Cost, 51.00149750636968, Score, 244.61999999999992,sConstrainedRandomWalk,Cost, 184.84185213554778, Score, -244.61999999999992, PathLength, 365.0,
hRandomFixedDistance,Cost, 315.9157444424992, Score, 224.91999999999993,sConstrainedRandomWalk,Cost, 167.37873740892297, Score, -224.91999999999993, PathLength, 336.0,
hLowEdgeCostRandomFixedDistance,Cost, 22.98430682573787, Score, 237.05333333333328,sConstrainedRandomWalk,Cost, 178.2010132021817, Score, -237.05333333333328, PathLength, 354.0,
hMinimumConnectivity,Cost, 5635.245876512956, Score, 306.6933333333333,sConstrainedRandomWalk,Cost, 228.55994499220552, Score, -306.6933333333333, PathLength, 459.0,
hMaxDistance,Cost, 3954.785861278042, Score, 214.35333333333324,sConstrainedRandomWalk,Cost, 160.24029027737052, Score, -214.35333333333324, PathLength, 320.0,
hRandom,Cost, 63.963614107525906, Score, 258.87755102040825,sConstrainedRandomWalk,Cost, 176.1514131395422, Score, -258.87755102040825, PathLength, 379.0,
hRandomDirection,Cost, 33.7570687072356, Score, 246.8843537414966,sConstrainedRandomWalk,Cost, 170.46915752152893, Score, -246.8843537414966, PathLength, 361.0,
hRandomSet,Cost, 52.15272432958007, Score, 295.7755102040816,sConstrainedRandomWalk,Cost, 202.13713962150038, Score, -295.7755102040816, PathLength, 433.0,
hRandomFixedDistance,Cost, 85.70940032639531, Score, 237.70748299319737,sConstrainedRandomWalk,Cost, 161.22756326820405, Score, -237.70748299319737, PathLength, 348.0,
hLowEdgeCostRandomFixedDistance,Cost, 159.9900862680963, Score, 263.05442176870764,sConstrainedRandomWalk,Cost, 180.9555051913467, Score, -263.05442176870764, PathLength, 385.0,
hMinimumConnectivity,Cost, 4339.006866679135, Score, 332.64625850340127,sConstrainedRandomWalk,Cost, 230.1317972440166, Score, -332.64625850340127, PathLength, 487.0,
hMaxDistance,Cost, 33.46513222157668, Score, 256.63945578231295,sConstrainedRandomWalk,Cost, 174.88060087052293, Score, -256.63945578231295, PathLength, 376.0,
hRandom,Cost, 63.102254666601674, Score, 192.96969696969697,sConstrainedRandomWalk,Cost, 159.44637692478395, Score, -192.96969696969697, PathLength, 317.0,
hRandomDirection,Cost, 29.93566459838433, Score, 197.53939393939388,sConstrainedRandomWalk,Cost, 162.55010786755565, Score, -197.53939393939388, PathLength, 324.0,
hRandomSet,Cost, 52.509071492331834, Score, 222.22424242424245,sConstrainedRandomWalk,Cost, 183.58459169367524, Score, -222.22424242424245, PathLength, 365.0,
hRandomFixedDistance,Cost, 92.51910880229111, Score, 215.48484848484838,sConstrainedRandomWalk,Cost, 178.6030009037014, Score, -215.48484848484838, PathLength, 354.0,
hLowEdgeCostRandomFixedDistance,Cost, 67.97893494273121, Score, 217.0242424242424,sConstrainedRandomWalk,Cost, 178.63955669327135, Score, -217.0242424242424, PathLength, 357.0,
hMinimumConnectivity,Cost, 10176.218204853118, Score, 271.0545454545455,sConstrainedRandomWalk,Cost, 222.8570422751693, Score, -271.0545454545455, PathLength, 446.0,
hMaxDistance,Cost, 4024.88054161403, Score, 174.7333333333333,sConstrainedRandomWalk,Cost, 143.72468102863147, Score, -174.7333333333333, PathLength, 287.0,
hRandom,Cost, 71.76335458783609, Score, 250.20547945205476,sConstrainedRandomWalk,Cost, 182.0605423117657, Score, -250.20547945205476, PathLength, 364.0,
hRandomDirection,Cost, 34.35654418733451, Score, 241.95205479452042,sConstrainedRandomWalk,Cost, 175.91276723003793, Score, -241.95205479452042, PathLength, 352.0,
hRandomSet,Cost, 59.95696024080364, Score, 279.97260273972614,sConstrainedRandomWalk,Cost, 205.4863602063573, Score, -279.97260273972614, PathLength, 407.0,
hRandomFixedDistance,Cost, 360.2585106050688, Score, 229.51369863013693,sConstrainedRandomWalk,Cost, 166.7125618400951, Score, -229.51369863013693, PathLength, 334.0,
hLowEdgeCostRandomFixedDistance,Cost, 25.658153588269162, Score, 240.52054794520546,sConstrainedRandomWalk,Cost, 173.96341221867246, Score, -240.52054794520546, PathLength, 350.0,
hMinimumConnectivity,Cost, 6547.277496280112, Score, 322.85616438356186,sConstrainedRandomWalk,Cost, 234.12984572997837, Score, -322.85616438356186, PathLength, 470.0,
hMaxDistance,Cost, 33.95109546201612, Score, 246.67123287671222,sConstrainedRandomWalk,Cost, 180.24086351139223, Score, -246.67123287671222, PathLength, 359.0,
hRandom,Cost, 82.08135929868764, Score, 263.43918918918916,sConstrainedRandomWalk,Cost, 201.4618172889964, Score, -263.43918918918916, PathLength, 388.0,
hRandomDirection,Cost, 41.790217226222964, Score, 252.9797297297298,sConstrainedRandomWalk,Cost, 193.03691427950093, Score, -252.9797297297298, PathLength, 373.0,
hRandomSet,Cost, 69.15647017646283, Score, 281.01351351351354,sConstrainedRandomWalk,Cost, 217.34121419513048, Score, -281.01351351351354, PathLength, 414.0,
hRandomFixedDistance,Cost, 41.80664643551363, Score, 246.83783783783772,sConstrainedRandomWalk,Cost, 189.64899483324172, Score, -246.83783783783772, PathLength, 364.0,
hLowEdgeCostRandomFixedDistance,Cost, 202.97620853292807, Score, 261.5405405405405,sConstrainedRandomWalk,Cost, 200.9744711393397, Score, -261.5405405405405, PathLength, 386.0,
hMinimumConnectivity,Cost, 3066.8079436429384, Score, 324.16891891891896,sConstrainedRandomWalk,Cost, 250.3364267958181, Score, -324.16891891891896, PathLength, 478.0,
hMaxDistance,Cost, 5010.269583689704, Score, 271.61486486486496,sConstrainedRandomWalk,Cost, 207.7996963885117, Score, -271.61486486486496, PathLength, 400.0,
hRandom,Cost, 77.83681155481396, Score, 232.64473684210532,sConstrainedRandomWalk,Cost, 175.26650571691573, Score, -232.64473684210532, PathLength, 352.0,
hRandomDirection,Cost, 36.960262737880534, Score, 219.8026315789475,sConstrainedRandomWalk,Cost, 164.99270399501555, Score, -219.8026315789475, PathLength, 333.0,
hRandomSet,Cost, 60.1916592759076, Score, 255.45394736842096,sConstrainedRandomWalk,Cost, 192.94346551693795, Score, -255.45394736842096, PathLength, 387.0,
hRandomFixedDistance,Cost, 389.6404988022374, Score, 237.48026315789485,sConstrainedRandomWalk,Cost, 178.86811124426072, Score, -237.48026315789485, PathLength, 359.0,
hLowEdgeCostRandomFixedDistance,Cost, 216.2049797573235, Score, 228.8092105263157,sConstrainedRandomWalk,Cost, 170.9389259450974, Score, -228.8092105263157, PathLength, 346.0,
hMinimumConnectivity,Cost, 2545.6156974604505, Score, 265.1118421052632,sConstrainedRandomWalk,Cost, 199.50206144008123, Score, -265.1118421052632, PathLength, 401.0,
hMaxDistance,Cost, 5060.283166226545, Score, 213.06578947368428,sConstrainedRandomWalk,Cost, 159.57857228579542, Score, -213.06578947368428, PathLength, 322.0,
hRandom,Cost, 71.65134295186836, Score, 297.4362416107383,sConstrainedRandomWalk,Cost, 201.7894424638037, Score, -297.4362416107383, PathLength, 442.0,
hRandomDirection,Cost, 35.961347219080395, Score, 261.2080536912753,sConstrainedRandomWalk,Cost, 175.6591130260587, Score, -261.2080536912753, PathLength, 388.0,
hRandomSet,Cost, 56.84807357537457, Score, 311.4630872483223,sConstrainedRandomWalk,Cost, 209.6640149687473, Score, -311.4630872483223, PathLength, 463.0,
hRandomFixedDistance,Cost, 201.54644096653766, Score, 273.3489932885906,sConstrainedRandomWalk,Cost, 183.94833326657326, Score, -273.3489932885906, PathLength, 406.0,
hLowEdgeCostRandomFixedDistance,Cost, 198.60118130314922, Score, 267.79865771812075,sConstrainedRandomWalk,Cost, 180.9258767292435, Score, -267.79865771812075, PathLength, 398.0,
hMinimumConnectivity,Cost, 3403.9344421973674, Score, 373.9932885906039,sConstrainedRandomWalk,Cost, 252.31027795749873, Score, -373.9932885906039, PathLength, 556.0,
hMaxDistance,Cost, 4851.858904971032, Score, 266.96644295302013,sConstrainedRandomWalk,Cost, 179.7593593705109, Score, -266.96644295302013, PathLength, 396.0,
hRandom,Cost, 83.64963522229691, Score, 234.0903225806451,sConstrainedRandomWalk,Cost, 179.4027420864255, Score, -234.0903225806451, PathLength, 361.0,
hRandomDirection,Cost, 39.061309378598395, Score, 214.53548387096777,sConstrainedRandomWalk,Cost, 164.69344769608267, Score, -214.53548387096777, PathLength, 331.0,
hRandomSet,Cost, 64.29235252678055, Score, 260.7548387096775,sConstrainedRandomWalk,Cost, 199.38909966186063, Score, -260.7548387096775, PathLength, 403.0,
hRandomFixedDistance,Cost, 229.8593283215378, Score, 252.27096774193546,sConstrainedRandomWalk,Cost, 193.38299418373256, Score, -252.27096774193546, PathLength, 390.0,
hLowEdgeCostRandomFixedDistance,Cost, 301.62940387930695, Score, 227.13548387096773,sConstrainedRandomWalk,Cost, 174.5215451573235, Score, -227.13548387096773, PathLength, 351.0,
hMinimumConnectivity,Cost, 5898.18124730553, Score, 302.6387096774194,sConstrainedRandomWalk,Cost, 232.08261473703456, Score, -302.6387096774194, PathLength, 468.0,
hMaxDistance,Cost, 5556.6973667233, Score, 237.63225806451618,sConstrainedRandomWalk,Cost, 182.45875528750054, Score, -237.63225806451618, PathLength, 367.0,
hRandom,Cost, 88.30336317453128, Score, 233.0466666666666,sConstrainedRandomWalk,Cost, 176.2412433145608, Score, -233.0466666666666, PathLength, 348.0,
hRandomDirection,Cost, 42.84619064662719, Score, 256.6066666666666,sConstrainedRandomWalk,Cost, 192.8794793448778, Score, -256.6066666666666, PathLength, 383.0,
hRandomSet,Cost, 61.79888165967766, Score, 253.23333333333323,sConstrainedRandomWalk,Cost, 193.46809132869004, Score, -253.23333333333323, PathLength, 378.0,
hRandomFixedDistance,Cost, 238.7973166679934, Score, 250.84000000000003,sConstrainedRandomWalk,Cost, 190.51063154329103, Score, -250.84000000000003, PathLength, 375.0,
hLowEdgeCostRandomFixedDistance,Cost, 317.5194935662663, Score, 250.47333333333333,sConstrainedRandomWalk,Cost, 188.74082820126205, Score, -250.47333333333333, PathLength, 374.0,
hMinimumConnectivity,Cost, 7289.206429359221, Score, 311.4133333333333,sConstrainedRandomWalk,Cost, 233.5836167972207, Score, -311.4133333333333, PathLength, 466.0,
hMaxDistance,Cost, 5416.050829747738, Score, 230.69333333333324,sConstrainedRandomWalk,Cost, 174.62034408311948, Score, -230.69333333333324, PathLength, 345.0,
hRandom,Cost, 93.87864686121242, Score, 257.98611111111114,sConstrainedRandomWalk,Cost, 186.22877371136823, Score, -257.98611111111114, PathLength, 370.0,
hRandomDirection,Cost, 45.375224313900155, Score, 263.0833333333335,sConstrainedRandomWalk,Cost, 188.71989223439644, Score, -263.0833333333335, PathLength, 377.0,
hRandomSet,Cost, 66.54786851994061, Score, 295.07638888888886,sConstrainedRandomWalk,Cost, 213.01437834847903, Score, -295.07638888888886, PathLength, 423.0,
hRandomFixedDistance,Cost, 121.42257191309142, Score, 240.8958333333334,sConstrainedRandomWalk,Cost, 173.64917905269908, Score, -240.8958333333334, PathLength, 345.0,
hLowEdgeCostRandomFixedDistance,Cost, 33.49174812626598, Score, 246.77083333333343,sConstrainedRandomWalk,Cost, 176.72128324534995, Score, -246.77083333333343, PathLength, 354.0,
hMinimumConnectivity,Cost, 8000.464667552479, Score, 347.42361111111126,sConstrainedRandomWalk,Cost, 248.48978848554762, Score, -347.42361111111126, PathLength, 499.0,
hMaxDistance,Cost, 5475.167850173904, Score, 257.22916666666663,sConstrainedRandomWalk,Cost, 184.82210177831365, Score, -257.22916666666663, PathLength, 369.0,
hRandom,Cost, 96.84493413246602, Score, 216.1870967741936,sConstrainedRandomWalk,Cost, 181.67646860730417, Score, -216.1870967741936, PathLength, 334.0,
hRandomDirection,Cost, 45.26923526701401, Score, 219.8451612903226,sConstrainedRandomWalk,Cost, 184.92468554988068, Score, -219.8451612903226, PathLength, 339.0,
hRandomSet,Cost, 69.02814712953332, Score, 234.12903225806457,sConstrainedRandomWalk,Cost, 196.2763887457069, Score, -234.12903225806457, PathLength, 361.0,
hRandomFixedDistance,Cost, 361.0182002082063, Score, 207.0967741935484,sConstrainedRandomWalk,Cost, 173.85186050076442, Score, -207.0967741935484, PathLength, 320.0,
hLowEdgeCostRandomFixedDistance,Cost, 34.119084755131865, Score, 205.5290322580646,sConstrainedRandomWalk,Cost, 172.440654925516, Score, -205.5290322580646, PathLength, 317.0,
hMinimumConnectivity,Cost, 12613.601096055061, Score, 270.2451612903226,sConstrainedRandomWalk,Cost, 227.89056571571254, Score, -270.2451612903226, PathLength, 417.0,
hMaxDistance,Cost, 6049.184957855748, Score, 196.7870967741934,sConstrainedRandomWalk,Cost, 166.35771964803263, Score, -196.7870967741934, PathLength, 304.0,
hRandom,Cost, 93.56064317423068, Score, 261.2592592592593,sConstrainedRandomWalk,Cost, 165.2490138088362, Score, -261.2592592592593, PathLength, 351.0,
hRandomDirection,Cost, 45.970403328231484, Score, 301.7703703703703,sConstrainedRandomWalk,Cost, 192.151263227073, Score, -301.7703703703703, PathLength, 406.0,
hRandomSet,Cost, 73.71768482831995, Score, 290.4962962962963,sConstrainedRandomWalk,Cost, 184.68153704720683, Score, -290.4962962962963, PathLength, 391.0,
hRandomFixedDistance,Cost, 362.6342609083098, Score, 300.51111111111123,sConstrainedRandomWalk,Cost, 192.01251628515573, Score, -300.51111111111123, PathLength, 404.0,
hLowEdgeCostRandomFixedDistance,Cost, 361.07754579245477, Score, 280.50370370370365,sConstrainedRandomWalk,Cost, 178.092839272885, Score, -280.50370370370365, PathLength, 377.0,
hMinimumConnectivity,Cost, 6302.247280827714, Score, 325.94074074074064,sConstrainedRandomWalk,Cost, 208.3499511644529, Score, -325.94074074074064, PathLength, 439.0,
hMaxDistance,Cost, 6079.68108659833, Score, 284.17037037037045,sConstrainedRandomWalk,Cost, 182.10635534230312, Score, -284.17037037037045, PathLength, 382.0,
hRandom,Cost, 93.12953098794337, Score, 258.51923076923083,sConstrainedRandomWalk,Cost, 200.83264296936537, Score, -258.51923076923083, PathLength, 402.0,
hRandomDirection,Cost, 43.08243295653366, Score, 217.28205128205124,sConstrainedRandomWalk,Cost, 169.57943581091178, Score, -217.28205128205124, PathLength, 337.0,
hRandomSet,Cost, 68.28576345259636, Score, 259.8076923076923,sConstrainedRandomWalk,Cost, 202.79745670325067, Score, -259.8076923076923, PathLength, 404.0,
hRandomFixedDistance,Cost, 119.12727991136677, Score, 235.6666666666667,sConstrainedRandomWalk,Cost, 184.4989334434652, Score, -235.6666666666667, PathLength, 366.0,
hLowEdgeCostRandomFixedDistance,Cost, 341.1574088006156, Score, 238.69871794871793,sConstrainedRandomWalk,Cost, 186.16991703405836, Score, -238.69871794871793, PathLength, 371.0,
hMinimumConnectivity,Cost, 10805.66783036369, Score, 287.647435897436,sConstrainedRandomWalk,Cost, 221.80504439716427, Score, -287.647435897436, PathLength, 447.0,
hMaxDistance,Cost, 5857.939121162464, Score, 236.0448717948718,sConstrainedRandomWalk,Cost, 183.25908127149663, Score, -236.0448717948718, PathLength, 367.0,
hRandom,Cost, 96.9150513743613, Score, 306.0945945945945,sConstrainedRandomWalk,Cost, 221.16492200790526, Score, -306.0945945945945, PathLength, 452.0,
hRandomDirection,Cost, 44.19850634671246, Score, 323.5945945945945,sConstrainedRandomWalk,Cost, 233.45580917756678, Score, -323.5945945945945, PathLength, 477.0,
hRandomSet,Cost, 74.85279072028226, Score, 334.5202702702703,sConstrainedRandomWalk,Cost, 242.70968926307964, Score, -334.5202702702703, PathLength, 494.0,
hRandomFixedDistance,Cost, 250.46308197480002, Score, 299.27027027027015,sConstrainedRandomWalk,Cost, 216.23961803495126, Score, -299.27027027027015, PathLength, 441.0,
hLowEdgeCostRandomFixedDistance,Cost, 247.44170755751483, Score, 312.4324324324325,sConstrainedRandomWalk,Cost, 228.86487208283737, Score, -312.4324324324325, PathLength, 461.0,
hMinimumConnectivity,Cost, 8357.020478358208, Score, 370.4527027027027,sConstrainedRandomWalk,Cost, 267.7534371759377, Score, -370.4527027027027, PathLength, 547.0,
hMaxDistance,Cost, 5952.552304757095, Score, 298.02027027027026,sConstrainedRandomWalk,Cost, 217.45382420652263, Score, -298.02027027027026, PathLength, 440.0,
hRandom,Cost, 98.7142782766336, Score, 178.4488636363636,sConstrainedRandomWalk,Cost, 153.82674170031459, Score, -178.4488636363636, PathLength, 313.0,
hRandomDirection,Cost, 42.2571449612419, Score, 169.67613636363637,sConstrainedRandomWalk,Cost, 146.29573146829603, Score, -169.67613636363637, PathLength, 297.0,
hRandomSet,Cost, 61.66483820425205, Score, 191.60795454545453,sConstrainedRandomWalk,Cost, 164.85499061514068, Score, -191.60795454545453, PathLength, 336.0,
hRandomFixedDistance,Cost, 438.56644759177084, Score, 162.71022727272725,sConstrainedRandomWalk,Cost, 139.96706741148847, Score, -162.71022727272725, PathLength, 285.0,
hLowEdgeCostRandomFixedDistance,Cost, 433.77309768618085, Score, 179.59090909090912,sConstrainedRandomWalk,Cost, 154.13902543605352, Score, -179.59090909090912, PathLength, 315.0,
hMinimumConnectivity,Cost, 11849.306040637428, Score, 222.9431818181817,sConstrainedRandomWalk,Cost, 192.79153710563043, Score, -222.9431818181817, PathLength, 391.0,
hMaxDistance,Cost, 6597.985363604722, Score, 168.51704545454538,sConstrainedRandomWalk,Cost, 146.23402205843843, Score, -168.51704545454538, PathLength, 295.0,
hRandom,Cost, 115.68910042201895, Score, 255.83443708609272,sConstrainedRandomWalk,Cost, 210.5711422101903, Score, -255.83443708609272, PathLength, 385.0,
hRandomDirection,Cost, 51.08028045303515, Score, 257.37748344370857,sConstrainedRandomWalk,Cost, 212.74491739972242, Score, -257.37748344370857, PathLength, 387.0,
hRandomSet,Cost, 80.4612890040693, Score, 268.4304635761589,sConstrainedRandomWalk,Cost, 222.3343886577921, Score, -268.4304635761589, PathLength, 404.0,
hRandomFixedDistance,Cost, 655.7960363838557, Score, 256.63576158940407,sConstrainedRandomWalk,Cost, 211.85282387799774, Score, -256.63576158940407, PathLength, 386.0,
hLowEdgeCostRandomFixedDistance,Cost, 144.01870523654213, Score, 259.2913907284767,sConstrainedRandomWalk,Cost, 214.93860672358244, Score, -259.2913907284767, PathLength, 390.0,
hMinimumConnectivity,Cost, 10581.846420241329, Score, 336.4039735099339,sConstrainedRandomWalk,Cost, 277.78288648519543, Score, -336.4039735099339, PathLength, 506.0,
hMaxDistance,Cost, 51.76339814057161, Score, 259.94701986754967,sConstrainedRandomWalk,Cost, 215.6686339212481, Score, -259.94701986754967, PathLength, 391.0,
hRandom,Cost, 101.50726015172246, Score, 259.7610062893083,sConstrainedRandomWalk,Cost, 198.67864423834985, Score, -259.7610062893083, PathLength, 412.0,
hRandomDirection,Cost, 44.229097219012345, Score, 250.81132075471686,sConstrainedRandomWalk,Cost, 193.95930116618052, Score, -250.81132075471686, PathLength, 397.0,
hRandomSet,Cost, 69.56221015967002, Score, 284.27044025157227,sConstrainedRandomWalk,Cost, 218.94378547845486, Score, -284.27044025157227, PathLength, 450.0,
hRandomFixedDistance,Cost, 403.68419782426446, Score, 252.622641509434,sConstrainedRandomWalk,Cost, 193.98759101386509, Score, -252.622641509434, PathLength, 400.0,
hLowEdgeCostRandomFixedDistance,Cost, 120.52853688031882, Score, 253.67295597484278,sConstrainedRandomWalk,Cost, 195.62556493912243, Score, -253.67295597484278, PathLength, 402.0,
hMinimumConnectivity,Cost, 12492.129979275735, Score, 321.31446540880506,sConstrainedRandomWalk,Cost, 249.43633484653688, Score, -321.31446540880506, PathLength, 509.0,
hMaxDistance,Cost, 6682.805828058836, Score, 250.46540880503142,sConstrainedRandomWalk,Cost, 193.45563106579567, Score, -250.46540880503142, PathLength, 397.0,
hRandom,Cost, 102.19867633914524, Score, 230.54320987654327,sConstrainedRandomWalk,Cost, 175.53735360732242, Score, -230.54320987654327, PathLength, 372.0,
hRandomDirection,Cost, 44.94480437157763, Score, 228.38271604938274,sConstrainedRandomWalk,Cost, 175.18353247498143, Score, -228.38271604938274, PathLength, 368.0,
hRandomSet,Cost, 65.32861673947951, Score, 246.09259259259258,sConstrainedRandomWalk,Cost, 188.22056092716022, Score, -246.09259259259258, PathLength, 397.0,
hRandomFixedDistance,Cost, 533.0681631679906, Score, 216.3888888888889,sConstrainedRandomWalk,Cost, 166.46940184906452, Score, -216.3888888888889, PathLength, 349.0,
hLowEdgeCostRandomFixedDistance,Cost, 129.60154808378832, Score, 209.9814814814814,sConstrainedRandomWalk,Cost, 161.287026919016, Score, -209.9814814814814, PathLength, 339.0,
hMinimumConnectivity,Cost, 11853.865318819833, Score, 290.7222222222223,sConstrainedRandomWalk,Cost, 222.5870101959738, Score, -290.7222222222223, PathLength, 469.0,
hMaxDistance,Cost, 45.97434298754271, Score, 207.90740740740742,sConstrainedRandomWalk,Cost, 159.91875196287424, Score, -207.90740740740742, PathLength, 335.0,
hRandom,Cost, 121.51645011835937, Score, 314.3655172413793,sConstrainedRandomWalk,Cost, 226.60425667286546, Score, -314.3655172413793, PathLength, 454.0,
hRandomDirection,Cost, 53.72010932379467, Score, 301.24137931034477,sConstrainedRandomWalk,Cost, 218.5647733378559, Score, -301.24137931034477, PathLength, 435.0,
hRandomSet,Cost, 79.91381424108053, Score, 313.7931034482759,sConstrainedRandomWalk,Cost, 227.87422879072489, Score, -313.7931034482759, PathLength, 454.0,
hRandomFixedDistance,Cost, 450.6244115875122, Score, 296.77241379310357,sConstrainedRandomWalk,Cost, 214.87617423534704, Score, -296.77241379310357, PathLength, 429.0,
hLowEdgeCostRandomFixedDistance,Cost, 150.54013169288555, Score, 297.8344827586207,sConstrainedRandomWalk,Cost, 214.93440079652572, Score, -297.8344827586207, PathLength, 430.0,
hMinimumConnectivity,Cost, 9786.725854690343, Score, 351.58620689655174,sConstrainedRandomWalk,Cost, 252.58392400623615, Score, -351.58620689655174, PathLength, 508.0,
hMaxDistance,Cost, 7417.608739100742, Score, 290.710344827586,sConstrainedRandomWalk,Cost, 209.60294606781545, Score, -290.710344827586, PathLength, 420.0,
hRandom,Cost, 121.62996486201544, Score, 338.85034013605434,sConstrainedRandomWalk,Cost, 245.48755204910296, Score, -338.85034013605434, PathLength, 497.0,
hRandomDirection,Cost, 54.73830400221102, Score, 286.74149659863934,sConstrainedRandomWalk,Cost, 206.80583868373287, Score, -286.74149659863934, PathLength, 420.0,
hRandomSet,Cost, 73.0298374156509, Score, 339.1224489795918,sConstrainedRandomWalk,Cost, 245.7236633011145, Score, -339.1224489795918, PathLength, 497.0,
hRandomFixedDistance,Cost, 171.1752026580263, Score, 319.61224489795916,sConstrainedRandomWalk,Cost, 232.44851289457702, Score, -319.61224489795916, PathLength, 468.0,
hLowEdgeCostRandomFixedDistance,Cost, 675.4712445648639, Score, 331.6666666666666,sConstrainedRandomWalk,Cost, 241.80616269663653, Score, -331.6666666666666, PathLength, 486.0,
hMinimumConnectivity,Cost, 7283.329423051165, Score, 364.33333333333326,sConstrainedRandomWalk,Cost, 263.48918057541886, Score, -364.33333333333326, PathLength, 534.0,
hMaxDistance,Cost, 8224.230484704021, Score, 332.469387755102,sConstrainedRandomWalk,Cost, 241.04204198151018, Score, -332.469387755102, PathLength, 487.0,
hRandom,Cost, 125.44293512806422, Score, 248.86666666666665,sConstrainedRandomWalk,Cost, 190.04103454539575, Score, -248.86666666666665, PathLength, 372.0,
hRandomDirection,Cost, 57.122673124510605, Score, 236.07333333333332,sConstrainedRandomWalk,Cost, 181.01897339208864, Score, -236.07333333333332, PathLength, 353.0,
hRandomSet,Cost, 76.23568117033086, Score, 272.0733333333334,sConstrainedRandomWalk,Cost, 208.75585061624344, Score, -272.0733333333334, PathLength, 407.0,
hRandomFixedDistance,Cost, 57.81980003570648, Score, 238.64666666666668,sConstrainedRandomWalk,Cost, 182.75906714173874, Score, -238.64666666666668, PathLength, 356.0,
hLowEdgeCostRandomFixedDistance,Cost, 508.4824087891998, Score, 233.1866666666666,sConstrainedRandomWalk,Cost, 178.38740062987642, Score, -233.1866666666666, PathLength, 348.0,
hMinimumConnectivity,Cost, 9786.763125017844, Score, 294.43999999999994,sConstrainedRandomWalk,Cost, 224.92424541064008, Score, -294.43999999999994, PathLength, 440.0,
hMaxDistance,Cost, 8589.819589135508, Score, 238.1333333333333,sConstrainedRandomWalk,Cost, 182.71347126652472, Score, -238.1333333333333, PathLength, 356.0,
hRandom,Cost, 131.06072008020928, Score, 247.38064516129026,sConstrainedRandomWalk,Cost, 193.52637818768756, Score, -247.38064516129026, PathLength, 382.0,
hRandomDirection,Cost, 56.554009493642496, Score, 261.38064516129026,sConstrainedRandomWalk,Cost, 205.06451681487596, Score, -261.38064516129026, PathLength, 404.0,
hRandomSet,Cost, 69.3914598760288, Score, 252.0129032258064,sConstrainedRandomWalk,Cost, 195.59695645902852, Score, -252.0129032258064, PathLength, 389.0,
hRandomFixedDistance,Cost, 375.2280552516175, Score, 251.1677419354839,sConstrainedRandomWalk,Cost, 194.2654981457073, Score, -251.1677419354839, PathLength, 388.0,
hLowEdgeCostRandomFixedDistance,Cost, 51.83492927800889, Score, 254.16129032258073,sConstrainedRandomWalk,Cost, 197.6747934262235, Score, -254.16129032258073, PathLength, 392.0,
hMinimumConnectivity,Cost, 14022.476654249935, Score, 281.16774193548383,sConstrainedRandomWalk,Cost, 219.43082125891297, Score, -281.16774193548383, PathLength, 434.0,
hMaxDistance,Cost, 8343.880914197143, Score, 235.4258064516128,sConstrainedRandomWalk,Cost, 182.80238969900438, Score, -235.4258064516128, PathLength, 363.0,
hRandom,Cost, 141.52614265225583, Score, 274.80666666666673,sConstrainedRandomWalk,Cost, 206.56524625795456, Score, -274.80666666666673, PathLength, 411.0,
hRandomDirection,Cost, 60.04812558082521, Score, 253.37999999999994,sConstrainedRandomWalk,Cost, 192.54444611862792, Score, -253.37999999999994, PathLength, 379.0,
hRandomSet,Cost, 84.25222541068594, Score, 295.0466666666668,sConstrainedRandomWalk,Cost, 223.71149445402497, Score, -295.0466666666668, PathLength, 441.0,
hRandomFixedDistance,Cost, 547.5071269958502, Score, 283.5933333333333,sConstrainedRandomWalk,Cost, 215.33925236444134, Score, -283.5933333333333, PathLength, 424.0,
hLowEdgeCostRandomFixedDistance,Cost, 809.0772939896696, Score, 290.5066666666666,sConstrainedRandomWalk,Cost, 219.39290975478013, Score, -290.5066666666666, PathLength, 434.0,
hMinimumConnectivity,Cost, 8231.630291178459, Score, 323.61333333333346,sConstrainedRandomWalk,Cost, 245.8251416468931, Score, -323.61333333333346, PathLength, 484.0,
hMaxDistance,Cost, 9378.462080363772, Score, 261.5466666666666,sConstrainedRandomWalk,Cost, 198.5362488198732, Score, -261.5466666666666, PathLength, 391.0,
