[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandom,Cost, 4.34388847205857, Score, 60.207777777777785,sConstrainedRandomWalk,Cost, 47.411949041230976, Score, -33.16333333333333, PathLength, 98.0,sLowEdgeCost,Cost, 35.062496367046776, Score, -35.09, PathLength, 104.0,sDepthFirstSearch,Cost, 48.352201379793414, Score, -32.29666666666667, PathLength, 95.0,sDepthFirstSearchLowCost,Cost, 30.228357726252923, Score, -32.08999999999999, PathLength, 95.0,sBreadthFirstSearch,Cost, 54.69525024232464, Score, -131.8466666666667, PathLength, 394.0,sBreadthFirstSearchLowCost,Cost, 55.28781374487887, Score, -133.3033333333334, PathLength, 398.0,sBacktrackPath,Cost, 64.95255368096952, Score, -76.64999999999999, PathLength, 228.0,sLeastConnectedFirst,Cost, 44.08625353264288, Score, -30.839999999999996, PathLength, 91.0,sMostConnectedFirst,Cost, 52.086526645807844, Score, -36.58999999999999, PathLength, 108.0,
hRandomDirection,Cost, 1.9440344899323363, Score, 59.69962962962964,sConstrainedRandomWalk,Cost, 43.578378209097075, Score, -30.359999999999996, PathLength, 90.0,sLowEdgeCost,Cost, 27.569798586388814, Score, -29.813333333333336, PathLength, 88.0,sDepthFirstSearch,Cost, 48.6228119517629, Score, -32.300000000000004, PathLength, 95.0,sDepthFirstSearchLowCost,Cost, 28.55438645103431, Score, -31.333333333333336, PathLength, 93.0,sBreadthFirstSearch,Cost, 58.49753372627215, Score, -141.72333333333333, PathLength, 424.0,sBreadthFirstSearchLowCost,Cost, 57.26975714388088, Score, -137.63, PathLength, 411.0,sBacktrackPath,Cost, 54.77494981069858, Score, -67.88333333333335, PathLength, 202.0,sLeastConnectedFirst,Cost, 43.388336934042826, Score, -30.383333333333336, PathLength, 90.0,sMostConnectedFirst,Cost, 51.623225019108084, Score, -35.87, PathLength, 106.0,
hRandomSet,Cost, 3.59153929827537, Score, 61.182222222222215,sConstrainedRandomWalk,Cost, 50.8872540351521, Score, -35.23000000000001, PathLength, 104.0,sLowEdgeCost,Cost, 30.462961366050386, Score, -32.03333333333334, PathLength, 95.0,sDepthFirstSearch,Cost, 50.20249030061946, Score, -33.16666666666668, PathLength, 98.0,sDepthFirstSearchLowCost,Cost, 31.184330968627574, Score, -33.276666666666664, PathLength, 98.0,sBreadthFirstSearch,Cost, 58.037367718706676, Score, -139.2633333333334, PathLength, 416.0,sBreadthFirstSearchLowCost,Cost, 59.59596841652991, Score, -143.10666666666665, PathLength, 428.0,sBacktrackPath,Cost, 50.613339447668885, Score, -64.41666666666666, PathLength, 192.0,sLeastConnectedFirst,Cost, 43.55859102653592, Score, -30.363333333333326, PathLength, 90.0,sMostConnectedFirst,Cost, 57.486445718760805, Score, -39.78333333333333, PathLength, 118.0,
hRandomFixedDistance,Cost, 23.510259869397892, Score, 59.61444444444442,sConstrainedRandomWalk,Cost, 47.97307995351709, Score, -33.63000000000002, PathLength, 99.0,sLowEdgeCost,Cost, 32.578383048047506, Score, -33.36666666666668, PathLength, 99.0,sDepthFirstSearch,Cost, 48.73347788051026, Score, -32.54333333333332, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 29.717127888546894, Score, -32.08666666666667, PathLength, 95.0,sBreadthFirstSearch,Cost, 57.65934598026692, Score, -138.76666666666668, PathLength, 415.0,sBreadthFirstSearchLowCost,Cost, 56.03227354075012, Score, -133.25333333333327, PathLength, 398.0,sBacktrackPath,Cost, 55.85260026363188, Score, -69.25666666666665, PathLength, 206.0,sLeastConnectedFirst,Cost, 44.41890371436718, Score, -31.016666666666666, PathLength, 92.0,sMostConnectedFirst,Cost, 46.41479568214796, Score, -32.61000000000001, PathLength, 96.0,
hLowEdgeCostRandomFixedDistance,Cost, 7.059642448392126, Score, 47.6414814814815,sConstrainedRandomWalk,Cost, 43.17069203962745, Score, -30.04666666666667, PathLength, 89.0,sLowEdgeCost,Cost, 17.311116438672357, Score, -21.85, PathLength, 64.0,sDepthFirstSearch,Cost, 46.10747562125527, Score, -30.52666666666667, PathLength, 90.0,sDepthFirstSearchLowCost,Cost, 18.711821921187994, Score, -23.586666666666655, PathLength, 69.0,sBreadthFirstSearch,Cost, 43.881585946244996, Score, -107.83666666666666, PathLength, 322.0,sBreadthFirstSearchLowCost,Cost, 42.80565532028055, Score, -102.97666666666663, PathLength, 307.0,sBacktrackPath,Cost, 37.222823407616055, Score, -51.42666666666665, PathLength, 153.0,sLeastConnectedFirst,Cost, 47.11799921700863, Score, -33.16666666666667, PathLength, 98.0,sMostConnectedFirst,Cost, 38.74679556798065, Score, -27.356666666666662, PathLength, 81.0,
hMinimumConnectivity,Cost, 96.0413288914108, Score, 109.88000000000005,sConstrainedRandomWalk,Cost, 87.19514232004204, Score, -60.56, PathLength, 180.0,sLowEdgeCost,Cost, 86.43070856414091, Score, -70.59999999999997, PathLength, 210.0,sDepthFirstSearch,Cost, 74.75926403414657, Score, -48.82999999999997, PathLength, 145.0,sDepthFirstSearchLowCost,Cost, 52.4458804287967, Score, -48.89, PathLength, 145.0,sBreadthFirstSearch,Cost, 107.35319732674367, Score, -255.14, PathLength, 764.0,sBreadthFirstSearchLowCost,Cost, 101.87108767906152, Score, -241.32666666666668, PathLength, 722.0,sBacktrackPath,Cost, 173.05543163880134, Score, -171.41333333333338, PathLength, 513.0,sLeastConnectedFirst,Cost, 20.449182259581686, Score, -13.723333333333334, PathLength, 40.0,sMostConnectedFirst,Cost, 113.17090869638447, Score, -78.43666666666667, PathLength, 234.0,
hMaxDistance,Cost, 179.68250672021273, Score, 60.762962962962945,sConstrainedRandomWalk,Cost, 52.49477529559122, Score, -36.366666666666646, PathLength, 108.0,sLowEdgeCost,Cost, 34.32221858799584, Score, -34.52333333333333, PathLength, 102.0,sDepthFirstSearch,Cost, 49.03190654741265, Score, -32.62666666666664, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 33.776440953306725, Score, -34.999999999999986, PathLength, 104.0,sBreadthFirstSearch,Cost, 58.15254220085726, Score, -140.20333333333335, PathLength, 419.0,sBreadthFirstSearchLowCost,Cost, 57.442420018858726, Score, -136.41, PathLength, 408.0,sBacktrackPath,Cost, 51.8248811759107, Score, -65.50666666666669, PathLength, 195.0,sLeastConnectedFirst,Cost, 43.35433070089096, Score, -30.230000000000004, PathLength, 89.0,sMostConnectedFirst,Cost, 51.77446627062116, Score, -35.99999999999999, PathLength, 107.0,
hRandom,Cost, 4.671453395343733, Score, 53.08074074074074,sConstrainedRandomWalk,Cost, 45.991062048023124, Score, -30.16666666666666, PathLength, 89.0,sLowEdgeCost,Cost, 32.16377420271037, Score, -32.42, PathLength, 96.0,sDepthFirstSearch,Cost, 50.06857645750797, Score, -31.87333333333334, PathLength, 94.0,sDepthFirstSearchLowCost,Cost, 30.96100669635348, Score, -32.010000000000005, PathLength, 95.0,sBreadthFirstSearch,Cost, 54.27163756974538, Score, -111.72333333333337, PathLength, 334.0,sBreadthFirstSearchLowCost,Cost, 58.907758635176585, Score, -118.21666666666664, PathLength, 353.0,sBacktrackPath,Cost, 50.2288573609372, Score, -58.59, PathLength, 174.0,sLeastConnectedFirst,Cost, 46.3557688836664, Score, -29.84333333333335, PathLength, 88.0,sMostConnectedFirst,Cost, 51.358877786910504, Score, -32.88333333333333, PathLength, 97.0,
hRandomDirection,Cost, 2.2226960719940907, Score, 53.64296296296297,sConstrainedRandomWalk,Cost, 48.526650125887166, Score, -31.933333333333326, PathLength, 94.0,sLowEdgeCost,Cost, 37.064861957236666, Score, -35.430000000000014, PathLength, 105.0,sDepthFirstSearch,Cost, 47.41255822806549, Score, -30.396666666666658, PathLength, 90.0,sDepthFirstSearchLowCost,Cost, 30.31129485432136, Score, -31.449999999999996, PathLength, 93.0,sBreadthFirstSearch,Cost, 57.32267064197576, Score, -116.75999999999998, PathLength, 349.0,sBreadthFirstSearchLowCost,Cost, 56.672560646343, Score, -115.02333333333328, PathLength, 344.0,sBacktrackPath,Cost, 48.049835964010434, Score, -56.68666666666668, PathLength, 169.0,sLeastConnectedFirst,Cost, 48.203750326876225, Score, -31.240000000000006, PathLength, 92.0,sMostConnectedFirst,Cost, 53.413680601419635, Score, -33.86666666666666, PathLength, 100.0,
hRandomSet,Cost, 3.9582304855441945, Score, 62.15333333333332,sConstrainedRandomWalk,Cost, 61.6448114672922, Score, -40.70666666666666, PathLength, 121.0,sLowEdgeCost,Cost, 40.84712795989748, Score, -37.85666666666667, PathLength, 112.0,sDepthFirstSearch,Cost, 57.64760198310867, Score, -36.940000000000005, PathLength, 109.0,sDepthFirstSearchLowCost,Cost, 36.81986688798805, Score, -35.65, PathLength, 105.0,sBreadthFirstSearch,Cost, 69.22576711000333, Score, -140.17666666666665, PathLength, 419.0,sBreadthFirstSearchLowCost,Cost, 65.65712512544384, Score, -133.11666666666667, PathLength, 398.0,sBacktrackPath,Cost, 57.31004799831343, Score, -64.67333333333333, PathLength, 193.0,sLeastConnectedFirst,Cost, 44.442436276605115, Score, -28.593333333333327, PathLength, 84.0,sMostConnectedFirst,Cost, 65.32630547456466, Score, -41.66666666666666, PathLength, 124.0,
hRandomFixedDistance,Cost, 17.515036857463702, Score, 53.03185185185183,sConstrainedRandomWalk,Cost, 48.25183001758062, Score, -31.75333333333333, PathLength, 94.0,sLowEdgeCost,Cost, 32.60290291692872, Score, -32.43, PathLength, 96.0,sDepthFirstSearch,Cost, 50.8163915142795, Score, -32.26333333333333, PathLength, 95.0,sDepthFirstSearchLowCost,Cost, 31.44328205273918, Score, -32.49333333333335, PathLength, 96.0,sBreadthFirstSearch,Cost, 55.44976151058979, Score, -115.08999999999996, PathLength, 344.0,sBreadthFirstSearchLowCost,Cost, 58.79561720757536, Score, -120.25000000000004, PathLength, 359.0,sBacktrackPath,Cost, 42.23633504242469, Score, -52.10000000000001, PathLength, 155.0,sLeastConnectedFirst,Cost, 45.77487626991115, Score, -29.603333333333342, PathLength, 87.0,sMostConnectedFirst,Cost, 49.35127814615398, Score, -31.30333333333333, PathLength, 92.0,
hLowEdgeCostRandomFixedDistance,Cost, 1.199673696085079, Score, 39.6037037037037,sConstrainedRandomWalk,Cost, 45.34552174902088, Score, -29.92666666666668, PathLength, 88.0,sLowEdgeCost,Cost, 13.076028723116538, Score, -17.140000000000008, PathLength, 50.0,sDepthFirstSearch,Cost, 46.02929226782304, Score, -29.29, PathLength, 86.0,sDepthFirstSearchLowCost,Cost, 14.004927799960319, Score, -18.36666666666667, PathLength, 54.0,sBreadthFirstSearch,Cost, 40.089708926035996, Score, -84.01999999999998, PathLength, 251.0,sBreadthFirstSearchLowCost,Cost, 36.48771796215121, Score, -73.38333333333335, PathLength, 219.0,sBacktrackPath,Cost, 31.42560992681568, Score, -39.913333333333334, PathLength, 118.0,sLeastConnectedFirst,Cost, 50.24458945429711, Score, -32.54333333333333, PathLength, 96.0,sMostConnectedFirst,Cost, 50.17631500751356, Score, -31.849999999999987, PathLength, 94.0,
hMinimumConnectivity,Cost, 2064.825149091509, Score, 120.28666666666669,sConstrainedRandomWalk,Cost, 110.46474386872428, Score, -72.00666666666667, PathLength, 215.0,sLowEdgeCost,Cost, 207.16046493891542, Score, -146.63333333333338, PathLength, 438.0,sDepthFirstSearch,Cost, 73.90124204432918, Score, -47.52666666666664, PathLength, 141.0,sDepthFirstSearchLowCost,Cost, 53.51706850151905, Score, -48.51666666666666, PathLength, 144.0,sBreadthFirstSearch,Cost, 122.03531516034525, Score, -250.56000000000012, PathLength, 750.0,sBreadthFirstSearchLowCost,Cost, 119.86127110393157, Score, -241.7933333333334, PathLength, 724.0,sBacktrackPath,Cost, 147.9216668396143, Score, -135.1533333333333, PathLength, 404.0,sLeastConnectedFirst,Cost, 39.07548463547912, Score, -25.23666666666666, PathLength, 74.0,sMostConnectedFirst,Cost, 178.29336521061992, Score, -115.15333333333334, PathLength, 344.0,
hMaxDistance,Cost, 200.45995035264824, Score, 56.786666666666655,sConstrainedRandomWalk,Cost, 54.94728147916638, Score, -35.93666666666667, PathLength, 106.0,sLowEdgeCost,Cost, 33.75990963615238, Score, -33.24, PathLength, 98.0,sDepthFirstSearch,Cost, 57.65252868142463, Score, -36.68666666666667, PathLength, 109.0,sDepthFirstSearchLowCost,Cost, 31.60221009420914, Score, -32.17333333333331, PathLength, 95.0,sBreadthFirstSearch,Cost, 58.37656881836828, Score, -119.39333333333336, PathLength, 357.0,sBreadthFirstSearchLowCost,Cost, 58.085011865765885, Score, -118.00333333333337, PathLength, 353.0,sBacktrackPath,Cost, 61.08324972369185, Score, -66.42333333333335, PathLength, 198.0,sLeastConnectedFirst,Cost, 47.226202533600144, Score, -30.36, PathLength, 90.0,sMostConnectedFirst,Cost, 60.91924064407839, Score, -38.86333333333335, PathLength, 115.0,
hRandom,Cost, 4.535486276666151, Score, 48.427407407407415,sConstrainedRandomWalk,Cost, 48.748021748580165, Score, -31.986666666666665, PathLength, 94.0,sLowEdgeCost,Cost, 27.943946501463365, Score, -29.753333333333345, PathLength, 88.0,sDepthFirstSearch,Cost, 50.58771976517055, Score, -32.599999999999994, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 27.251591854310565, Score, -30.13666666666667, PathLength, 89.0,sBreadthFirstSearch,Cost, 69.36987740215145, Score, -98.54999999999998, PathLength, 294.0,sBreadthFirstSearchLowCost,Cost, 64.61368545662468, Score, -93.04999999999998, PathLength, 278.0,sBacktrackPath,Cost, 54.69580522737112, Score, -54.97999999999999, PathLength, 163.0,sLeastConnectedFirst,Cost, 45.0862399536815, Score, -30.413333333333334, PathLength, 90.0,sMostConnectedFirst,Cost, 54.21174020082398, Score, -34.37666666666666, PathLength, 102.0,
hRandomDirection,Cost, 2.0902432114736915, Score, 45.40296296296297,sConstrainedRandomWalk,Cost, 48.168523173912234, Score, -31.966666666666676, PathLength, 94.0,sLowEdgeCost,Cost, 29.61681452955906, Score, -30.92999999999998, PathLength, 91.0,sDepthFirstSearch,Cost, 51.84127869989708, Score, -33.066666666666656, PathLength, 98.0,sDepthFirstSearchLowCost,Cost, 25.790852458948553, Score, -28.966666666666654, PathLength, 85.0,sBreadthFirstSearch,Cost, 60.17467529262753, Score, -86.04333333333332, PathLength, 257.0,sBreadthFirstSearchLowCost,Cost, 58.013364670656536, Score, -85.07666666666663, PathLength, 254.0,sBacktrackPath,Cost, 43.81660152197468, Score, -46.76333333333333, PathLength, 139.0,sLeastConnectedFirst,Cost, 44.67138655570144, Score, -30.306666666666686, PathLength, 89.0,sMostConnectedFirst,Cost, 56.26715802353328, Score, -35.50666666666667, PathLength, 105.0,
hRandomSet,Cost, 4.554531289601867, Score, 53.17259259259259,sConstrainedRandomWalk,Cost, 54.944993751166, Score, -36.42999999999999, PathLength, 108.0,sLowEdgeCost,Cost, 35.01968759748889, Score, -34.86333333333334, PathLength, 103.0,sDepthFirstSearch,Cost, 57.76805154389699, Score, -37.50333333333334, PathLength, 111.0,sDepthFirstSearchLowCost,Cost, 31.852693469739183, Score, -33.91666666666668, PathLength, 100.0,sBreadthFirstSearch,Cost, 73.64467660761085, Score, -105.47999999999995, PathLength, 315.0,sBreadthFirstSearchLowCost,Cost, 69.93449959343101, Score, -101.85999999999999, PathLength, 304.0,sBacktrackPath,Cost, 58.94741563825402, Score, -58.8466666666667, PathLength, 175.0,sLeastConnectedFirst,Cost, 43.116889997854116, Score, -29.16666666666666, PathLength, 86.0,sMostConnectedFirst,Cost, 64.28591217526537, Score, -40.48666666666665, PathLength, 120.0,
hRandomFixedDistance,Cost, 14.593230483814018, Score, 47.758148148148145,sConstrainedRandomWalk,Cost, 50.21237940810792, Score, -33.00000000000001, PathLength, 98.0,sLowEdgeCost,Cost, 31.681273816028114, Score, -32.56666666666667, PathLength, 96.0,sDepthFirstSearch,Cost, 50.231601479080254, Score, -32.56333333333334, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 28.33575346561362, Score, -31.33333333333333, PathLength, 93.0,sBreadthFirstSearch,Cost, 61.869052934150005, Score, -88.09999999999997, PathLength, 263.0,sBreadthFirstSearchLowCost,Cost, 65.91305217497656, Score, -95.58333333333334, PathLength, 285.0,sBacktrackPath,Cost, 45.58437007946306, Score, -48.97999999999999, PathLength, 145.0,sLeastConnectedFirst,Cost, 45.93378832432572, Score, -31.003333333333345, PathLength, 92.0,sMostConnectedFirst,Cost, 58.265348050373674, Score, -36.69333333333333, PathLength, 109.0,
hLowEdgeCostRandomFixedDistance,Cost, 11.851511590088565, Score, 46.021851851851864,sConstrainedRandomWalk,Cost, 54.3454051625912, Score, -35.843333333333334, PathLength, 106.0,sLowEdgeCost,Cost, 23.593278166737004, Score, -26.969999999999995, PathLength, 79.0,sDepthFirstSearch,Cost, 51.1808054570982, Score, -32.929999999999986, PathLength, 97.0,sDepthFirstSearchLowCost,Cost, 22.225591075347584, Score, -26.353333333333325, PathLength, 78.0,sBreadthFirstSearch,Cost, 61.70861825328348, Score, -87.84666666666666, PathLength, 262.0,sBreadthFirstSearchLowCost,Cost, 64.29623690336715, Score, -93.29666666666667, PathLength, 278.0,sBacktrackPath,Cost, 43.93673022315031, Score, -47.033333333333346, PathLength, 140.0,sLeastConnectedFirst,Cost, 41.886521064390635, Score, -28.420000000000005, PathLength, 84.0,sMostConnectedFirst,Cost, 56.31176347093355, Score, -35.50333333333332, PathLength, 105.0,
hMinimumConnectivity,Cost, 60.9841351660456, Score, 81.9862962962963,sConstrainedRandomWalk,Cost, 106.82036145684656, Score, -70.17333333333332, PathLength, 209.0,sLowEdgeCost,Cost, 66.33448577365762, Score, -55.5433333333333, PathLength, 165.0,sDepthFirstSearch,Cost, 81.06964774084591, Score, -52.74000000000001, PathLength, 157.0,sDepthFirstSearchLowCost,Cost, 35.50982879201557, Score, -36.85333333333333, PathLength, 109.0,sBreadthFirstSearch,Cost, 113.59125862560353, Score, -162.13666666666663, PathLength, 485.0,sBreadthFirstSearchLowCost,Cost, 118.31647009993156, Score, -172.3633333333333, PathLength, 516.0,sBacktrackPath,Cost, 102.64066453769485, Score, -91.09666666666669, PathLength, 272.0,sLeastConnectedFirst,Cost, 34.254027021454526, Score, -23.489999999999995, PathLength, 69.0,sMostConnectedFirst,Cost, 113.70860355086286, Score, -73.48, PathLength, 219.0,
hMaxDistance,Cost, 13.412957068755968, Score, 51.1251851851852,sConstrainedRandomWalk,Cost, 49.921420937539224, Score, -33.20333333333332, PathLength, 98.0,sLowEdgeCost,Cost, 32.506861794392776, Score, -33.146666666666654, PathLength, 98.0,sDepthFirstSearch,Cost, 51.71215896654115, Score, -33.220000000000006, PathLength, 98.0,sDepthFirstSearchLowCost,Cost, 29.009041805728994, Score, -32.153333333333336, PathLength, 95.0,sBreadthFirstSearch,Cost, 74.74886686843648, Score, -107.33999999999997, PathLength, 321.0,sBreadthFirstSearchLowCost,Cost, 70.08805201467761, Score, -100.50666666666666, PathLength, 300.0,sBacktrackPath,Cost, 55.86982021065703, Score, -57.149999999999984, PathLength, 170.0,sLeastConnectedFirst,Cost, 43.350509669318065, Score, -29.36333333333333, PathLength, 87.0,sMostConnectedFirst,Cost, 54.088991352811, Score, -34.04333333333334, PathLength, 101.0,
hRandom,Cost, 4.183650663001038, Score, 48.47,sConstrainedRandomWalk,Cost, 44.530563784239256, Score, -30.690000000000005, PathLength, 91.0,sLowEdgeCost,Cost, 28.65124074090537, Score, -32.30666666666666, PathLength, 95.0,sDepthFirstSearch,Cost, 39.487506457940086, Score, -29.099999999999987, PathLength, 86.0,sDepthFirstSearchLowCost,Cost, 24.4107335329018, Score, -30.256666666666675, PathLength, 89.0,sBreadthFirstSearch,Cost, 54.567375100063344, Score, -102.98666666666672, PathLength, 307.0,sBreadthFirstSearchLowCost,Cost, 50.967170136495405, Score, -96.7233333333333, PathLength, 289.0,sBacktrackPath,Cost, 40.51976900414056, Score, -50.57000000000001, PathLength, 150.0,sLeastConnectedFirst,Cost, 43.29070626159168, Score, -30.39333333333332, PathLength, 90.0,sMostConnectedFirst,Cost, 49.691781465653264, Score, -33.20333333333333, PathLength, 98.0,
hRandomDirection,Cost, 2.03629346439992, Score, 49.84666666666664,sConstrainedRandomWalk,Cost, 44.746829456390344, Score, -30.91333333333333, PathLength, 91.0,sLowEdgeCost,Cost, 30.831000497254667, Score, -33.56333333333334, PathLength, 99.0,sDepthFirstSearch,Cost, 40.75776799299548, Score, -30.00666666666667, PathLength, 89.0,sDepthFirstSearchLowCost,Cost, 24.004109424397587, Score, -29.806666666666676, PathLength, 88.0,sBreadthFirstSearch,Cost, 54.484925859558345, Score, -103.10999999999994, PathLength, 308.0,sBreadthFirstSearchLowCost,Cost, 53.440699175289616, Score, -102.11333333333337, PathLength, 305.0,sBacktrackPath,Cost, 42.89767349781383, Score, -53.003333333333295, PathLength, 158.0,sLeastConnectedFirst,Cost, 42.3821995969232, Score, -29.549999999999997, PathLength, 87.0,sMostConnectedFirst,Cost, 54.84462352421045, Score, -36.55333333333333, PathLength, 108.0,
hRandomSet,Cost, 3.8882474682955546, Score, 59.848518518518524,sConstrainedRandomWalk,Cost, 56.69359269884629, Score, -38.48, PathLength, 114.0,sLowEdgeCost,Cost, 32.660812514975895, Score, -35.260000000000005, PathLength, 104.0,sDepthFirstSearch,Cost, 47.080061613318584, Score, -34.84666666666668, PathLength, 103.0,sDepthFirstSearchLowCost,Cost, 27.938507748164966, Score, -32.730000000000004, PathLength, 97.0,sBreadthFirstSearch,Cost, 61.53579283378694, Score, -116.09666666666664, PathLength, 347.0,sBreadthFirstSearchLowCost,Cost, 67.33002723642541, Score, -127.19000000000001, PathLength, 380.0,sBacktrackPath,Cost, 74.72054506210623, Score, -77.21333333333332, PathLength, 230.0,sLeastConnectedFirst,Cost, 41.71733797821896, Score, -29.51333333333334, PathLength, 87.0,sMostConnectedFirst,Cost, 71.33512366365302, Score, -47.30666666666668, PathLength, 140.0,
hRandomFixedDistance,Cost, 4.5189597483772355, Score, 51.06629629629629,sConstrainedRandomWalk,Cost, 44.58211103704014, Score, -30.453333333333347, PathLength, 90.0,sLowEdgeCost,Cost, 30.587299847981804, Score, -33.83333333333334, PathLength, 100.0,sDepthFirstSearch,Cost, 38.60556193844165, Score, -28.43666666666667, PathLength, 84.0,sDepthFirstSearchLowCost,Cost, 26.236816280467902, Score, -31.496666666666655, PathLength, 93.0,sBreadthFirstSearch,Cost, 56.28523134935245, Score, -105.16000000000004, PathLength, 314.0,sBreadthFirstSearchLowCost,Cost, 57.02896957853661, Score, -108.95333333333336, PathLength, 325.0,sBacktrackPath,Cost, 48.06378378877408, Score, -57.13333333333331, PathLength, 170.0,sLeastConnectedFirst,Cost, 44.395745703446316, Score, -31.24666666666667, PathLength, 92.0,sMostConnectedFirst,Cost, 49.2684266684852, Score, -32.88333333333334, PathLength, 97.0,
hLowEdgeCostRandomFixedDistance,Cost, 9.544834255572715, Score, 46.00592592592593,sConstrainedRandomWalk,Cost, 48.37827675936056, Score, -33.07000000000001, PathLength, 98.0,sLowEdgeCost,Cost, 19.907113734884955, Score, -26.02666666666666, PathLength, 77.0,sDepthFirstSearch,Cost, 39.525760534920764, Score, -29.073333333333334, PathLength, 86.0,sDepthFirstSearchLowCost,Cost, 18.391462114039236, Score, -25.18, PathLength, 74.0,sBreadthFirstSearch,Cost, 53.204653923677434, Score, -100.24666666666666, PathLength, 299.0,sBreadthFirstSearchLowCost,Cost, 49.140543610104714, Score, -93.78999999999998, PathLength, 280.0,sBacktrackPath,Cost, 30.583818708860903, Score, -42.48333333333335, PathLength, 126.0,sLeastConnectedFirst,Cost, 45.151052149044915, Score, -31.700000000000003, PathLength, 94.0,sMostConnectedFirst,Cost, 48.89641931270393, Score, -32.48333333333335, PathLength, 96.0,
hMinimumConnectivity,Cost, 1579.136439541798, Score, 110.32851851851851,sConstrainedRandomWalk,Cost, 116.50940507032125, Score, -79.47333333333333, PathLength, 237.0,sLowEdgeCost,Cost, 116.01106600636822, Score, -91.87999999999998, PathLength, 274.0,sDepthFirstSearch,Cost, 68.9798215453437, Score, -51.00666666666666, PathLength, 152.0,sDepthFirstSearchLowCost,Cost, 56.776145323017865, Score, -60.01333333333333, PathLength, 179.0,sBreadthFirstSearch,Cost, 109.6476331642077, Score, -207.26000000000005, PathLength, 620.0,sBreadthFirstSearchLowCost,Cost, 106.98844308823259, Score, -203.79999999999993, PathLength, 610.0,sBacktrackPath,Cost, 183.80339530546902, Score, -163.4500000000001, PathLength, 489.0,sLeastConnectedFirst,Cost, 45.32786226953616, Score, -31.67000000000001, PathLength, 94.0,sMostConnectedFirst,Cost, 154.706499949975, Score, -104.40333333333336, PathLength, 312.0,
hMaxDistance,Cost, 205.59945154520096, Score, 51.63296296296296,sConstrainedRandomWalk,Cost, 49.24166545903317, Score, -33.64333333333334, PathLength, 99.0,sLowEdgeCost,Cost, 28.994652539742045, Score, -32.63000000000002, PathLength, 96.0,sDepthFirstSearch,Cost, 42.991800774484126, Score, -31.86666666666667, PathLength, 94.0,sDepthFirstSearchLowCost,Cost, 26.812438386780563, Score, -32.23, PathLength, 95.0,sBreadthFirstSearch,Cost, 56.52656108155631, Score, -108.00333333333334, PathLength, 323.0,sBreadthFirstSearchLowCost,Cost, 54.72675584108277, Score, -103.76333333333334, PathLength, 310.0,sBacktrackPath,Cost, 47.74451382216849, Score, -56.81000000000001, PathLength, 169.0,sLeastConnectedFirst,Cost, 42.79472783866559, Score, -29.976666666666652, PathLength, 88.0,sMostConnectedFirst,Cost, 53.70614117742763, Score, -35.77333333333335, PathLength, 106.0,
hRandom,Cost, 4.231701753603106, Score, 51.07629629629631,sConstrainedRandomWalk,Cost, 46.177645046902086, Score, -31.820000000000004, PathLength, 94.0,sLowEdgeCost,Cost, 29.50427560969887, Score, -30.756666666666664, PathLength, 91.0,sDepthFirstSearch,Cost, 44.32299953032323, Score, -30.833333333333336, PathLength, 91.0,sDepthFirstSearchLowCost,Cost, 30.0656536569994, Score, -32.10666666666667, PathLength, 95.0,sBreadthFirstSearch,Cost, 58.23317219133962, Score, -106.02666666666666, PathLength, 317.0,sBreadthFirstSearchLowCost,Cost, 60.00930299056096, Score, -113.07666666666664, PathLength, 338.0,sBacktrackPath,Cost, 45.40040452370327, Score, -51.88999999999997, PathLength, 154.0,sLeastConnectedFirst,Cost, 43.436544628519925, Score, -29.85333333333332, PathLength, 88.0,sMostConnectedFirst,Cost, 48.01416893229963, Score, -33.32333333333332, PathLength, 98.0,
