[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [RandomWalk,1][ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,ring}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hMaxDistance,Cost, 190.70485339417232, Score, 1168.6480000000001,sRandomWalk,Cost, 1375.7282742490456, Score, -2972.74, PathLength, 2971.0,sConstrainedRandomWalk,Cost, 32.983101978055686, Score, -72.77, PathLength, 71.0,sLowEdgeCost,Cost, 31.386656792195858, Score, -70.37, PathLength, 69.0,sDepthFirstSearch,Cost, 33.387566009774325, Score, -73.95, PathLength, 72.0,sDepthFirstSearchLowCost,Cost, 33.78248299554307, Score, -75.4, PathLength, 74.0,sBreadthFirstSearch,Cost, 898.1925655039628, Score, -2009.81, PathLength, 2008.0,sBreadthFirstSearchLowCost,Cost, 2784.88584807606, Score, -6175.39, PathLength, 6174.0,sBacktrackPath,Cost, 39.41171462983508, Score, -89.62, PathLength, 88.0,sLeastConnectedFirst,Cost, 33.73258474966192, Score, -74.86, PathLength, 73.0,sMostConnectedFirst,Cost, 32.104448232212334, Score, -71.57, PathLength, 70.0,
hRandom,Cost, 4.061125628024473, Score, 853.9929999999999,sRandomWalk,Cost, 908.8893359092436, Score, -1888.54, PathLength, 1887.0,sConstrainedRandomWalk,Cost, 27.317192623140365, Score, -58.58, PathLength, 57.0,sLowEdgeCost,Cost, 26.71718815647686, Score, -57.35, PathLength, 56.0,sDepthFirstSearch,Cost, 25.905987777744162, Score, -55.56, PathLength, 54.0,sDepthFirstSearchLowCost,Cost, 27.22371189498054, Score, -58.37, PathLength, 57.0,sBreadthFirstSearch,Cost, 629.2410118482796, Score, -1299.47, PathLength, 1298.0,sBreadthFirstSearchLowCost,Cost, 2326.578502752569, Score, -4950.85, PathLength, 4949.0,sBacktrackPath,Cost, 28.765110518917353, Score, -62.9, PathLength, 61.0,sLeastConnectedFirst,Cost, 25.182447563652467, Score, -54.0, PathLength, 53.0,sMostConnectedFirst,Cost, 25.380262714179803, Score, -54.31, PathLength, 53.0,
hRandomDirection,Cost, 1.9981837329788754, Score, 816.8050000000002,sRandomWalk,Cost, 793.7463016839121, Score, -1684.16, PathLength, 1683.0,sConstrainedRandomWalk,Cost, 24.98597238032624, Score, -52.89, PathLength, 51.0,sLowEdgeCost,Cost, 24.731963664989784, Score, -53.39, PathLength, 52.0,sDepthFirstSearch,Cost, 24.584353072860676, Score, -52.88, PathLength, 51.0,sDepthFirstSearchLowCost,Cost, 26.78101066190344, Score, -57.84, PathLength, 56.0,sBreadthFirstSearch,Cost, 695.4588163836287, Score, -1450.92, PathLength, 1449.0,sBreadthFirstSearchLowCost,Cost, 2195.920753134446, Score, -4642.77, PathLength, 4641.0,sBacktrackPath,Cost, 31.19701317939995, Score, -67.55, PathLength, 66.0,sLeastConnectedFirst,Cost, 23.64446563298275, Score, -50.95, PathLength, 49.0,sMostConnectedFirst,Cost, 25.58040879585807, Score, -54.7, PathLength, 53.0,
hRandomSet,Cost, 38.40979634897366, Score, 1295.0079999999998,sRandomWalk,Cost, 1760.4119742482624, Score, -3686.7, PathLength, 3685.0,sConstrainedRandomWalk,Cost, 39.68647846900195, Score, -84.19, PathLength, 83.0,sLowEdgeCost,Cost, 39.18387269439124, Score, -83.96, PathLength, 82.0,sDepthFirstSearch,Cost, 39.851363065970055, Score, -84.56, PathLength, 83.0,sDepthFirstSearchLowCost,Cost, 38.30923277654814, Score, -82.21, PathLength, 81.0,sBreadthFirstSearch,Cost, 1079.9253537775169, Score, -2226.97, PathLength, 2225.0,sBreadthFirstSearchLowCost,Cost, 3050.2902569529742, Score, -6440.07, PathLength, 6439.0,sBacktrackPath,Cost, 42.91657520005191, Score, -92.83, PathLength, 91.0,sLeastConnectedFirst,Cost, 39.742918702962896, Score, -84.8, PathLength, 83.0,sMostConnectedFirst,Cost, 39.4359317463369, Score, -83.79, PathLength, 82.0,
hRandomFixedDistance,Cost, 4.259732787989943, Score, 860.6130000000002,sRandomWalk,Cost, 978.7991070001043, Score, -2049.95, PathLength, 2048.0,sConstrainedRandomWalk,Cost, 26.78539906026791, Score, -57.16, PathLength, 56.0,sLowEdgeCost,Cost, 26.826068845333523, Score, -57.7, PathLength, 56.0,sDepthFirstSearch,Cost, 25.13543821378559, Score, -53.64, PathLength, 52.0,sDepthFirstSearchLowCost,Cost, 25.208695911226823, Score, -54.55, PathLength, 53.0,sBreadthFirstSearch,Cost, 927.4395539366437, Score, -1892.62, PathLength, 1891.0,sBreadthFirstSearchLowCost,Cost, 1998.708732052563, Score, -4259.16, PathLength, 4258.0,sBacktrackPath,Cost, 28.805461894720132, Score, -63.5, PathLength, 62.0,sLeastConnectedFirst,Cost, 27.32602343822266, Score, -58.2, PathLength, 57.0,sMostConnectedFirst,Cost, 27.911877495575514, Score, -59.65, PathLength, 58.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.561491507659482, Score, 838.0620000000001,sRandomWalk,Cost, 940.933290760219, Score, -1974.82, PathLength, 1973.0,sConstrainedRandomWalk,Cost, 28.223333898311388, Score, -59.85, PathLength, 58.0,sLowEdgeCost,Cost, 27.590045369779915, Score, -58.74, PathLength, 57.0,sDepthFirstSearch,Cost, 32.73271922712986, Score, -69.87, PathLength, 68.0,sDepthFirstSearchLowCost,Cost, 28.601134785150908, Score, -61.61, PathLength, 60.0,sBreadthFirstSearch,Cost, 687.8837196980879, Score, -1432.51, PathLength, 1431.0,sBreadthFirstSearchLowCost,Cost, 2159.0252663197075, Score, -4526.68, PathLength, 4525.0,sBacktrackPath,Cost, 32.522249178526025, Score, -71.1, PathLength, 70.0,sLeastConnectedFirst,Cost, 30.057224479017915, Score, -64.05, PathLength, 63.0,sMostConnectedFirst,Cost, 28.812628435647863, Score, -61.39, PathLength, 60.0,
hMinimumConnectivity,Cost, 2.428162879505853, Score, 744.5029999999997,sRandomWalk,Cost, 994.0746068209595, Score, -2082.5, PathLength, 2081.0,sConstrainedRandomWalk,Cost, 24.72325165158684, Score, -52.89, PathLength, 51.0,sLowEdgeCost,Cost, 28.13286019523305, Score, -60.29, PathLength, 59.0,sDepthFirstSearch,Cost, 25.545377207363334, Score, -54.53, PathLength, 53.0,sDepthFirstSearchLowCost,Cost, 24.941927334633554, Score, -53.97, PathLength, 52.0,sBreadthFirstSearch,Cost, 539.0486564466019, Score, -1115.65, PathLength, 1114.0,sBreadthFirstSearchLowCost,Cost, 1797.3961127800544, Score, -3855.89, PathLength, 3854.0,sBacktrackPath,Cost, 26.37656786873385, Score, -58.23, PathLength, 57.0,sLeastConnectedFirst,Cost, 28.13573216552114, Score, -60.11, PathLength, 59.0,sMostConnectedFirst,Cost, 23.821997251448057, Score, -50.97, PathLength, 49.0,
hMaxDistance,Cost, 208.8740167212041, Score, 1206.4160000000002,sRandomWalk,Cost, 1514.7900748629875, Score, -3207.8, PathLength, 3206.0,sConstrainedRandomWalk,Cost, 35.0086895631669, Score, -74.55, PathLength, 73.0,sLowEdgeCost,Cost, 34.69658993564338, Score, -74.28, PathLength, 73.0,sDepthFirstSearch,Cost, 34.36994329079087, Score, -72.84, PathLength, 71.0,sDepthFirstSearchLowCost,Cost, 33.52097641392739, Score, -72.12, PathLength, 71.0,sBreadthFirstSearch,Cost, 998.545725837891, Score, -2057.82, PathLength, 2056.0,sBreadthFirstSearchLowCost,Cost, 2937.8377571747983, Score, -6270.16, PathLength, 6269.0,sBacktrackPath,Cost, 36.75575715270726, Score, -79.98, PathLength, 78.0,sLeastConnectedFirst,Cost, 35.684801265480786, Score, -75.67, PathLength, 74.0,sMostConnectedFirst,Cost, 37.06145944763799, Score, -78.94, PathLength, 77.0,
hRandom,Cost, 4.637708389174147, Score, 829.6169999999998,sRandomWalk,Cost, 1011.430578520715, Score, -2043.66, PathLength, 2042.0,sConstrainedRandomWalk,Cost, 29.822917509573312, Score, -60.81, PathLength, 59.0,sLowEdgeCost,Cost, 28.336104834331085, Score, -57.89, PathLength, 56.0,sDepthFirstSearch,Cost, 27.379904649401432, Score, -56.27, PathLength, 55.0,sDepthFirstSearchLowCost,Cost, 27.395074555044918, Score, -56.03, PathLength, 55.0,sBreadthFirstSearch,Cost, 843.0928600739063, Score, -1806.18, PathLength, 1805.0,sBreadthFirstSearchLowCost,Cost, 1961.760371569177, Score, -4016.4, PathLength, 4015.0,sBacktrackPath,Cost, 39.748055763269114, Score, -81.98, PathLength, 80.0,sLeastConnectedFirst,Cost, 29.23019643811582, Score, -59.7, PathLength, 58.0,sMostConnectedFirst,Cost, 28.13315755915319, Score, -57.25, PathLength, 56.0,
hRandomDirection,Cost, 2.052802779909517, Score, 883.3940000000002,sRandomWalk,Cost, 1033.7914497996562, Score, -2074.89, PathLength, 2073.0,sConstrainedRandomWalk,Cost, 27.838870585438972, Score, -56.46, PathLength, 55.0,sLowEdgeCost,Cost, 28.286264519784172, Score, -57.71, PathLength, 56.0,sDepthFirstSearch,Cost, 26.644144588437733, Score, -54.35, PathLength, 53.0,sDepthFirstSearchLowCost,Cost, 27.498910670756718, Score, -56.67, PathLength, 55.0,sBreadthFirstSearch,Cost, 774.7965788346908, Score, -1698.98, PathLength, 1697.0,sBreadthFirstSearchLowCost,Cost, 2267.818172809981, Score, -4665.8, PathLength, 4664.0,sBacktrackPath,Cost, 32.280194732779755, Score, -67.39, PathLength, 66.0,sLeastConnectedFirst,Cost, 25.379168944081474, Score, -51.52, PathLength, 50.0,sMostConnectedFirst,Cost, 24.636456613590422, Score, -50.17, PathLength, 49.0,
hRandomSet,Cost, 41.93709426864348, Score, 1328.546,sRandomWalk,Cost, 1817.0942826910407, Score, -3652.4, PathLength, 3651.0,sConstrainedRandomWalk,Cost, 41.94525372962238, Score, -84.96, PathLength, 83.0,sLowEdgeCost,Cost, 41.06267001801935, Score, -83.68, PathLength, 82.0,sDepthFirstSearch,Cost, 41.53410986275052, Score, -84.22, PathLength, 83.0,sDepthFirstSearchLowCost,Cost, 40.90239876608976, Score, -83.22, PathLength, 82.0,sBreadthFirstSearch,Cost, 1214.5606241058167, Score, -2676.19, PathLength, 2675.0,sBreadthFirstSearchLowCost,Cost, 3085.189766496609, Score, -6357.72, PathLength, 6356.0,sBacktrackPath,Cost, 45.72277002349601, Score, -93.71, PathLength, 92.0,sLeastConnectedFirst,Cost, 41.816463026124566, Score, -84.84, PathLength, 83.0,sMostConnectedFirst,Cost, 41.67282657951068, Score, -84.52, PathLength, 83.0,
hRandomFixedDistance,Cost, 19.419407667535864, Score, 1135.8889999999997,sRandomWalk,Cost, 1426.9113496334044, Score, -2861.46, PathLength, 2860.0,sConstrainedRandomWalk,Cost, 37.33259410514369, Score, -75.55, PathLength, 74.0,sLowEdgeCost,Cost, 36.08764577072248, Score, -73.55, PathLength, 72.0,sDepthFirstSearch,Cost, 35.428469850989956, Score, -71.97, PathLength, 70.0,sDepthFirstSearchLowCost,Cost, 38.80487093655923, Score, -79.09, PathLength, 78.0,sBreadthFirstSearch,Cost, 961.2315589503986, Score, -2065.94, PathLength, 2064.0,sBreadthFirstSearchLowCost,Cost, 2872.279435447758, Score, -5897.25, PathLength, 5896.0,sBacktrackPath,Cost, 43.060571519484135, Score, -88.58, PathLength, 87.0,sLeastConnectedFirst,Cost, 36.62049937232604, Score, -74.57, PathLength, 73.0,sMostConnectedFirst,Cost, 34.9630554391586, Score, -70.93, PathLength, 69.0,
hLowEdgeCostRandomFixedDistance,Cost, 9.416005634575221, Score, 932.2579999999997,sRandomWalk,Cost, 1118.6545605398583, Score, -2232.81, PathLength, 2231.0,sConstrainedRandomWalk,Cost, 30.075811514556204, Score, -61.25, PathLength, 60.0,sLowEdgeCost,Cost, 30.648246312566407, Score, -62.58, PathLength, 61.0,sDepthFirstSearch,Cost, 29.3482660736818, Score, -60.04, PathLength, 59.0,sDepthFirstSearchLowCost,Cost, 31.407330516531147, Score, -64.13, PathLength, 63.0,sBreadthFirstSearch,Cost, 864.6775750986686, Score, -1905.32, PathLength, 1904.0,sBreadthFirstSearchLowCost,Cost, 2337.426100121428, Score, -4728.28, PathLength, 4727.0,sBacktrackPath,Cost, 37.14243135787969, Score, -77.02, PathLength, 76.0,sLeastConnectedFirst,Cost, 33.36597640240034, Score, -67.79, PathLength, 66.0,sMostConnectedFirst,Cost, 31.11848089795639, Score, -63.36, PathLength, 62.0,
hMinimumConnectivity,Cost, 2.5352057256033467, Score, 745.0730000000002,sRandomWalk,Cost, 803.6260165291721, Score, -1598.07, PathLength, 1597.0,sConstrainedRandomWalk,Cost, 25.007534150071933, Score, -50.76, PathLength, 49.0,sLowEdgeCost,Cost, 25.982245763816746, Score, -52.89, PathLength, 51.0,sDepthFirstSearch,Cost, 24.834294388075392, Score, -50.81, PathLength, 49.0,sDepthFirstSearchLowCost,Cost, 27.418717077818563, Score, -56.33, PathLength, 55.0,sBreadthFirstSearch,Cost, 702.1262927648859, Score, -1484.63, PathLength, 1483.0,sBreadthFirstSearchLowCost,Cost, 1987.3312025072196, Score, -3983.71, PathLength, 3982.0,sBacktrackPath,Cost, 32.66220720781868, Score, -67.56, PathLength, 66.0,sLeastConnectedFirst,Cost, 25.905624829364314, Score, -52.74, PathLength, 51.0,sMostConnectedFirst,Cost, 25.977683574718007, Score, -53.23, PathLength, 52.0,
hMaxDistance,Cost, 216.5400636888596, Score, 1206.8389999999997,sRandomWalk,Cost, 1388.1861505805532, Score, -2799.42, PathLength, 2798.0,sConstrainedRandomWalk,Cost, 36.67481292473558, Score, -74.63, PathLength, 73.0,sLowEdgeCost,Cost, 37.26742680104658, Score, -76.14, PathLength, 75.0,sDepthFirstSearch,Cost, 39.09172551996092, Score, -79.59, PathLength, 78.0,sDepthFirstSearchLowCost,Cost, 34.78009585260291, Score, -70.95, PathLength, 69.0,sBreadthFirstSearch,Cost, 1231.429891814674, Score, -2720.93, PathLength, 2719.0,sBreadthFirstSearchLowCost,Cost, 2880.9951892913487, Score, -6006.36, PathLength, 6005.0,sBacktrackPath,Cost, 43.088299663092045, Score, -89.1, PathLength, 88.0,sLeastConnectedFirst,Cost, 35.71884989631494, Score, -72.96, PathLength, 71.0,sMostConnectedFirst,Cost, 38.5644013733814, Score, -78.31, PathLength, 77.0,
hRandom,Cost, 4.834051108055917, Score, 920.6439999999997,sRandomWalk,Cost, 932.8787500809672, Score, -1810.92, PathLength, 1809.0,sConstrainedRandomWalk,Cost, 28.727240793523332, Score, -56.51, PathLength, 55.0,sLowEdgeCost,Cost, 29.193010824440858, Score, -57.88, PathLength, 56.0,sDepthFirstSearch,Cost, 31.21139732891788, Score, -61.53, PathLength, 60.0,sDepthFirstSearchLowCost,Cost, 29.129478531907726, Score, -57.75, PathLength, 56.0,sBreadthFirstSearch,Cost, 1143.3103143683556, Score, -2152.4, PathLength, 2151.0,sBreadthFirstSearchLowCost,Cost, 2478.276541152684, Score, -4819.86, PathLength, 4818.0,sBacktrackPath,Cost, 35.784399195944395, Score, -71.25, PathLength, 70.0,sLeastConnectedFirst,Cost, 30.684408511772066, Score, -60.45, PathLength, 59.0,sMostConnectedFirst,Cost, 29.330122543425773, Score, -57.89, PathLength, 56.0,
hRandomDirection,Cost, 2.141492464993546, Score, 803.3509999999998,sRandomWalk,Cost, 847.462375925877, Score, -1635.83, PathLength, 1634.0,sConstrainedRandomWalk,Cost, 29.116621478955054, Score, -57.52, PathLength, 56.0,sLowEdgeCost,Cost, 27.831238003095386, Score, -55.2, PathLength, 54.0,sDepthFirstSearch,Cost, 26.503577129325127, Score, -52.28, PathLength, 51.0,sDepthFirstSearchLowCost,Cost, 25.840516422193378, Score, -51.25, PathLength, 50.0,sBreadthFirstSearch,Cost, 768.052703006815, Score, -1462.09, PathLength, 1461.0,sBreadthFirstSearchLowCost,Cost, 2327.628963265719, Score, -4542.43, PathLength, 4541.0,sBacktrackPath,Cost, 33.28049748548294, Score, -66.1, PathLength, 65.0,sLeastConnectedFirst,Cost, 29.00617702933412, Score, -57.27, PathLength, 56.0,sMostConnectedFirst,Cost, 27.146270373605006, Score, -53.54, PathLength, 52.0,
hRandomSet,Cost, 47.38003283402974, Score, 1270.838,sRandomWalk,Cost, 1922.9333281970778, Score, -3720.46, PathLength, 3719.0,sConstrainedRandomWalk,Cost, 41.661984592122955, Score, -81.69, PathLength, 80.0,sLowEdgeCost,Cost, 42.9550459420207, Score, -84.59, PathLength, 83.0,sDepthFirstSearch,Cost, 42.35042934070464, Score, -83.11, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 41.97193566946001, Score, -82.76, PathLength, 81.0,sBreadthFirstSearch,Cost, 1138.964534090317, Score, -2158.37, PathLength, 2157.0,sBreadthFirstSearchLowCost,Cost, 3216.8684837041806, Score, -6239.47, PathLength, 6238.0,sBacktrackPath,Cost, 47.29750176336559, Score, -93.24, PathLength, 92.0,sLeastConnectedFirst,Cost, 41.55520667654085, Score, -81.54, PathLength, 80.0,sMostConnectedFirst,Cost, 42.33339290976129, Score, -83.15, PathLength, 82.0,
hRandomFixedDistance,Cost, 14.964199664537693, Score, 1090.8759999999997,sRandomWalk,Cost, 1586.560675340694, Score, -3081.26, PathLength, 3080.0,sConstrainedRandomWalk,Cost, 34.28586870957197, Score, -67.45, PathLength, 66.0,sLowEdgeCost,Cost, 36.79905797044149, Score, -72.53, PathLength, 71.0,sDepthFirstSearch,Cost, 35.688765502118414, Score, -70.29, PathLength, 69.0,sDepthFirstSearchLowCost,Cost, 34.49720456975984, Score, -68.17, PathLength, 67.0,sBreadthFirstSearch,Cost, 1038.4465146421744, Score, -1967.08, PathLength, 1966.0,sBreadthFirstSearchLowCost,Cost, 2750.637293800853, Score, -5359.57, PathLength, 5358.0,sBacktrackPath,Cost, 41.111438871178194, Score, -81.44, PathLength, 80.0,sLeastConnectedFirst,Cost, 36.30653314716255, Score, -71.35, PathLength, 70.0,sMostConnectedFirst,Cost, 35.45098134572289, Score, -69.62, PathLength, 68.0,
hLowEdgeCostRandomFixedDistance,Cost, 9.641168822113753, Score, 933.951,sRandomWalk,Cost, 1305.0911481198984, Score, -2528.97, PathLength, 2527.0,sConstrainedRandomWalk,Cost, 32.9694563718951, Score, -64.89, PathLength, 63.0,sLowEdgeCost,Cost, 33.724087310466814, Score, -66.77, PathLength, 65.0,sDepthFirstSearch,Cost, 30.7670703970105, Score, -60.64, PathLength, 59.0,sDepthFirstSearchLowCost,Cost, 32.574218974167145, Score, -64.51, PathLength, 63.0,sBreadthFirstSearch,Cost, 845.6267076374071, Score, -1611.03, PathLength, 1610.0,sBreadthFirstSearchLowCost,Cost, 2433.4919637590074, Score, -4745.83, PathLength, 4744.0,sBacktrackPath,Cost, 34.784815398346005, Score, -69.17, PathLength, 68.0,sLeastConnectedFirst,Cost, 32.61695358833381, Score, -64.34, PathLength, 63.0,sMostConnectedFirst,Cost, 32.18423650573507, Score, -63.36, PathLength, 62.0,
hMinimumConnectivity,Cost, 2.6565885086717254, Score, 754.2230000000003,sRandomWalk,Cost, 766.0460182292455, Score, -1490.34, PathLength, 1489.0,sConstrainedRandomWalk,Cost, 29.720960024729028, Score, -58.62, PathLength, 57.0,sLowEdgeCost,Cost, 27.347910581095316, Score, -54.15, PathLength, 53.0,sDepthFirstSearch,Cost, 28.139056402143424, Score, -55.55, PathLength, 54.0,sDepthFirstSearchLowCost,Cost, 24.851589801922195, Score, -49.38, PathLength, 48.0,sBreadthFirstSearch,Cost, 627.8499570338926, Score, -1201.23, PathLength, 1200.0,sBreadthFirstSearchLowCost,Cost, 2288.084272836246, Score, -4465.97, PathLength, 4464.0,sBacktrackPath,Cost, 30.93149647686841, Score, -61.79, PathLength, 60.0,sLeastConnectedFirst,Cost, 27.23540321600257, Score, -53.64, PathLength, 52.0,sMostConnectedFirst,Cost, 26.183877358813138, Score, -51.56, PathLength, 50.0,
hMaxDistance,Cost, 224.50353991212484, Score, 1166.5580000000004,sRandomWalk,Cost, 1651.081307525015, Score, -3201.82, PathLength, 3200.0,sConstrainedRandomWalk,Cost, 38.572252112060234, Score, -75.62, PathLength, 74.0,sLowEdgeCost,Cost, 38.00500393456373, Score, -75.02, PathLength, 74.0,sDepthFirstSearch,Cost, 38.5582128142579, Score, -75.78, PathLength, 74.0,sDepthFirstSearchLowCost,Cost, 35.0942616401019, Score, -69.22, PathLength, 68.0,sBreadthFirstSearch,Cost, 1117.4969793030953, Score, -2108.24, PathLength, 2107.0,sBreadthFirstSearchLowCost,Cost, 3006.2732181034753, Score, -5829.56, PathLength, 5828.0,sBacktrackPath,Cost, 42.709313997109376, Score, -84.57, PathLength, 83.0,sLeastConnectedFirst,Cost, 36.59911497704803, Score, -71.71, PathLength, 70.0,sMostConnectedFirst,Cost, 37.605310556433395, Score, -74.04, PathLength, 73.0,
hRandom,Cost, 4.642740908228793, Score, 872.8470000000001,sRandomWalk,Cost, 1048.1033595020144, Score, -2028.59, PathLength, 2027.0,sConstrainedRandomWalk,Cost, 27.312769063214727, Score, -54.75, PathLength, 53.0,sLowEdgeCost,Cost, 29.86393926759213, Score, -61.27, PathLength, 60.0,sDepthFirstSearch,Cost, 27.971689564426914, Score, -56.77, PathLength, 55.0,sDepthFirstSearchLowCost,Cost, 28.334406789542737, Score, -58.41, PathLength, 57.0,sBreadthFirstSearch,Cost, 750.3976671852427, Score, -1505.29, PathLength, 1504.0,sBreadthFirstSearchLowCost,Cost, 2255.8509126068875, Score, -4778.75, PathLength, 4777.0,sBacktrackPath,Cost, 33.28414286217566, Score, -69.56, PathLength, 68.0,sLeastConnectedFirst,Cost, 29.01651768079091, Score, -59.29, PathLength, 58.0,sMostConnectedFirst,Cost, 27.576948085368066, Score, -55.79, PathLength, 54.0,
hRandomDirection,Cost, 2.0834601794407455, Score, 782.29,sRandomWalk,Cost, 854.0552175511273, Score, -1777.21, PathLength, 1776.0,sConstrainedRandomWalk,Cost, 27.486431807822818, Score, -56.26, PathLength, 55.0,sLowEdgeCost,Cost, 26.35560990210442, Score, -53.67, PathLength, 52.0,sDepthFirstSearch,Cost, 25.495151709547873, Score, -52.06, PathLength, 51.0,sDepthFirstSearchLowCost,Cost, 28.701874512439915, Score, -58.97, PathLength, 57.0,sBreadthFirstSearch,Cost, 831.2680516547975, Score, -1712.54, PathLength, 1711.0,sBreadthFirstSearchLowCost,Cost, 1848.716676624255, Score, -3945.32, PathLength, 3944.0,sBacktrackPath,Cost, 27.010760999806845, Score, -57.72, PathLength, 56.0,sLeastConnectedFirst,Cost, 28.53086272567506, Score, -57.16, PathLength, 56.0,sMostConnectedFirst,Cost, 25.59785779743569, Score, -51.99, PathLength, 50.0,
hRandomSet,Cost, 39.94248749435369, Score, 1262.0480000000002,sRandomWalk,Cost, 1642.582044566922, Score, -3250.25, PathLength, 3249.0,sConstrainedRandomWalk,Cost, 40.751656045192355, Score, -82.14, PathLength, 81.0,sLowEdgeCost,Cost, 41.906992936308, Score, -85.35, PathLength, 84.0,sDepthFirstSearch,Cost, 40.284439449592895, Score, -81.96, PathLength, 80.0,sDepthFirstSearchLowCost,Cost, 41.39326089681097, Score, -84.22, PathLength, 83.0,sBreadthFirstSearch,Cost, 1194.7741976426403, Score, -2441.96, PathLength, 2440.0,sBreadthFirstSearchLowCost,Cost, 3099.2714105774126, Score, -6330.9, PathLength, 6329.0,sBacktrackPath,Cost, 46.67606873199266, Score, -96.95, PathLength, 95.0,sLeastConnectedFirst,Cost, 41.53421574418625, Score, -84.35, PathLength, 83.0,sMostConnectedFirst,Cost, 40.94106962951953, Score, -82.4, PathLength, 81.0,
hRandomFixedDistance,Cost, 9.388919773492072, Score, 997.0470000000003,sRandomWalk,Cost, 1078.979122889814, Score, -2116.9, PathLength, 2115.0,sConstrainedRandomWalk,Cost, 31.64177942112914, Score, -63.95, PathLength, 62.0,sLowEdgeCost,Cost, 31.121508074625424, Score, -63.14, PathLength, 62.0,sDepthFirstSearch,Cost, 31.82139781216928, Score, -64.57, PathLength, 63.0,sDepthFirstSearchLowCost,Cost, 30.999701370962516, Score, -63.49, PathLength, 62.0,sBreadthFirstSearch,Cost, 1028.7544783173225, Score, -2114.37, PathLength, 2113.0,sBreadthFirstSearchLowCost,Cost, 2599.955478196275, Score, -5277.4, PathLength, 5276.0,sBacktrackPath,Cost, 37.105571792850824, Score, -77.93, PathLength, 76.0,sLeastConnectedFirst,Cost, 32.79497509554415, Score, -65.88, PathLength, 64.0,sMostConnectedFirst,Cost, 30.704246039271833, Score, -62.84, PathLength, 61.0,
hLowEdgeCostRandomFixedDistance,Cost, 16.32658152064874, Score, 1167.298,sRandomWalk,Cost, 1413.3291843187203, Score, -2802.97, PathLength, 2801.0,sConstrainedRandomWalk,Cost, 36.162306917482766, Score, -72.81, PathLength, 71.0,sLowEdgeCost,Cost, 36.23991736704818, Score, -73.77, PathLength, 72.0,sDepthFirstSearch,Cost, 35.16248325517609, Score, -71.35, PathLength, 70.0,sDepthFirstSearchLowCost,Cost, 35.90646931767358, Score, -73.56, PathLength, 72.0,sBreadthFirstSearch,Cost, 1097.9136267122815, Score, -2251.97, PathLength, 2250.0,sBreadthFirstSearchLowCost,Cost, 2872.5648560118693, Score, -6097.35, PathLength, 6096.0,sBacktrackPath,Cost, 37.93247120331936, Score, -79.31, PathLength, 78.0,sLeastConnectedFirst,Cost, 35.360259188588586, Score, -71.94, PathLength, 70.0,sMostConnectedFirst,Cost, 38.124198773213536, Score, -77.95, PathLength, 76.0,
hMinimumConnectivity,Cost, 2.4365878824323013, Score, 769.4109999999997,sRandomWalk,Cost, 933.5602314652215, Score, -1876.41, PathLength, 1875.0,sConstrainedRandomWalk,Cost, 28.628595386088815, Score, -58.11, PathLength, 57.0,sLowEdgeCost,Cost, 26.036704605960825, Score, -54.09, PathLength, 53.0,sDepthFirstSearch,Cost, 24.9393386415614, Score, -51.35, PathLength, 50.0,sDepthFirstSearchLowCost,Cost, 25.660276916696326, Score, -52.61, PathLength, 51.0,sBreadthFirstSearch,Cost, 621.6772170346434, Score, -1261.0, PathLength, 1260.0,sBreadthFirstSearchLowCost,Cost, 1990.7236527470252, Score, -4171.51, PathLength, 4170.0,sBacktrackPath,Cost, 29.309463286168096, Score, -61.78, PathLength, 60.0,sLeastConnectedFirst,Cost, 26.338672893550644, Score, -53.99, PathLength, 52.0,sMostConnectedFirst,Cost, 26.29329525904278, Score, -53.26, PathLength, 52.0,
hMaxDistance,Cost, 2.0984446954859903, Score, 831.7640000000001,sRandomWalk,Cost, 930.0350104752292, Score, -1875.15, PathLength, 1874.0,sConstrainedRandomWalk,Cost, 28.647659036689237, Score, -58.07, PathLength, 57.0,sLowEdgeCost,Cost, 23.55930078278599, Score, -48.83, PathLength, 47.0,sDepthFirstSearch,Cost, 25.578194139044566, Score, -52.23, PathLength, 51.0,sDepthFirstSearchLowCost,Cost, 25.12500573745919, Score, -51.89, PathLength, 50.0,sBreadthFirstSearch,Cost, 653.1333719696653, Score, -1320.08, PathLength, 1319.0,sBreadthFirstSearchLowCost,Cost, 2197.974773976807, Score, -4740.09, PathLength, 4739.0,sBacktrackPath,Cost, 28.695706856798648, Score, -60.96, PathLength, 59.0,sLeastConnectedFirst,Cost, 25.82279783508924, Score, -52.7, PathLength, 51.0,sMostConnectedFirst,Cost, 28.579595146362614, Score, -57.64, PathLength, 56.0,
