[100, [RandomSet,1], [ConstrainedRandomWalk,1][LeastConnectedFirst,1][BacktrackPath,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][FixedStartRandomWalk,1][LowEdgeCost,1][RandomWalk,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,i+1}, {Rounds,100}, {EdgeWeight,10.0}, {FixedOrUpperWeight,fixed}, {EdgeTraversalDecrement,0}]
hRandomSet,Cost, 1049.5, Score, 72.6793333333333,sConstrainedRandomWalk,Cost, 2078.9, Score, -69.63, PathLength, 207.0,sLeastConnectedFirst,Cost, 1194.7, Score, -40.15666666666668, PathLength, 119.0,sBacktrackPath,Cost, 1999.5, Score, -66.98333333333335, PathLength, 199.0,sBreadthFirstSearch,Cost, 3444.7, Score, -115.15666666666664, PathLength, 344.0,sBreadthFirstSearchLowCost,Cost, 3493.5, Score, -116.7833333333333, PathLength, 349.0,sFixedStartRandomWalk,Cost, 2101.9, Score, -70.39666666666665, PathLength, 210.0,sLowEdgeCost,Cost, 2081.9, Score, -69.73, PathLength, 208.0,sRandomWalk,Cost, 2127.3, Score, -71.24333333333333, PathLength, 212.0,sDepthFirstSearch,Cost, 1603.6, Score, -53.786666666666676, PathLength, 160.0,sDepthFirstSearchLowCost,Cost, 1577.8, Score, -52.92666666666667, PathLength, 157.0,
hRandomSet,Cost, 1070.3, Score, 75.46666666666664,sConstrainedRandomWalk,Cost, 2147.3, Score, -71.91000000000001, PathLength, 214.0,sLeastConnectedFirst,Cost, 1154.0, Score, -38.8, PathLength, 115.0,sBacktrackPath,Cost, 2220.0, Score, -74.33333333333331, PathLength, 222.0,sBreadthFirstSearch,Cost, 3725.7, Score, -124.52333333333334, PathLength, 372.0,sBreadthFirstSearchLowCost,Cost, 3698.4, Score, -123.61333333333327, PathLength, 369.0,sFixedStartRandomWalk,Cost, 2062.8, Score, -69.09333333333333, PathLength, 206.0,sLowEdgeCost,Cost, 2224.5, Score, -74.48333333333335, PathLength, 222.0,sRandomWalk,Cost, 2086.7, Score, -69.89000000000004, PathLength, 208.0,sDepthFirstSearch,Cost, 1591.7, Score, -53.38999999999999, PathLength, 159.0,sDepthFirstSearchLowCost,Cost, 1628.9, Score, -54.629999999999974, PathLength, 162.0,
hRandomSet,Cost, 1088.3, Score, 66.19233333333334,sConstrainedRandomWalk,Cost, 1768.1, Score, -59.26999999999998, PathLength, 176.0,sLeastConnectedFirst,Cost, 1117.1, Score, -37.57000000000001, PathLength, 111.0,sBacktrackPath,Cost, 1796.4, Score, -60.21333333333336, PathLength, 179.0,sBreadthFirstSearch,Cost, 3432.4, Score, -114.7466666666667, PathLength, 343.0,sBreadthFirstSearchLowCost,Cost, 3388.9, Score, -113.29666666666667, PathLength, 338.0,sFixedStartRandomWalk,Cost, 1670.1, Score, -56.00333333333333, PathLength, 167.0,sLowEdgeCost,Cost, 1760.8, Score, -59.02666666666667, PathLength, 176.0,sRandomWalk,Cost, 1710.3, Score, -57.343333333333334, PathLength, 171.0,sDepthFirstSearch,Cost, 1565.6, Score, -52.52, PathLength, 156.0,sDepthFirstSearchLowCost,Cost, 1548.0, Score, -51.93333333333334, PathLength, 154.0,
hRandomSet,Cost, 1110.2, Score, 87.19399999999996,sConstrainedRandomWalk,Cost, 2612.5, Score, -87.41666666666666, PathLength, 261.0,sLeastConnectedFirst,Cost, 1145.1, Score, -38.503333333333316, PathLength, 114.0,sBacktrackPath,Cost, 2518.4, Score, -84.28, PathLength, 251.0,sBreadthFirstSearch,Cost, 3964.7, Score, -132.48999999999995, PathLength, 396.0,sBreadthFirstSearchLowCost,Cost, 3935.1, Score, -131.5033333333333, PathLength, 393.0,sFixedStartRandomWalk,Cost, 3197.5, Score, -106.91666666666669, PathLength, 319.0,sLowEdgeCost,Cost, 2586.6, Score, -86.55333333333337, PathLength, 258.0,sRandomWalk,Cost, 2815.5, Score, -94.18333333333332, PathLength, 281.0,sDepthFirstSearch,Cost, 1649.1, Score, -55.30333333333333, PathLength, 164.0,sDepthFirstSearchLowCost,Cost, 1633.7, Score, -54.78999999999999, PathLength, 163.0,
hRandomSet,Cost, 1099.3, Score, 78.17566666666664,sConstrainedRandomWalk,Cost, 2606.8, Score, -87.22666666666666, PathLength, 260.0,sLeastConnectedFirst,Cost, 1174.2, Score, -39.473333333333336, PathLength, 117.0,sBacktrackPath,Cost, 2086.2, Score, -69.8733333333333, PathLength, 208.0,sBreadthFirstSearch,Cost, 3806.3, Score, -127.20999999999997, PathLength, 380.0,sBreadthFirstSearchLowCost,Cost, 3789.5, Score, -126.65000000000003, PathLength, 378.0,sFixedStartRandomWalk,Cost, 2601.1, Score, -87.03666666666665, PathLength, 260.0,sLowEdgeCost,Cost, 1937.9, Score, -64.92999999999999, PathLength, 193.0,sRandomWalk,Cost, 2392.7, Score, -80.08999999999996, PathLength, 239.0,sDepthFirstSearch,Cost, 1463.1, Score, -49.10333333333334, PathLength, 146.0,sDepthFirstSearchLowCost,Cost, 1494.9, Score, -50.16333333333334, PathLength, 149.0,
hRandomSet,Cost, 1137.4, Score, 76.99433333333329,sConstrainedRandomWalk,Cost, 2177.4, Score, -72.9133333333333, PathLength, 217.0,sLeastConnectedFirst,Cost, 1176.3, Score, -39.54333333333333, PathLength, 117.0,sBacktrackPath,Cost, 2165.7, Score, -72.52333333333331, PathLength, 216.0,sBreadthFirstSearch,Cost, 3767.0, Score, -125.90000000000003, PathLength, 376.0,sBreadthFirstSearchLowCost,Cost, 3688.3, Score, -123.2766666666667, PathLength, 368.0,sFixedStartRandomWalk,Cost, 2368.4, Score, -79.27999999999999, PathLength, 236.0,sLowEdgeCost,Cost, 2153.9, Score, -72.13, PathLength, 215.0,sRandomWalk,Cost, 2178.9, Score, -72.96333333333334, PathLength, 217.0,sDepthFirstSearch,Cost, 1659.2, Score, -55.63999999999999, PathLength, 165.0,sDepthFirstSearchLowCost,Cost, 1663.2, Score, -55.77333333333334, PathLength, 166.0,
hRandomSet,Cost, 1141.8, Score, 74.3216666666667,sConstrainedRandomWalk,Cost, 2060.1, Score, -69.00333333333334, PathLength, 206.0,sLeastConnectedFirst,Cost, 1187.5, Score, -39.91666666666666, PathLength, 118.0,sBacktrackPath,Cost, 1848.2, Score, -61.93999999999996, PathLength, 184.0,sBreadthFirstSearch,Cost, 3769.9, Score, -125.99666666666666, PathLength, 376.0,sBreadthFirstSearchLowCost,Cost, 3898.4, Score, -130.27999999999992, PathLength, 389.0,sFixedStartRandomWalk,Cost, 2476.7, Score, -82.89000000000001, PathLength, 247.0,sLowEdgeCost,Cost, 1877.9, Score, -62.92999999999998, PathLength, 187.0,sRandomWalk,Cost, 1929.8, Score, -64.65999999999998, PathLength, 192.0,sDepthFirstSearch,Cost, 1580.5, Score, -53.01666666666666, PathLength, 158.0,sDepthFirstSearchLowCost,Cost, 1567.5, Score, -52.58333333333336, PathLength, 156.0,
hRandomSet,Cost, 1130.2, Score, 72.52533333333332,sConstrainedRandomWalk,Cost, 2053.9, Score, -68.7966666666667, PathLength, 205.0,sLeastConnectedFirst,Cost, 1219.1, Score, -40.97, PathLength, 121.0,sBacktrackPath,Cost, 2097.2, Score, -70.24000000000002, PathLength, 209.0,sBreadthFirstSearch,Cost, 3574.9, Score, -119.49666666666666, PathLength, 357.0,sBreadthFirstSearchLowCost,Cost, 3527.2, Score, -117.90666666666664, PathLength, 352.0,sFixedStartRandomWalk,Cost, 2177.7, Score, -72.92333333333336, PathLength, 217.0,sLowEdgeCost,Cost, 2029.8, Score, -67.9933333333333, PathLength, 202.0,sRandomWalk,Cost, 2095.1, Score, -70.17, PathLength, 209.0,sDepthFirstSearch,Cost, 1440.4, Score, -48.34666666666665, PathLength, 144.0,sDepthFirstSearchLowCost,Cost, 1442.3, Score, -48.41000000000002, PathLength, 144.0,
hRandomSet,Cost, 1162.2, Score, 79.28866666666667,sConstrainedRandomWalk,Cost, 2345.3, Score, -78.51, PathLength, 234.0,sLeastConnectedFirst,Cost, 1229.0, Score, -41.30000000000001, PathLength, 122.0,sBacktrackPath,Cost, 2761.1, Score, -92.37, PathLength, 276.0,sBreadthFirstSearch,Cost, 3663.9, Score, -122.46333333333332, PathLength, 366.0,sBreadthFirstSearchLowCost,Cost, 3616.9, Score, -120.8966666666667, PathLength, 361.0,sFixedStartRandomWalk,Cost, 2256.8, Score, -75.56, PathLength, 225.0,sLowEdgeCost,Cost, 2445.6, Score, -81.85333333333331, PathLength, 244.0,sRandomWalk,Cost, 2154.6, Score, -72.15333333333336, PathLength, 215.0,sDepthFirstSearch,Cost, 1592.0, Score, -53.400000000000006, PathLength, 159.0,sDepthFirstSearchLowCost,Cost, 1621.4, Score, -54.38, PathLength, 162.0,
hRandomSet,Cost, 1175.7, Score, 75.29366666666664,sConstrainedRandomWalk,Cost, 2001.5, Score, -67.04999999999998, PathLength, 200.0,sLeastConnectedFirst,Cost, 1169.0, Score, -39.300000000000004, PathLength, 116.0,sBacktrackPath,Cost, 2107.9, Score, -70.59666666666666, PathLength, 210.0,sBreadthFirstSearch,Cost, 3785.1, Score, -126.50333333333336, PathLength, 378.0,sBreadthFirstSearchLowCost,Cost, 3659.4, Score, -122.31333333333333, PathLength, 365.0,sFixedStartRandomWalk,Cost, 2234.0, Score, -74.79999999999998, PathLength, 223.0,sLowEdgeCost,Cost, 1981.7, Score, -66.38999999999999, PathLength, 198.0,sRandomWalk,Cost, 2107.4, Score, -70.57999999999998, PathLength, 210.0,sDepthFirstSearch,Cost, 1714.7, Score, -57.49, PathLength, 171.0,sDepthFirstSearchLowCost,Cost, 1727.4, Score, -57.91333333333335, PathLength, 172.0,
hRandomSet,Cost, 1203.0, Score, 78.98899999999999,sConstrainedRandomWalk,Cost, 2074.8, Score, -69.49333333333333, PathLength, 207.0,sLeastConnectedFirst,Cost, 1140.1, Score, -38.33666666666666, PathLength, 114.0,sBacktrackPath,Cost, 2619.7, Score, -87.65666666666668, PathLength, 261.0,sBreadthFirstSearch,Cost, 3801.6, Score, -127.05333333333333, PathLength, 380.0,sBreadthFirstSearchLowCost,Cost, 3633.7, Score, -121.45666666666662, PathLength, 363.0,sFixedStartRandomWalk,Cost, 2167.3, Score, -72.57666666666668, PathLength, 216.0,sLowEdgeCost,Cost, 2574.5, Score, -86.14999999999998, PathLength, 257.0,sRandomWalk,Cost, 2143.0, Score, -71.7666666666667, PathLength, 214.0,sDepthFirstSearch,Cost, 1723.8, Score, -57.79333333333335, PathLength, 172.0,sDepthFirstSearchLowCost,Cost, 1718.2, Score, -57.606666666666676, PathLength, 171.0,
hRandomSet,Cost, 1224.6, Score, 72.05733333333333,sConstrainedRandomWalk,Cost, 1994.8, Score, -66.82666666666665, PathLength, 199.0,sLeastConnectedFirst,Cost, 1151.8, Score, -38.72666666666666, PathLength, 115.0,sBacktrackPath,Cost, 1898.7, Score, -63.62333333333333, PathLength, 189.0,sBreadthFirstSearch,Cost, 3579.7, Score, -119.65666666666668, PathLength, 357.0,sBreadthFirstSearchLowCost,Cost, 3681.3, Score, -123.04333333333344, PathLength, 368.0,sFixedStartRandomWalk,Cost, 1926.7, Score, -64.55666666666666, PathLength, 192.0,sLowEdgeCost,Cost, 1901.4, Score, -63.71333333333333, PathLength, 190.0,sRandomWalk,Cost, 2075.1, Score, -69.50333333333332, PathLength, 207.0,sDepthFirstSearch,Cost, 1645.0, Score, -55.16666666666666, PathLength, 164.0,sDepthFirstSearchLowCost,Cost, 1662.7, Score, -55.75666666666669, PathLength, 166.0,
hRandomSet,Cost, 1208.0, Score, 79.576,sConstrainedRandomWalk,Cost, 2146.6, Score, -71.88666666666666, PathLength, 214.0,sLeastConnectedFirst,Cost, 1214.9, Score, -40.83, PathLength, 121.0,sBacktrackPath,Cost, 2480.6, Score, -83.01999999999998, PathLength, 248.0,sBreadthFirstSearch,Cost, 3774.1, Score, -126.13666666666663, PathLength, 377.0,sBreadthFirstSearchLowCost,Cost, 3738.4, Score, -124.94666666666666, PathLength, 373.0,sFixedStartRandomWalk,Cost, 2259.8, Score, -75.66000000000001, PathLength, 225.0,sLowEdgeCost,Cost, 2665.8, Score, -89.19333333333334, PathLength, 266.0,sRandomWalk,Cost, 2250.6, Score, -75.35333333333331, PathLength, 225.0,sDepthFirstSearch,Cost, 1634.8, Score, -54.82666666666667, PathLength, 163.0,sDepthFirstSearchLowCost,Cost, 1607.2, Score, -53.90666666666666, PathLength, 160.0,
hRandomSet,Cost, 1249.4, Score, 73.39099999999996,sConstrainedRandomWalk,Cost, 2122.7, Score, -71.08999999999997, PathLength, 212.0,sLeastConnectedFirst,Cost, 1119.6, Score, -37.65333333333333, PathLength, 111.0,sBacktrackPath,Cost, 1999.9, Score, -66.99666666666667, PathLength, 199.0,sBreadthFirstSearch,Cost, 3828.4, Score, -127.94666666666667, PathLength, 382.0,sBreadthFirstSearchLowCost,Cost, 3735.0, Score, -124.83333333333331, PathLength, 373.0,sFixedStartRandomWalk,Cost, 1947.3, Score, -65.24333333333333, PathLength, 194.0,sLowEdgeCost,Cost, 1964.2, Score, -65.80666666666664, PathLength, 196.0,sRandomWalk,Cost, 1990.7, Score, -66.68999999999998, PathLength, 199.0,sDepthFirstSearch,Cost, 1596.3, Score, -53.54333333333335, PathLength, 159.0,sDepthFirstSearchLowCost,Cost, 1613.2, Score, -54.10666666666667, PathLength, 161.0,
hRandomSet,Cost, 1271.7, Score, 70.49566666666666,sConstrainedRandomWalk,Cost, 1970.7, Score, -66.02333333333334, PathLength, 197.0,sLeastConnectedFirst,Cost, 1163.7, Score, -39.12333333333334, PathLength, 116.0,sBacktrackPath,Cost, 1960.1, Score, -65.67000000000002, PathLength, 196.0,sBreadthFirstSearch,Cost, 3654.3, Score, -122.14333333333336, PathLength, 365.0,sBreadthFirstSearchLowCost,Cost, 3607.7, Score, -120.59, PathLength, 360.0,sFixedStartRandomWalk,Cost, 1872.9, Score, -62.763333333333314, PathLength, 187.0,sLowEdgeCost,Cost, 1915.3, Score, -64.17666666666665, PathLength, 191.0,sRandomWalk,Cost, 1929.9, Score, -64.66333333333333, PathLength, 192.0,sDepthFirstSearch,Cost, 1496.8, Score, -50.22666666666668, PathLength, 149.0,sDepthFirstSearchLowCost,Cost, 1477.3, Score, -49.57666666666666, PathLength, 147.0,
hRandomSet,Cost, 1263.7, Score, 85.58766666666668,sConstrainedRandomWalk,Cost, 2355.5, Score, -78.85000000000001, PathLength, 235.0,sLeastConnectedFirst,Cost, 1182.0, Score, -39.73333333333335, PathLength, 118.0,sBacktrackPath,Cost, 3148.1, Score, -105.26999999999998, PathLength, 314.0,sBreadthFirstSearch,Cost, 4076.9, Score, -136.23, PathLength, 407.0,sBreadthFirstSearchLowCost,Cost, 4027.2, Score, -134.57333333333338, PathLength, 402.0,sFixedStartRandomWalk,Cost, 2450.7, Score, -82.02333333333335, PathLength, 245.0,sLowEdgeCost,Cost, 2828.5, Score, -94.61666666666667, PathLength, 282.0,sRandomWalk,Cost, 2491.2, Score, -83.37333333333338, PathLength, 249.0,sDepthFirstSearch,Cost, 1499.2, Score, -50.30666666666666, PathLength, 149.0,sDepthFirstSearchLowCost,Cost, 1517.0, Score, -50.899999999999984, PathLength, 151.0,
hRandomSet,Cost, 1279.3, Score, 71.25366666666667,sConstrainedRandomWalk,Cost, 1957.3, Score, -65.57666666666665, PathLength, 195.0,sLeastConnectedFirst,Cost, 1150.0, Score, -38.66666666666666, PathLength, 115.0,sBacktrackPath,Cost, 1882.8, Score, -63.09333333333334, PathLength, 188.0,sBreadthFirstSearch,Cost, 3685.5, Score, -123.18333333333335, PathLength, 368.0,sBreadthFirstSearchLowCost,Cost, 3623.5, Score, -121.11666666666666, PathLength, 362.0,sFixedStartRandomWalk,Cost, 1888.7, Score, -63.29000000000003, PathLength, 188.0,sLowEdgeCost,Cost, 1911.7, Score, -64.0566666666667, PathLength, 191.0,sRandomWalk,Cost, 1795.5, Score, -60.18333333333336, PathLength, 179.0,sDepthFirstSearch,Cost, 1687.6, Score, -56.58666666666666, PathLength, 168.0,sDepthFirstSearchLowCost,Cost, 1693.5, Score, -56.783333333333346, PathLength, 169.0,
hRandomSet,Cost, 1313.5, Score, 70.75900000000001,sConstrainedRandomWalk,Cost, 2005.9, Score, -67.19666666666666, PathLength, 200.0,sLeastConnectedFirst,Cost, 1146.4, Score, -38.54666666666666, PathLength, 114.0,sBacktrackPath,Cost, 2076.2, Score, -69.54, PathLength, 207.0,sBreadthFirstSearch,Cost, 3417.8, Score, -114.25999999999998, PathLength, 341.0,sBreadthFirstSearchLowCost,Cost, 3386.9, Score, -113.23, PathLength, 338.0,sFixedStartRandomWalk,Cost, 1945.8, Score, -65.19333333333334, PathLength, 194.0,sLowEdgeCost,Cost, 2116.5, Score, -70.88333333333334, PathLength, 211.0,sRandomWalk,Cost, 1981.4, Score, -66.38, PathLength, 198.0,sDepthFirstSearch,Cost, 1531.0, Score, -51.36666666666666, PathLength, 153.0,sDepthFirstSearchLowCost,Cost, 1519.8, Score, -50.99333333333336, PathLength, 151.0,
hRandomSet,Cost, 1324.0, Score, 72.65933333333334,sConstrainedRandomWalk,Cost, 2165.1, Score, -72.50333333333333, PathLength, 216.0,sLeastConnectedFirst,Cost, 1144.7, Score, -38.489999999999974, PathLength, 114.0,sBacktrackPath,Cost, 1951.9, Score, -65.39666666666665, PathLength, 195.0,sBreadthFirstSearch,Cost, 3526.3, Score, -117.87666666666664, PathLength, 352.0,sBreadthFirstSearchLowCost,Cost, 3625.8, Score, -121.19333333333337, PathLength, 362.0,sFixedStartRandomWalk,Cost, 2095.2, Score, -70.17333333333335, PathLength, 209.0,sLowEdgeCost,Cost, 1844.5, Score, -61.81666666666669, PathLength, 184.0,sRandomWalk,Cost, 2148.8, Score, -71.96000000000002, PathLength, 214.0,sDepthFirstSearch,Cost, 1589.0, Score, -53.29999999999998, PathLength, 158.0,sDepthFirstSearchLowCost,Cost, 1606.5, Score, -53.88333333333334, PathLength, 160.0,
hRandomSet,Cost, 1314.7, Score, 88.74699999999996,sConstrainedRandomWalk,Cost, 2701.1, Score, -90.37000000000002, PathLength, 270.0,sLeastConnectedFirst,Cost, 1266.1, Score, -42.53666666666667, PathLength, 126.0,sBacktrackPath,Cost, 2778.7, Score, -92.95666666666668, PathLength, 277.0,sBreadthFirstSearch,Cost, 4067.3, Score, -135.91000000000005, PathLength, 406.0,sBreadthFirstSearchLowCost,Cost, 4054.0, Score, -135.46666666666673, PathLength, 405.0,sFixedStartRandomWalk,Cost, 2460.7, Score, -82.35666666666664, PathLength, 246.0,sLowEdgeCost,Cost, 3126.8, Score, -104.56000000000003, PathLength, 312.0,sRandomWalk,Cost, 2462.2, Score, -82.40666666666668, PathLength, 246.0,sDepthFirstSearch,Cost, 1785.9, Score, -59.86333333333332, PathLength, 178.0,sDepthFirstSearchLowCost,Cost, 1821.3, Score, -61.04333333333334, PathLength, 182.0,
hRandomSet,Cost, 1343.4, Score, 75.81733333333335,sConstrainedRandomWalk,Cost, 2033.8, Score, -68.12666666666667, PathLength, 203.0,sLeastConnectedFirst,Cost, 1176.2, Score, -39.540000000000006, PathLength, 117.0,sBacktrackPath,Cost, 1994.8, Score, -66.82666666666668, PathLength, 199.0,sBreadthFirstSearch,Cost, 3820.3, Score, -127.67666666666665, PathLength, 382.0,sBreadthFirstSearchLowCost,Cost, 3788.9, Score, -126.62999999999997, PathLength, 378.0,sFixedStartRandomWalk,Cost, 2058.0, Score, -68.93333333333338, PathLength, 205.0,sLowEdgeCost,Cost, 2112.9, Score, -70.76333333333336, PathLength, 211.0,sRandomWalk,Cost, 2153.6, Score, -72.11999999999998, PathLength, 215.0,sDepthFirstSearch,Cost, 1750.5, Score, -58.68333333333334, PathLength, 175.0,sDepthFirstSearchLowCost,Cost, 1756.2, Score, -58.87333333333333, PathLength, 175.0,
hRandomSet,Cost, 1339.7, Score, 77.38233333333334,sConstrainedRandomWalk,Cost, 2458.0, Score, -82.26666666666667, PathLength, 245.0,sLeastConnectedFirst,Cost, 1171.0, Score, -39.36666666666665, PathLength, 117.0,sBacktrackPath,Cost, 2199.3, Score, -73.64333333333333, PathLength, 219.0,sBreadthFirstSearch,Cost, 3681.0, Score, -123.03333333333335, PathLength, 368.0,sBreadthFirstSearchLowCost,Cost, 3654.8, Score, -122.15999999999997, PathLength, 365.0,sFixedStartRandomWalk,Cost, 2283.6, Score, -76.45333333333332, PathLength, 228.0,sLowEdgeCost,Cost, 2076.0, Score, -69.53333333333335, PathLength, 207.0,sRandomWalk,Cost, 2325.8, Score, -77.85999999999999, PathLength, 232.0,sDepthFirstSearch,Cost, 1637.1, Score, -54.90333333333332, PathLength, 163.0,sDepthFirstSearchLowCost,Cost, 1628.1, Score, -54.603333333333346, PathLength, 162.0,
hRandomSet,Cost, 1377.4, Score, 73.61633333333333,sConstrainedRandomWalk,Cost, 2044.2, Score, -68.47333333333337, PathLength, 204.0,sLeastConnectedFirst,Cost, 1174.7, Score, -39.48999999999999, PathLength, 117.0,sBacktrackPath,Cost, 2224.0, Score, -74.46666666666665, PathLength, 222.0,sBreadthFirstSearch,Cost, 3444.9, Score, -115.1633333333333, PathLength, 344.0,sBreadthFirstSearchLowCost,Cost, 3503.0, Score, -117.1, PathLength, 350.0,sFixedStartRandomWalk,Cost, 2007.8, Score, -67.25999999999999, PathLength, 200.0,sLowEdgeCost,Cost, 2196.2, Score, -73.54, PathLength, 219.0,sRandomWalk,Cost, 2030.2, Score, -68.00666666666666, PathLength, 203.0,sDepthFirstSearch,Cost, 1687.7, Score, -56.58999999999998, PathLength, 168.0,sDepthFirstSearchLowCost,Cost, 1672.2, Score, -56.07333333333334, PathLength, 167.0,
hRandomSet,Cost, 1406.5, Score, 80.40333333333338,sConstrainedRandomWalk,Cost, 2395.6, Score, -80.18666666666667, PathLength, 239.0,sLeastConnectedFirst,Cost, 1195.2, Score, -40.17333333333334, PathLength, 119.0,sBacktrackPath,Cost, 2472.5, Score, -82.75000000000001, PathLength, 247.0,sBreadthFirstSearch,Cost, 3656.0, Score, -122.2, PathLength, 365.0,sBreadthFirstSearchLowCost,Cost, 3677.9, Score, -122.92999999999998, PathLength, 367.0,sFixedStartRandomWalk,Cost, 2403.9, Score, -80.46333333333332, PathLength, 240.0,sLowEdgeCost,Cost, 2486.8, Score, -83.22666666666666, PathLength, 248.0,sRandomWalk,Cost, 2466.7, Score, -82.55666666666667, PathLength, 246.0,sDepthFirstSearch,Cost, 1630.0, Score, -54.66666666666666, PathLength, 163.0,sDepthFirstSearchLowCost,Cost, 1636.4, Score, -54.87999999999999, PathLength, 163.0,
hRandomSet,Cost, 1395.5, Score, 76.44133333333332,sConstrainedRandomWalk,Cost, 2268.1, Score, -75.93666666666667, PathLength, 226.0,sLeastConnectedFirst,Cost, 1204.2, Score, -40.473333333333336, PathLength, 120.0,sBacktrackPath,Cost, 2154.8, Score, -72.15999999999998, PathLength, 215.0,sBreadthFirstSearch,Cost, 3622.9, Score, -121.09666666666668, PathLength, 362.0,sBreadthFirstSearchLowCost,Cost, 3797.0, Score, -126.89999999999995, PathLength, 379.0,sFixedStartRandomWalk,Cost, 2222.1, Score, -74.4033333333333, PathLength, 222.0,sLowEdgeCost,Cost, 2208.1, Score, -73.93666666666667, PathLength, 220.0,sRandomWalk,Cost, 2166.4, Score, -72.54666666666665, PathLength, 216.0,sDepthFirstSearch,Cost, 1572.8, Score, -52.75999999999997, PathLength, 157.0,sDepthFirstSearchLowCost,Cost, 1616.0, Score, -54.19999999999998, PathLength, 161.0,
hRandomSet,Cost, 1398.6, Score, 74.9653333333333,sConstrainedRandomWalk,Cost, 2222.1, Score, -74.40333333333335, PathLength, 222.0,sLeastConnectedFirst,Cost, 1155.6, Score, -38.85333333333333, PathLength, 115.0,sBacktrackPath,Cost, 1883.4, Score, -63.11333333333334, PathLength, 188.0,sBreadthFirstSearch,Cost, 3926.5, Score, -131.21666666666667, PathLength, 392.0,sBreadthFirstSearchLowCost,Cost, 4002.8, Score, -133.76, PathLength, 400.0,sFixedStartRandomWalk,Cost, 2339.7, Score, -78.32333333333332, PathLength, 233.0,sLowEdgeCost,Cost, 1813.2, Score, -60.773333333333355, PathLength, 181.0,sRandomWalk,Cost, 2237.4, Score, -74.91333333333336, PathLength, 223.0,sDepthFirstSearch,Cost, 1408.7, Score, -47.28999999999999, PathLength, 140.0,sDepthFirstSearchLowCost,Cost, 1400.2, Score, -47.00666666666667, PathLength, 140.0,
hRandomSet,Cost, 1419.2, Score, 75.60333333333334,sConstrainedRandomWalk,Cost, 2326.3, Score, -77.87666666666667, PathLength, 232.0,sLeastConnectedFirst,Cost, 1220.7, Score, -41.02333333333334, PathLength, 122.0,sBacktrackPath,Cost, 1922.4, Score, -64.41333333333336, PathLength, 192.0,sBreadthFirstSearch,Cost, 3837.7, Score, -128.2566666666667, PathLength, 383.0,sBreadthFirstSearchLowCost,Cost, 3876.9, Score, -129.56333333333328, PathLength, 387.0,sFixedStartRandomWalk,Cost, 2113.0, Score, -70.7666666666667, PathLength, 211.0,sLowEdgeCost,Cost, 1989.1, Score, -66.63666666666668, PathLength, 198.0,sRandomWalk,Cost, 2240.1, Score, -75.00333333333334, PathLength, 224.0,sDepthFirstSearch,Cost, 1536.5, Score, -51.55, PathLength, 153.0,sDepthFirstSearchLowCost,Cost, 1518.3, Score, -50.94333333333333, PathLength, 151.0,
hRandomSet,Cost, 1429.6, Score, 74.97066666666669,sConstrainedRandomWalk,Cost, 2069.6, Score, -69.32, PathLength, 206.0,sLeastConnectedFirst,Cost, 1172.3, Score, -39.40999999999999, PathLength, 117.0,sBacktrackPath,Cost, 2267.2, Score, -75.90666666666668, PathLength, 226.0,sBreadthFirstSearch,Cost, 3616.8, Score, -120.89333333333336, PathLength, 361.0,sBreadthFirstSearchLowCost,Cost, 3556.0, Score, -118.86666666666665, PathLength, 355.0,sFixedStartRandomWalk,Cost, 2262.7, Score, -75.75666666666667, PathLength, 226.0,sLowEdgeCost,Cost, 2220.9, Score, -74.3633333333333, PathLength, 222.0,sRandomWalk,Cost, 2210.3, Score, -74.01, PathLength, 221.0,sDepthFirstSearch,Cost, 1515.1, Score, -50.83666666666666, PathLength, 151.0,sDepthFirstSearchLowCost,Cost, 1500.3, Score, -50.34333333333332, PathLength, 150.0,
hRandomSet,Cost, 1434.3, Score, 74.82833333333336,sConstrainedRandomWalk,Cost, 2156.9, Score, -72.23, PathLength, 215.0,sLeastConnectedFirst,Cost, 1229.7, Score, -41.32333333333334, PathLength, 122.0,sBacktrackPath,Cost, 2008.9, Score, -67.29666666666667, PathLength, 200.0,sBreadthFirstSearch,Cost, 3624.0, Score, -121.13333333333338, PathLength, 362.0,sBreadthFirstSearchLowCost,Cost, 3695.6, Score, -123.52000000000004, PathLength, 369.0,sFixedStartRandomWalk,Cost, 2035.8, Score, -68.19333333333334, PathLength, 203.0,sLowEdgeCost,Cost, 2185.2, Score, -73.17333333333332, PathLength, 218.0,sRandomWalk,Cost, 2222.8, Score, -74.42666666666666, PathLength, 222.0,sDepthFirstSearch,Cost, 1598.2, Score, -53.606666666666655, PathLength, 159.0,sDepthFirstSearchLowCost,Cost, 1591.4, Score, -53.37999999999999, PathLength, 159.0,
