[100, [Random,1], [BacktrackPath,1][BreadthFirstSearch,1][DepthFirstSearch,1][BreadthFirstSearchLowCost,1][DepthFirstSearchLowCost,1], {Topology,scalefree}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,10.0}, {FixedOrUpperWeight,fixed}, {EdgeTraversalDecrement,0}]
hRandom,Cost, 98.6, Score, -7.40246913580247,sBacktrackPath,Cost, 1301.0, Score, -1375.2222222222224,sBreadthFirstSearch,Cost, 1754.2, Score, -1856.3975308641984,sDepthFirstSearch,Cost, 1264.2, Score, -1336.1506172839509,sBreadthFirstSearchLowCost,Cost, 1839.8, Score, -1947.2814814814808,sDepthFirstSearchLowCost,Cost, 1291.2, Score, -1364.8172839506171,
hRandom,Cost, 97.1, Score, 10.655999999999999,sBacktrackPath,Cost, 1483.1, Score, -1575.500000000001,sBreadthFirstSearch,Cost, 2191.2, Score, -2330.8066666666664,sDepthFirstSearch,Cost, 1208.1, Score, -1282.1666666666663,sBreadthFirstSearchLowCost,Cost, 2175.5, Score, -2314.0600000000013,sDepthFirstSearchLowCost,Cost, 1191.3, Score, -1264.246666666667,
hRandom,Cost, 102.5, Score, 3.1333333333333355,sBacktrackPath,Cost, 1517.6, Score, -1610.0901960784313,sBreadthFirstSearch,Cost, 2058.0, Score, -2185.8104575163406,sDepthFirstSearch,Cost, 1248.1, Score, -1322.975816993464,sBreadthFirstSearchLowCost,Cost, 1828.0, Score, -1940.7777777777776,sDepthFirstSearchLowCost,Cost, 1188.0, Score, -1258.9477124183004,
hRandom,Cost, 93.0, Score, 21.618421052631582,sBacktrackPath,Cost, 1809.6, Score, -1922.5342105263157,sBreadthFirstSearch,Cost, 2415.5, Score, -2568.2960526315783,sDepthFirstSearch,Cost, 1171.8, Score, -1242.773684210526,sBreadthFirstSearchLowCost,Cost, 2567.9, Score, -2730.722368421052,sDepthFirstSearchLowCost,Cost, 1228.2, Score, -1302.884210526316,
hRandom,Cost, 93.7, Score, 20.91972789115646,sBacktrackPath,Cost, 1657.1, Score, -1763.4537414965992,sBreadthFirstSearch,Cost, 2457.6, Score, -2618.4095238095233,sDepthFirstSearch,Cost, 1266.4, Score, -1346.1755102040825,sBreadthFirstSearchLowCost,Cost, 2223.8, Score, -2368.704761904762,sDepthFirstSearchLowCost,Cost, 1232.7, Score, -1310.1829931972793,
hRandom,Cost, 93.9, Score, 14.329801324503308,sBacktrackPath,Cost, 1857.3, Score, -1974.0814569536421,sBreadthFirstSearch,Cost, 2169.1, Score, -2306.530463576159,sDepthFirstSearch,Cost, 1246.9, Score, -1323.25761589404,sBreadthFirstSearchLowCost,Cost, 2146.2, Score, -2282.113907284767,sDepthFirstSearchLowCost,Cost, 1162.4, Score, -1233.1615894039737,
hRandom,Cost, 95.6, Score, 15.20141843971631,sBacktrackPath,Cost, 1607.2, Score, -1714.405673758865,sBreadthFirstSearch,Cost, 1907.5, Score, -2036.0035460992915,sDepthFirstSearch,Cost, 1247.9, Score, -1329.623404255319,sBreadthFirstSearchLowCost,Cost, 2012.9, Score, -2148.8787234042557,sDepthFirstSearchLowCost,Cost, 1296.2, Score, -1381.3489361702127,
hRandom,Cost, 94.6, Score, 19.984516129032258,sBacktrackPath,Cost, 1782.6, Score, -1891.5032258064512,sBreadthFirstSearch,Cost, 2463.0, Score, -2615.7999999999997,sDepthFirstSearch,Cost, 1269.6, Score, -1345.406451612903,sBreadthFirstSearchLowCost,Cost, 2457.9, Score, -2610.3709677419347,sDepthFirstSearchLowCost,Cost, 1275.7, Score, -1351.9,
hRandom,Cost, 98.2, Score, 7.064150943396226,sBacktrackPath,Cost, 1455.2, Score, -1540.5459119496861,sBreadthFirstSearch,Cost, 2191.7, Score, -2323.366666666667,sDepthFirstSearch,Cost, 1264.5, Score, -1337.8522012578615,sBreadthFirstSearchLowCost,Cost, 2339.4, Score, -2480.3559748427674,sDepthFirstSearchLowCost,Cost, 1210.8, Score, -1280.7748427672957,
hRandom,Cost, 94.4, Score, 14.875816993464055,sBacktrackPath,Cost, 1553.6, Score, -1648.9725490196079,sBreadthFirstSearch,Cost, 2249.0, Score, -2389.8235294117644,sDepthFirstSearch,Cost, 1269.2, Score, -1345.9843137254907,sBreadthFirstSearchLowCost,Cost, 2419.7, Score, -2571.6803921568626,sDepthFirstSearchLowCost,Cost, 1246.5, Score, -1321.8006535947713,
hRandom,Cost, 95.9, Score, 18.863087248322145,sBacktrackPath,Cost, 1648.1, Score, -1752.274496644296,sBreadthFirstSearch,Cost, 2399.7, Score, -2554.3174496644297,sDepthFirstSearch,Cost, 1306.6, Score, -1387.855033557047,sBreadthFirstSearchLowCost,Cost, 2189.0, Score, -2329.4765100671143,sDepthFirstSearchLowCost,Cost, 1261.9, Score, -1340.1550335570478,
hRandom,Cost, 91.4, Score, 13.953020134228188,sBacktrackPath,Cost, 1608.9, Score, -1710.7456375838935,sBreadthFirstSearch,Cost, 2221.6, Score, -2364.56644295302,sDepthFirstSearch,Cost, 1237.8, Score, -1314.7395973154362,sBreadthFirstSearchLowCost,Cost, 2103.9, Score, -2238.967114093959,sDepthFirstSearchLowCost,Cost, 1267.3, Score, -1346.2194630872482,
hRandom,Cost, 96.4, Score, 11.696774193548384,sBacktrackPath,Cost, 1600.6, Score, -1697.6451612903222,sBreadthFirstSearch,Cost, 2254.8, Score, -2394.0516129032253,sDepthFirstSearch,Cost, 1228.9, Score, -1301.9645161290325,sBreadthFirstSearchLowCost,Cost, 2273.7, Score, -2414.1709677419353,sDepthFirstSearchLowCost,Cost, 1248.5, Score, -1322.8290322580644,
hRandom,Cost, 92.6, Score, -2.8674698795180733,sBacktrackPath,Cost, 1549.3, Score, -1637.0530120481933,sBreadthFirstSearch,Cost, 2038.1, Score, -2155.2987951807236,sDepthFirstSearch,Cost, 1248.0, Score, -1317.6024096385545,sBreadthFirstSearchLowCost,Cost, 1910.8, Score, -2020.3301204819281,sDepthFirstSearchLowCost,Cost, 1265.8, Score, -1336.4746987951803,
hRandom,Cost, 98.5, Score, 32.93379310344827,sBacktrackPath,Cost, 1802.2, Score, -1919.6965517241376,sBreadthFirstSearch,Cost, 2555.1, Score, -2724.520689655172,sDepthFirstSearch,Cost, 1262.4, Score, -1342.668965517241,sBreadthFirstSearchLowCost,Cost, 2672.2, Score, -2849.6965517241374,sDepthFirstSearchLowCost,Cost, 1295.8, Score, -1378.3724137931038,
hRandom,Cost, 93.5, Score, 19.52185430463576,sBacktrackPath,Cost, 1660.8, Score, -1764.594701986755,sBreadthFirstSearch,Cost, 2437.7, Score, -2592.9450331125818,sDepthFirstSearch,Cost, 1136.6, Score, -1205.6794701986755,sBreadthFirstSearchLowCost,Cost, 2590.3, Score, -2755.6509933774837,sDepthFirstSearchLowCost,Cost, 1148.5, Score, -1218.367549668874,
hRandom,Cost, 92.2, Score, 7.793243243243245,sBacktrackPath,Cost, 1546.8, Score, -1645.0837837837835,sBreadthFirstSearch,Cost, 2038.4, Score, -2169.9,sDepthFirstSearch,Cost, 1279.6, Score, -1359.82972972973,sBreadthFirstSearchLowCost,Cost, 1830.1, Score, -1947.5256756756758,sDepthFirstSearchLowCost,Cost, 1231.8, Score, -1308.8000000000002,
hRandom,Cost, 94.7, Score, 23.03120567375887,sBacktrackPath,Cost, 1692.9, Score, -1806.2475177304962,sBreadthFirstSearch,Cost, 2327.7, Score, -2486.0687943262424,sDepthFirstSearch,Cost, 1201.2, Score, -1279.675177304965,sBreadthFirstSearchLowCost,Cost, 2276.9, Score, -2431.665957446809,sDepthFirstSearchLowCost,Cost, 1125.0, Score, -1198.0709219858156,
hRandom,Cost, 89.3, Score, 12.318238993710695,sBacktrackPath,Cost, 1655.6, Score, -1754.1094339622648,sBreadthFirstSearch,Cost, 2346.2, Score, -2488.143396226415,sDepthFirstSearch,Cost, 1246.8, Score, -1319.5987421383645,sBreadthFirstSearchLowCost,Cost, 2328.5, Score, -2469.3301886792456,sDepthFirstSearchLowCost,Cost, 1302.2, Score, -1378.483018867925,
hRandom,Cost, 102.5, Score, -5.522699386503067,sBacktrackPath,Cost, 1300.7, Score, -1374.2092024539875,sBreadthFirstSearch,Cost, 1928.7, Score, -2040.7368098159498,sDepthFirstSearch,Cost, 1244.1, Score, -1314.1368098159508,sBreadthFirstSearchLowCost,Cost, 1914.1, Score, -2025.2411042944786,sDepthFirstSearchLowCost,Cost, 1262.3, Score, -1333.4533742331294,
hRandom,Cost, 101.6, Score, 29.99066666666667,sBacktrackPath,Cost, 1858.0, Score, -1975.0933333333332,sBreadthFirstSearch,Cost, 2641.0, Score, -2810.293333333333,sDepthFirstSearch,Cost, 1292.8, Score, -1372.2133333333338,sBreadthFirstSearchLowCost,Cost, 2632.8, Score, -2801.5466666666675,sDepthFirstSearchLowCost,Cost, 1274.7, Score, -1352.9066666666672,
hRandom,Cost, 96.0, Score, 12.236363636363633,sBacktrackPath,Cost, 1620.8, Score, -1719.8129870129874,sBreadthFirstSearch,Cost, 2313.2, Score, -2457.174025974026,sDepthFirstSearch,Cost, 1221.0, Score, -1294.0519480519479,sBreadthFirstSearchLowCost,Cost, 2242.1, Score, -2381.4571428571435,sDepthFirstSearchLowCost,Cost, 1195.1, Score, -1266.4701298701298,
hRandom,Cost, 104.5, Score, 9.557615894039735,sBacktrackPath,Cost, 1561.6, Score, -1658.0966887417217,sBreadthFirstSearch,Cost, 2134.5, Score, -2268.937086092716,sDepthFirstSearch,Cost, 1281.9, Score, -1359.873509933775,sBreadthFirstSearchLowCost,Cost, 2049.2, Score, -2177.9880794701985,sDepthFirstSearchLowCost,Cost, 1194.4, Score, -1266.5788079470206,
